"FID";"surface_water_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"226";"surface_water_abstraction_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"surface_water_abstraction_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"surface_water_abstraction_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"surface_water_abstraction_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"surface_water_abstraction_km3";"Belarus";"ECA";"BLR";1.13407;1.20312;1.14688;1.18511;1.14768;1.22928;1.19294;1.15816;1.21279;1.22737;1.24677;1.26472;1.29441;1.38507;1.43216;1.52393;1.68085;1.82517;1.86127;1.88367;1.94681;2.13285;2.10358;2.16951;2.1535;2.27594;2.22918;2.24725;2.39236;2.19629;2.11594;2.13376;2.41975;2.43701;2.45821;2.25154;2.31891;2.2393;2.18594;2.14877;2.20423;2.21103;2.15153;2.09135;2.35854;2.38541;2.56708;2.82874;2.97622;3.14476;3.4539;3.21398;3.39753;3.34554;3.37165;3.44433;3.31451;3.19921;2.12847172413793;0.699865180064811;0.94207118644687;0.928266018640992;0.803992740471869;0;0;0;0.0390434987234301;0.887498120333411;0.887498120333411;1.163372;0.0292800114412546;1.204108;0.0295214764197186;1.324626;0.0802812719754739;1.754978;0.151380873692815;2.10125;0.0897847322767073;2.268204;0.0751799908885337;2.312934;0.172351085085067;2.228892;0.0651707524124127;2.203336;0.0992131598125975;2.780442;0.306171092397699;3.35652;0.0892073615235873;3.31935;0.122631654967223
"230";"surface_water_abstraction_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"surface_water_abstraction_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"surface_water_abstraction_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"surface_water_abstraction_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"surface_water_abstraction_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"surface_water_abstraction_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"surface_water_abstraction_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"surface_water_abstraction_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"surface_water_abstraction_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";7.46494e-06;7.46573e-06;7.48957e-06;7.4898e-06;7.48984e-06;7.48985e-06;7.48968e-06;6.54128e-06;6.53389e-06;6.53316e-06;6.53286e-06;6.53295e-06;6.53295e-06;6.53296e-06;6.53281e-06;6.53294e-06;6.53295e-06;6.26458e-06;6.2616e-06;6.26141e-06;6.26136e-06;6.26135e-06;6.26122e-06;6.26133e-06;6.26135e-06;6.26135e-06;6.26122e-06;5.86033e-06;5.8586e-06;5.85827e-06;5.85807e-06;5.85816e-06;5.85817e-06;5.85817e-06;5.85805e-06;5.85816e-06;5.85817e-06;4.99522e-06;7.47913e-06;7.48028e-06;7.48264e-06;7.47884e-06;7.30467e-06;7.46203e-06;7.63213e-06;7.99494e-06;8.25785e-06;8.04031e-06;8.34579e-06;8.71172e-06;8.86244e-06;8.61917e-06;8.61838e-06;8.64785e-06;8.68575e-06;8.65417e-06;8.65377e-06;8.65368e-06;7.01689379310345e-06;1.01555899137584e-06;0.499802913161278;0.361608524785565;0.128680534971049;6.48367252358284e-05;0.00528649940436835;0.154878501750735;3.00576178904297e-08;0.249802952004494;0.249802952004494;7.479976e-06;1.33686584966481e-08;6.917572e-06;5.2234801738879e-07;6.532906e-06;6.73052746816115e-11;6.370696e-06;1.4811773064019e-07;6.261322e-06;5.8051701094688e-11;6.019954e-06;2.20305448253101e-07;5.858124e-06;5.89915248148656e-11;6.334192e-06;1.10345481940585e-06;7.472062e-06;1.16082215132207e-07;8.270122e-06;2.86977233539526e-07;8.686718e-06;1.02008203444625e-07;8.65387333333333e-06;2.60832002126849e-10
"239";"surface_water_abstraction_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"surface_water_abstraction_km3";"Belize";"LCR";"BLZ";0.00808169;0.0098703;0.00888928;0.00956221;0.00966557;0.00780885;0.00900272;0.00902059;0.00998345;0.00879432;0.00986925;0.0103039;0.0100283;0.0101644;0.0105231;0.0108478;0.010426;0.00933524;0.0127777;0.013695;0.0139932;0.0152322;0.0159592;0.019288;0.018446;0.0181497;0.0185408;0.0175442;0.0201792;0.0183129;0.0196955;0.0189938;0.0264873;0.0291245;0.0293292;0.0300923;0.0288296;0.0260771;0.0289789;0.0273609;0.0286454;0.0313777;0.0295262;0.0302036;0.0397412;0.0321413;0.0354316;0.0307529;0.0353825;0.0393516;0.0384851;0.0354728;0.0345856;0.0350851;0.036568;0.0334385;0.0433648;0.0359367;0.0218061167241379;0.0108493412988242;0.963072886793608;0.969177766157064;0.853599516031458;0;0;0;0.000618747059891101;0.92750938527697;0.92750938527697;0.00921381;0.00073202872091879;0.008921986;0.000774325014596584;0.01017779;0.000251429021793428;0.011416348;0.00178049015035748;0.01658372;0.00221972084551189;0.01854536;0.000985185232836953;0.02472606;0.00504486068321019;0.02826776;0.00156298726738256;0.03189882;0.00449617416055028;0.03461198;0.00334388374005437;0.03603932;0.00154968746107078;0.03758;0.00516315640766382
"240";"surface_water_abstraction_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";"surface_water_abstraction_km3";"Jersey (U.K.)";"Other";"JEY";0.00243329;0.00245247;0.00247529;0.00257153;0.00269662;0.00285538;0.00297968;0.0031642;0.00327037;0.00338168;0.00350193;0.00362812;0.0037166;0.00386919;0.00416787;0.00455006;0.0046852;0.00485625;0.00438421;0.00521703;0.00542782;0.00576528;0.00599998;0.00580915;0.00574037;0.00569097;0.00563088;0.00578318;0.00640945;0.00682113;0.00703633;0.00662462;0.00749545;0.00775167;0.00798046;0.00787085;0.00800524;0.00867756;0.008723;0.00849788;0.0086035;0.00860126;0.0084026;0.00838429;0.00860876;0.0091225;0.00964931;0.00979091;0.0100615;0.0105798;0.0109285;0.0107219;0.010641;0.0106604;0.010704;0.0106152;0.0106638;0.0106267;0.00665455465517241;0.00275946623428874;0.992514478121145;0.988557014980467;0.924984875983061;0;0;0;0.000162185698421974;0.985084989280087;0.985084989280087;0.00252584;0.000109267271403655;0.003130262;0.000213440918569987;0.003776742;0.000256298136688506;0.00473855;0.000318876127438226;0.00574852;0.000206218293684144;0.006067122;0.000523960158952949;0.007377706;0.000547882561348689;0.008354906;0.000392624783960463;0.008520082;0.000115816347809797;0.009840804;0.000536176699447113;0.01073116;0.000115002491277364;0.0106352333333333;2.53988844899401e-05
"242";"surface_water_abstraction_km3";"Malta";"MENA";"MLT";0.00252179;0.00277788;0.00220145;0.00212654;0.00237608;0.00238915;0.00265992;0.00231241;0.00288809;0.00235239;0.00270557;0.00292067;0.00244639;0.00357305;0.00338626;0.00452581;0.0036162;0.00503836;0.00463245;0.00428863;0.00467992;0.00537403;0.00469531;0.00346524;0.00530675;0.00418188;0.00474389;0.00453974;0.00450874;0.00519592;0.00460486;0.0055152;0.00534766;0.00571773;0.00520358;0.00497183;0.00532359;0.0066701;0.00732029;0.00669478;0.00454069;0.00427529;0.00223082;0.00229258;0.00178969;0.00288918;0.0025136;0.00290712;0.00253101;0.00282206;0.00307567;0.00353754;0.00252437;0.00319165;0.00282699;0.002348;0.0028087;0.0032038;0.00376049810344828;0.00134192846704725;0.0945047612014726;0.116675382201852;0.136116152450091;0.480411459160788;0.382086556783059;0.131222943574598;7.50989172229253e-06;0.00893114988974805;0.00893114988974805;0.002400748;0.000260958780978912;0.002520392;0.00024666552701989;0.003006388;0.000468200107667651;0.00442029;0.000524893309301995;0.00470425;0.000766066111866332;0.004634034;0.000373100992467187;0.005277806;0.000422236437413921;0.006196118;0.00099965889555888;0.003025814;0.00128000875701301;0.002732594;0.000194664548852635;0.003031244;0.000381667506581317;0.00278683333333333;0.000428318833736428
"243";"surface_water_abstraction_km3";"Timor-Leste";"EAP";"TLS";0.0036073;0.00364921;0.00365835;0.00359323;0.00355926;0.00363674;0.00376317;0.00387949;0.00407834;0.00407536;0.00401215;0.00405865;0.0040701;0.00410034;0.00403656;0.00425626;0.00452971;0.00480186;0.00456726;0.00468331;0.00489282;0.00500126;0.00503593;0.00497235;0.00494757;0.00486044;0.00490805;0.00493645;0.00497638;0.00510949;0.00504217;0.00481381;0.00486884;0.00488437;0.00479925;0.00473436;0.00462494;0.00478468;0.00491287;0.00497797;0.00493307;0.00435843;0.00478949;0.00508338;0.00505798;0.00505739;0.00532935;0.00532938;0.00532952;0.00532976;0.00532956;0.00532964;0.00532968;0.00533222;0.00535629;0.00535859;0.00534163;0.00532953;0.00468975068965517;0.000565206557143592;0.890470988139928;0.883355378510566;0.728977616454931;0;0;6.66133814775094e-16;2.98042080654586e-05;0.792938580718902;0.792938580718902;0.00361347;4.08595539623232e-05;0.00388662;0.000193720223389299;0.00405556;3.34351469265503e-05;0.00456768;0.000204104680862542;0.004969986;5.42893436136413e-05;0.004958162;9.45572206127065e-05;0.004881688;9.6605102453235e-05;0.004806964;0.000140854345797352;0.00484447;0.000295707689365698;0.00527508;0.000121692517230929;0.005335478;1.16884096437453e-05;0.00534325;1.45975751410979e-05
"244";"surface_water_abstraction_km3";"Indonesia";"EAP";"IDN";18.3648;16.9508;18.4848;16.609;17.7028;16.8566;15.6453;16.7029;16.4732;15.9261;20.8603;18.365;20.1063;21.2466;17.6692;20.5374;20.8936;21.0227;20.1509;20.396;22.07;22.0716;22.1204;22.8835;19.8581;20.9142;23.5628;21.6275;23.2782;21.3487;24.9167;26.2715;25.4077;23.9008;27.8664;25.6506;25.4186;25.7988;27.887;23.2532;24.9546;26.465;26.6967;33.2016;30.4399;30.1636;32.8904;36.5954;33.9229;33.807;37.7397;35.9151;41.6949;36.7781;35.3698;38.9237;36.9172;34.3899;25.0678637931034;6.93600053885392;0.932261722166563;0.95791934541204;0.816091954022989;0;0;0;0.382910778553627;0.86911191861696;0.86911191861696;17.62244;0.833573900743058;16.32082;0.516816250711991;19.64948;1.56500476261256;20.60012;0.357806423922209;21.80072;1.13954683844061;22.14628;1.19489115278338;25.67262;1.49601735518008;25.60164;1.64414214349003;28.35156;3.38086747196633;33.47586;2.31056583935624;37.49952;2.51124673260116;36.7436;2.27187991099882
"245";"surface_water_abstraction_km3";"Sudan";"AFR";"SDN";9.56804;9.34204;10.4425;9.40182;9.53342;10.1737;9.68843;10.1572;10.6158;9.89325;10.5032;11.3833;11.01;10.8829;11.1036;11.939;11.7474;11.5924;12.0666;11.7377;11.425;13.3664;12.8094;14.0395;13.5357;14.3532;15.2568;13.5925;14.9702;14.6015;13.9005;14.778;16.6558;16.0349;14.9247;15.4513;14.7676;14.7474;15.1378;15.0083;15.106;14.7968;16.5689;15.5233;15.7254;14.8501;16.7082;16.346;15.9819;14.9579;16.7067;16.9992;16.2604;19.5575;18.7424;18.3828;17.9716;20.0065;13.850524137931;2.80444877757881;0.952892211016369;0.950844381555877;0.825771324863884;0;0;0;0.158249340797932;0.908003565815663;0.908003565815663;9.657564;0.448472739283003;10.105676;0.348829296547753;10.9766;0.322310680865528;11.81662;0.18625335433221;13.0352;1.00156650553021;14.55484;0.639180313370179;15.25878;1.08877345531566;15.02248;0.290697088048711;15.54408;0.677108977196433;15.76882;0.831055399477075;17.65324;1.42093149131125;18.7869666666667;1.07597282648463
"246";"surface_water_abstraction_km3";"South Sudan";"AFR";NA;0.0707846;0.0709356;0.0721592;0.0741129;0.0762928;0.0781322;0.0809016;0.0837174;0.0831756;0.0892605;0.0923988;0.0940862;0.0985981;0.109948;0.112345;0.12158;0.132147;0.14093;0.150195;0.161712;0.170408;0.177186;0.176107;0.191392;0.196906;0.197238;0.206786;0.217755;0.234364;0.253257;0.237859;0.243634;0.240964;0.234426;0.221948;0.238186;0.270667;0.279003;0.257757;0.27717;0.282396;0.284446;0.30357;0.310904;0.321669;0.339137;0.361188;0.384209;0.416366;0.451015;0.483809;0.484282;0.500936;0.505087;0.503981;0.500644;0.496269;0.498136;0.240421887931034;0.13904536561755;0.966211580741383;0.994524593189578;0.958862673926195;0;0;0;0.0079557179396474;0.933564818758758;0.933564818758758;0.07285702;0.0023374960432052;0.08303746;0.00411798195455007;0.10147522;0.00915419240359301;0.1413128;0.0155608696640001;0.1823998;0.0112012924343577;0.22188;0.0223183725325123;0.2357662;0.00845632900258735;0.2645566;0.0169320437720908;0.300597;0.0169649150012607;0.390383;0.0443508019375073;0.495619;0.0106752075623849;0.498349666666667;0.00219531235438906
"25";"surface_water_abstraction_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"surface_water_abstraction_km3";"Bolivia";"LCR";"BOL";0.0806289;0.0841794;0.0777053;0.0865501;0.0884947;0.0917274;0.0901997;0.092068;0.0951809;0.10439;0.0987631;0.0976889;0.092708;0.102345;0.113543;0.114854;0.123425;0.13977;0.140372;0.144092;0.160666;0.191016;0.211473;0.235864;0.213244;0.22844;0.2129;0.172685;0.170905;0.173347;0.175656;0.166307;0.174331;0.186804;0.17788;0.187048;0.195736;0.198785;0.19937;0.225309;0.218803;0.221164;0.252944;0.257636;0.262545;0.271718;0.2552;0.272372;0.292187;0.313651;0.324924;0.315519;0.317123;0.352062;0.344432;0.339491;0.342091;0.340322;0.193286817241379;0.0833064497995522;0.952111844823657;0.952628502876127;0.863278886872353;0;0;0;0.00469696382540215;0.906516965053505;0.906516965053505;0.08351168;0.00437415145051014;0.0947132;0.00570401105495072;0.1010096;0.00780800521932459;0.1325026;0.0126780583608059;0.2024526;0.0282447310980296;0.1916554;0.0270651644794559;0.1761956;0.00736423222746268;0.2012496;0.014322596702414;0.2426184;0.0209563848814627;0.2810256;0.0224581355036432;0.330812;0.0165302753606829;0.340634666666667;0.00132790072420091
"27";"surface_water_abstraction_km3";"Brazil";"LCR";"BRA";11.0856;10.8538;11.6089;11.0548;11.8039;12.1279;12.8329;13.0701;13.7592;15.1302;15.1352;15.1933;16.3991;18.3661;18.6668;20.3151;21.1789;22.9907;23.8139;24.6713;26.4818;27.7912;29.5254;30.6315;30.3664;31.0871;31.0238;32.6992;32.7014;34.5452;36.3158;37.7266;37.3131;39.3106;38.0697;38.5002;41.0627;43.5581;42.7136;43.7593;44.7553;43.9152;42.9864;44.5793;44.1438;46.8123;52.13;53.1297;55.5038;57.2888;62.1789;57.2424;65.1948;64.6775;61.5805;61.2816;61.3727;62.2804;34.5912724137931;16.8052801777778;0.989559991532723;0.995201328862777;0.960072595281307;0;0;0;0.984778381371303;0.97922897684224;0.97922897684224;11.2814;0.40397693622285;13.38406;1.13688401915059;16.7521;1.69114636711315;22.59398;1.81360107300365;28.95926;1.77476169611585;32.41134;1.44907172976358;37.74716;1.09384630227468;41.91878;2.18667469848627;44.076;0.695061331826191;52.97292;3.99125627553531;62.17482;3.16487307597003;61.6449;0.552240880413611
"28";"surface_water_abstraction_km3";"Barbados";"LCR";"BRB";0;0;0;2.48276e-09;2.62562e-09;2.78947e-09;2.96478e-09;3.13873e-09;3.29701e-09;3.46494e-09;3.64727e-09;3.81885e-09;4.0218e-09;4.24711e-09;4.43386e-09;4.38726e-09;4.47677e-09;4.58581e-09;4.70586e-09;4.82838e-09;4.89383e-09;4.95723e-09;5.06748e-09;5.10307e-09;5.18948e-09;5.23934e-09;5.17975e-09;5.16031e-09;5.20869e-09;5.24723e-09;5.32471e-09;5.34252e-09;5.41201e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.26279189655172e-09;2.30122928350202e-09;-0.550047570440252;-0.479013080044303;-0.164629015770215;7.72639660172754e-06;0.000142425877925299;0.0882945068212482;-7.49567525915881e-11;0.302552329747214;0.302552329747214;1.021676e-09;1.39989895681081e-09;3.130986e-09;2.66179838135799e-10;4.033778e-09;3.16742048313766e-10;4.596816e-09;1.76038611758898e-10;5.042218e-09;1.17547001110194e-10;5.207064e-09;3.73820903642374e-11;3.215848e-09;2.9358353572314e-09;0;0;0;0;0;0;0;0;0;0
"29";"surface_water_abstraction_km3";"Brunei";"Other";"BRN";0.0148288;0.0153984;0.015101;0.0140118;0.0152139;0.0151496;0.0155146;0.0156669;0.0166937;0.0163373;0.01566;0.0166377;0.0177193;0.0186469;0.0205243;0.0225748;0.0249182;0.0259072;0.0269656;0.0273816;0.029581;0.0322935;0.0339117;0.0344386;0.0332564;0.0347251;0.0395254;0.0396378;0.0383733;0.037018;0.0405918;0.0387341;0.0395892;0.0416726;0.0444722;0.0469804;0.0479672;0.0530215;0.0545176;0.0529532;0.0493597;0.0518314;0.0550802;0.0542009;0.055146;0.0571469;0.059414;0.0618846;0.0664743;0.0697225;0.0738776;0.0686419;0.0759662;0.074541;0.0745182;0.075441;0.0741587;0.0736737;0.0406067413793103;0.0202604999880896;0.985746519320765;0.992617429019656;0.939503932244404;0;0;0;0.00118267667415176;0.971696200352999;0.971696200352999;0.01491078;0.00054330571688507;0.01587242;0.000629157497769835;0.01783764;0.00187543461842849;0.02554948;0.00191945686901269;0.03269624;0.00191662857460698;0.03785592;0.0020453658394038;0.04101198;0.00222481081712581;0.05108798;0.00337606723303906;0.05312364;0.00249578067205434;0.06292846;0.00513808012909492;0.07350898;0.00282603383065383;0.0744244666666667;0.000913132664695187
"3";"surface_water_abstraction_km3";"Angola";"AFR";"AGO";0.188304;0.281756;0.293322;0.36017;0.346807;0.316595;0.298315;0.289186;0.315459;0.335502;0.335838;0.352849;0.328132;0.310746;0.264084;0.398411;0.346961;0.315347;0.31293;0.32974;0.264854;0.366346;0.348113;0.240825;0.231282;0.287118;0.298217;0.276366;0.343686;0.31045;0.351919;0.354263;0.303677;0.313825;0.254658;0.294284;0.292972;0.347941;0.346659;0.323256;0.329965;0.303566;0.332881;0.315796;0.327635;0.322172;0.337865;0.39308;0.402339;0.463323;0.469451;0.434473;0.475962;0.445519;0.418837;0.385847;0.400874;0.414731;0.335266913793103;0.0583847829562814;0.576221670300569;0.50081515887908;0.345432546884453;2.21061374716669e-06;7.79424710521739e-05;0.000128007950200626;0.00199223184348951;0.332031413323986;0.332031413323986;0.2940718;0.0679872083718695;0.3110114;0.0179464054980378;0.3183298;0.0338906926780791;0.3406778;0.0350136626433168;0.290284;0.0626572714654891;0.3031674;0.0259576479635579;0.3156684;0.040844552437259;0.3210224;0.0268728591203095;0.3219686;0.0121643706495651;0.3837558;0.0562622104320475;0.4488484;0.0238643855525341;0.400484;0.0144459488784919
