"FID";"industryGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"industryGrossDemand_km3";"Latvia";"ECA";"LVA";0.202384;0.202384;0.202939;0.202972;0.204386;0.203834;0.208917;0.211889;0.216446;0.217049;0.220745;0.227079;0.232009;0.238913;0.246321;0.266627;0.28753;0.291819;0.294537;0.30272;0.315335;0.331276;0.320865;0.331749;0.32338;0.312789;0.31053;0.310853;0.313634;0.319289;0.333658;0.344604;0.379958;0.369178;0.333384;0.323728;0.33372;0.341152;0.349321;0.362592;0.372963;0.381114;0.389539;0.399124;0.415784;0.444104;0.474329;0.499022;0.534175;0.595757;0.625231;0.576264;0.567163;0.567163;0.568717;0.567163;0.567163;0.567163;0.352662637931034;0.123280162544108;0.940679244968598;0.979429870958366;0.904405646730488;0;1.28344283366097e-40;0;0.00686728988895376;0.884877441914689;0.884877441914689;0.203013;0.00081907997167554;0.211627;0.00549464371001433;0.2330134;0.00998294870266296;0.2886466;0.013499362033074;0.324521;0.00701649524335335;0.313419;0.00352954324240404;0.3521564;0.0212972790468642;0.3421026;0.0148384497101281;0.3917048;0.0166054449112332;0.5094774;0.0584648348607947;0.5809076;0.025062749226691;0.567163;0
"117";"industryGrossDemand_km3";"Macao";"EAP";"MAC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"118";"industryGrossDemand_km3";"Morocco";"MENA";"MAR";0.130165;0.130165;0.130522;0.129048;0.134376;0.138142;0.138765;0.139813;0.137624;0.139193;0.141674;0.145183;0.14741;0.164691;0.171746;0.182139;0.193249;0.201603;0.204739;0.212952;0.223734;0.235374;0.24564;0.229527;0.228778;0.220842;0.213863;0.213272;0.230135;0.235064;0.245452;0.246201;0.254166;0.258142;0.258702;0.252985;0.261494;0.266237;0.274077;0.26582;0.279546;0.2778;0.271605;0.2728;0.277664;0.295171;0.307215;0.311407;0.32052;0.333622;0.35034;0.351226;0.35062;0.35062;0.351581;0.35062;0.35062;0.35062;0.236660362068966;0.0720490363269248;0.982874105756917;0.988353360200525;0.927471025640393;0;1.74685027014976e-47;0;0.00419350041526958;0.966041507767458;0.966041507767458;0.1308552;0.00204485811243714;0.1387074;0.000859492466517307;0.1541408;0.0132496862113787;0.1989364;0.0117443298148511;0.2326106;0.0083724710092063;0.2226352;0.00972829176680058;0.2525326;0.00637218398981071;0.2641226;0.00770385626163936;0.275883;0.00346664794866743;0.313587;0.0144392828249882;0.3508774;0.000509382763744511;0.35062;0
"119";"industryGrossDemand_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"industryGrossDemand_km3";"Austria";"Other";"AUT";0.671868;0.671868;0.673708;0.693593;0.706633;0.723661;0.743064;0.762157;0.781391;0.79575;0.814082;0.837695;0.869588;0.908759;0.966893;1.05611;1.11302;1.15569;1.18348;1.24886;1.32211;1.39798;1.44246;1.38273;1.37973;1.38553;1.36296;1.37298;1.52369;1.63039;1.66546;1.66498;1.77845;1.79511;1.85735;1.83485;1.87373;1.97373;1.96766;1.89906;1.91508;1.91163;1.85491;1.85677;1.9009;2.01997;2.10148;2.12927;2.16828;2.26234;2.32877;2.26646;2.26153;2.26153;2.26773;2.26153;2.26153;2.26153;1.52034568965517;0.554513182638648;0.987108557254483;0.985030129724135;0.917759287152012;0;1.88717732881962e-44;0;0.0324136107539448;0.974383303805025;0.974383303805025;0.683534;0.0158389446460299;0.7612046;0.0288980351460095;0.8794034;0.0604545270538113;1.151432;0.0726277933714085;1.385002;0.0431804639854646;1.45511;0.117797103741985;1.75227;0.0847319075083289;1.909806;0.0601429948539312;1.887858;0.0296996358563535;2.136268;0.0890271294044687;2.277204;0.028963732149017;2.26153;0
"120";"industryGrossDemand_km3";"Moldova";"ECA";"MDA";2.56294;2.56294;2.56996;2.57097;2.57104;2.57102;2.57007;2.5711;2.57123;2.57177;2.57181;2.57399;2.57491;2.57637;2.57777;2.58274;2.58951;2.59186;2.59402;2.59749;2.59863;2.60255;2.60428;2.60417;2.60622;2.60796;2.60745;2.60961;2.61108;2.60609;2.60857;2.61192;2.6139;2.61215;2.6094;2.607;2.60183;2.60028;2.59754;2.6011;2.59767;2.59224;2.5913;2.59644;2.59913;2.6034;2.60888;2.6177;2.62443;2.6336;2.64054;2.62759;2.63247;2.63247;2.63968;2.63247;2.63247;2.63247;2.59965844827586;0.0213090004706622;0.892111783548699;0.849023845412606;0.710170876962867;0;3.78405255865258e-17;4.21884749357559e-15;0.00112572672183088;0.795863434346442;0.795863434346442;2.56757;0.00424814076979553;2.571038;0.00061519915474586;2.57497;0.00227758644182826;2.591124;0.00553061750621039;2.60317;0.00285178014580367;2.608438;0.0019411002034928;2.611188;0.00217181260701759;2.60155;0.00345240495886571;2.595356;0.00342539486774889;2.617602;0.0120450952673691;2.63455;0.00546103012260501;2.63247;0
"121";"industryGrossDemand_km3";"Madagascar";"AFR";"MDG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"122";"industryGrossDemand_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"industryGrossDemand_km3";"Mexico";"LCR";"MEX";2.98467;2.98467;2.99285;3.03668;3.07721;3.15059;3.28957;3.34836;3.43251;3.49833;3.58029;3.66688;3.74692;4.19481;4.3471;4.58445;4.91167;5.16995;5.16064;5.0193;5.3358;5.74676;6.36379;6.82218;6.12199;5.8233;6.08385;6.15033;5.5354;5.63949;6.04919;6.37845;6.65102;6.97632;7.23672;7.41877;7.49501;6.67924;6.94181;7.30466;7.40269;7.66872;8.07279;8.20479;8.28096;8.43653;8.62516;8.89805;9.17349;9.37615;9.49121;8.86858;9.2541;9.2541;9.27945;9.2541;9.2541;9.2541;6.25828620689655;2.14374160002882;0.984719071916272;0.982937725350112;0.916545319840965;0;7.15826227106761e-43;0;0.125007308745269;0.969671650595643;0.969671650595643;3.015216;0.0408359936820448;3.343872;0.134202039552311;3.9072;0.341520515855197;4.969202;0.240209340721796;6.078104;0.569648058041103;5.846474;0.268710940473216;6.65834;0.470396221764163;7.167898;0.345884840040728;7.92599;0.37593687096373;8.901876;0.3846567543668;9.229488;0.224978161317938;9.2541;0
"124";"industryGrossDemand_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"industryGrossDemand_km3";"Macedonia, FYR";"ECA";"MKD";0.0774893;0.0774893;0.0777016;0.077541;0.0786256;0.0789691;0.0811886;0.0826469;0.0833865;0.0833905;0.0843573;0.0866675;0.0886305;0.0902184;0.092838;0.0996942;0.106761;0.108482;0.110252;0.113581;0.116751;0.122289;0.128013;0.13091;0.129041;0.125802;0.125313;0.126235;0.127194;0.128873;0.130887;0.133087;0.132977;0.130883;0.123173;0.12434;0.128472;0.135931;0.137227;0.15729;0.14942;0.155525;0.126782;0.142868;0.153061;0.165169;0.17466;0.178597;0.186383;0.202226;0.215139;0.206138;0.204139;0.204139;0.204698;0.204139;0.204139;0.204139;0.131999298275862;0.0417324054719754;0.95645491851729;0.967490857765409;0.884982169753726;0;4.03144545780768e-35;0;0.00236367925497552;0.914806011155913;0.914806011155913;0.07776936;0.00048650638536406;0.08191632;0.00187643712711085;0.08854234;0.00325189287077542;0.10775404;0.00516406676060641;0.1254008;0.0058079314045536;0.1266834;0.00140632368251409;0.1302014;0.00407319515859479;0.136652;0.0127011343391053;0.1455312;0.0115143587185739;0.181407;0.0139219439195825;0.2068506;0.00470490725732187;0.204139;0
"126";"industryGrossDemand_km3";"Mali";"AFR";"MLI";0.0148197;0.0148197;0.0148603;0.0145943;0.0144563;0.014771;0.0152784;0.0162596;0.0166063;0.0107707;0.0114815;0.0113769;0.0115308;0.0121051;0.012508;0.0129982;0.0127883;0.0145153;0.0150388;0.0154524;0.0161167;0.0174063;0.0178321;0.0167413;0.0159927;0.0158423;0.0158255;0.0156783;0.016749;0.0173655;0.0173672;0.0175239;0.0183673;0.0182471;0.0190524;0.0185059;0.0162061;0.0178288;0.0180084;0.0175455;0.0176731;0.0174982;0.0170548;0.0173609;0.0184593;0.0197553;0.0202622;0.0206159;0.0209461;0.0220187;0.0232525;0.0232892;0.0232969;0.0232969;0.0233607;0.0232969;0.0232969;0.0232969;0.0172287120689655;0.00341760505494801;0.868507451135515;0.89259508943639;0.730808321250677;0;5.00787988652843e-21;6.66133814775094e-16;0.000175770522009288;0.754305192677903;0.754305192677903;0.01471006;0.000176357897469889;0.0147372;0.00233657862589728;0.01180046;0.000486639869924362;0.0141586;0.00120417561219284;0.01681782;0.000798955600768904;0.01629212;0.000734460892083438;0.01811158;0.000683441663201769;0.01761894;0.000863702589436896;0.01760926;0.000526328426935123;0.02071964;0.000849824392448227;0.02329924;3.89670116893775e-05;0.0232969;0
"127";"industryGrossDemand_km3";"Myanmar";"EAP";"MMR";0.106742;0.106742;0.107034;0.105152;0.104264;0.106474;0.110045;0.116804;0.119335;0.118995;0.119619;0.122632;0.1232;0.118289;0.116953;0.123587;0.131274;0.138991;0.13306;0.136872;0.14265;0.14627;0.14798;0.147094;0.147101;0.145272;0.146131;0.149936;0.1472;0.149855;0.150097;0.150706;0.152103;0.152289;0.148688;0.148214;0.146257;0.151877;0.154197;0.155493;0.153397;0.153453;0.154729;0.154006;0.157193;0.162548;0.169687;0.177192;0.184926;0.194455;0.206022;0.206564;0.208596;0.208596;0.209168;0.208596;0.208596;0.208596;0.149513689655172;0.0308090129574248;0.944503965872854;0.981645357942627;0.904405646730488;0;5.43603739337314e-42;0;0.00172318613307083;0.892087741549547;0.892087741549547;0.1059868;0.00121472350763456;0.1143306;0.00576651725914351;0.1201386;0.00271239125127626;0.1327568;0.0059618784539774;0.146219;0.00208476809261846;0.1476788;0.00213590840159403;0.1507766;0.00148961246638178;0.1512076;0.00391213954250101;0.1545556;0.00156892377125213;0.1777616;0.0125197390667697;0.2077892;0.00139884352234265;0.208596;0
"128";"industryGrossDemand_km3";"Mongolia";"EAP";"MNG";0.136044;0.136044;0.136416;0.136378;0.136382;0.136458;0.136545;0.136752;0.137142;0.138873;0.142055;0.14582;0.148775;0.15393;0.161521;0.173986;0.195175;0.20279;0.212577;0.22053;0.22394;0.236351;0.244709;0.252506;0.258042;0.261201;0.240293;0.237156;0.25605;0.25727;0.260173;0.266267;0.239575;0.23348;0.195;0.166107;0.174058;0.197834;0.192355;0.184859;0.181375;0.177299;0.188291;0.186869;0.192221;0.199625;0.213056;0.228135;0.248943;0.26551;0.287989;0.270039;0.293733;0.293733;0.294538;0.293733;0.293733;0.293733;0.208689206896552;0.0529686399223125;0.740377208099433;0.739541863607081;0.610625557456961;3.09094971839841e-11;3.34025943449936e-11;1.46913592402598e-11;0.00232232224922328;0.548158410273112;0.548158410273112;0.1362528;0.000191178450668482;0.137154;0.000996494606106825;0.1504202;0.00757283881381349;0.2010116;0.0179048741771619;0.2431096;0.0134812761005774;0.250394;0.0108781409946737;0.238899;0.02810042365339;0.1830426;0.0130032995927957;0.185211;0.00588833813567121;0.2310538;0.0265869463402626;0.2880064;0.0103812024737022;0.293733;0
"129";"industryGrossDemand_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"industryGrossDemand_km3";"Azerbaijan";"ECA";"AZE";2.10096;2.10096;2.10672;2.1076;2.10779;2.10807;2.10739;2.10837;2.11334;2.14096;2.19149;2.24968;2.29487;2.37113;2.48909;2.68311;3.01862;3.13695;3.29276;3.41608;3.46953;3.66279;3.79342;3.73164;3.84053;3.93596;3.96196;4.0211;4.09646;3.86607;3.75363;3.73117;3.80143;3.76386;3.24734;2.9927;2.80582;2.71291;2.73524;2.91258;3.01814;3.03517;3.16893;3.23603;3.31968;3.47893;3.66726;4.16823;4.79219;5.45561;6.13449;5.87229;6.13854;6.13854;6.15536;6.13854;6.13854;6.13854;3.53926017241379;1.27367598920562;0.815570742351687;0.795052120823822;0.668895988387247;6.43929354282591e-15;9.15014419046103e-14;1.4122036873232e-13;0.061513610692423;0.66515563578008;0.66515563578008;2.104806;0.00353403169199143;2.115626;0.0143580266749997;2.319252;0.115427625462885;3.109504;0.282133227802044;3.699582;0.144894097774892;3.97631;0.0872196497355958;3.659486;0.231790878228631;2.83185;0.118898940281232;3.15559;0.12939045192749;4.312444;0.816821643310215;6.087844;0.120766257000869;6.13854;0
"130";"industryGrossDemand_km3";"Montenegro";"ECA";"MNE";0.167292;0.167292;0.16775;0.16639;0.167321;0.169238;0.174398;0.177996;0.177966;0.178026;0.179636;0.184496;0.188995;0.192715;0.198166;0.211658;0.225927;0.230478;0.233259;0.241092;0.246715;0.258066;0.268827;0.273967;0.271425;0.268219;0.267844;0.27063;0.272043;0.272121;0.277277;0.28226;0.261223;0.260411;0.26138;0.261624;0.266901;0.278081;0.286004;0.357795;0.331166;0.339936;0.265616;0.30147;0.328053;0.35414;0.374857;0.290828;0.29312;0.297543;0.301045;0.298418;0.297796;0.297796;0.298612;0.297796;0.297796;0.297796;0.255632551724138;0.0556230383905403;0.885673160709645;0.912719096210087;0.770869242515248;0;1.97721497423949e-23;0;0.00291728469039341;0.784416947601413;0.784416947601413;0.167209;0.000497434417787911;0.1755248;0.00384434067168871;0.1888016;0.00716921378534635;0.2284828;0.0109017297113807;0.2638;0.0113087933043274;0.2701714;0.00204589816462109;0.2685102;0.0104337656049961;0.290081;0.0390285823916268;0.3132482;0.0302490528810407;0.3220976;0.0394673512323794;0.2987334;0.00134305130207301;0.297796;0
"131";"industryGrossDemand_km3";"Mozambique";"AFR";"MOZ";0.0115339;0.0115339;0.0115655;0.0113957;0.0113021;0.0115163;0.0118598;0.01255;0.0127748;0.0127613;0.012819;0.0131599;0.0132144;0.0128568;0.0127483;0.0134557;0.0143148;0.0150336;0.0143909;0.0146965;0.015253;0.0155054;0.0161626;0.0161185;0.01614;0.015441;0.0153539;0.0163574;0.0171046;0.013968;0.0136117;0.0140125;0.014209;0.014495;0.0130932;0.0130659;0.0130565;0.0131167;0.0143731;0.0149532;0.0151024;0.0153117;0.0151364;0.0150016;0.0150462;0.015413;0.0162173;0.0167562;0.0169872;0.0174742;0.0183219;0.0182938;0.0182055;0.0182055;0.0182554;0.0182055;0.0182055;0.0182055;0.0147451586206897;0.00209656831295555;0.828707899181813;0.804837188337638;0.650686478721533;8.88178419700125e-16;2.67669094473561e-14;6.29940544172314e-13;0.00010288714509828;0.686756782166335;0.686756782166335;0.01146622;0.000112834090593224;0.01229244;0.0005719284684294;0.01295968;0.000212147936591426;0.0143783;0.000588653357248559;0.0158359;0.000426636590085755;0.01564498;0.00118074448209594;0.01388428;0.000546573368359638;0.01371308;0.000891506080742021;0.01511966;0.000119155394338653;0.01656958;0.000788883598511212;0.01825642;5.21335496585448e-05;0.0182055;0
"132";"industryGrossDemand_km3";"Mauritania";"AFR";"MRT";0.0253214;0.0253214;0.0253908;0.0264664;0.0264379;0.0263607;0.0285212;0.0294683;0.0295968;0.0298584;0.0304621;0.0297268;0.0298931;0.0304132;0.0315728;0.0335341;0.0354611;0.0366631;0.0373859;0.0374142;0.0371884;0.0387859;0.0395583;0.0398348;0.0395232;0.0397423;0.03846;0.0374845;0.0390696;0.0402568;0.0405246;0.0405118;0.040675;0.0415817;0.0445096;0.0421309;0.0423344;0.0429386;0.0428091;0.0420916;0.0400999;0.0354833;0.0341036;0.0339978;0.0341218;0.0349013;0.0367798;0.038929;0.0431913;0.0435863;0.0464202;0.0438827;0.0459857;0.0459857;0.0461117;0.0459857;0.0459857;0.0459857;0.0371865172413793;0.00631639944155779;0.846258585549756;0.829515251690092;0.716240713518105;0;8.63682649033394e-16;2.44249065417534e-15;0.000316536134608876;0.716153593616676;0.716153593616676;0.02578758;0.000607411443751268;0.02876108;0.00143370723894385;0.0304136;0.000722618768784757;0.03609168;0.00163473483843711;0.03897812;0.00107327394778779;0.03900264;0.00108670431719029;0.04156054;0.00170694251455636;0.04246092;0.000390744567460638;0.03556128;0.00260991167226019;0.03947754;0.00384690108567922;0.0456772;0.0010187509509198;0.0459857;0
"133";"industryGrossDemand_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"industryGrossDemand_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"industryGrossDemand_km3";"Malawi";"AFR";"MWI";0.021401;0.021401;0.0214596;0.0216871;0.0218804;0.0219878;0.0219327;0.0230003;0.0238002;0.0238657;0.0230277;0.023471;0.0237246;0.0254658;0.0259844;0.0264854;0.0278986;0.0285505;0.0290214;0.0303198;0.0315143;0.0322755;0.0334517;0.033159;0.0323943;0.0324434;0.0320017;0.0309265;0.0306432;0.02998;0.0309157;0.0319225;0.0331018;0.0345171;0.0323804;0.0339965;0.0282977;0.0301101;0.0347393;0.0363124;0.0314958;0.031547;0.0309768;0.030511;0.034603;0.033542;0.0342103;0.0345912;0.0357486;0.0366602;0.038268;0.0397141;0.0402972;0.0402972;0.0404076;0.0402972;0.0402972;0.0402972;0.0307794775862069;0.00575363482071903;0.927830480597738;0.905334139595886;0.776939079070487;0;1.73809052835698e-22;0;0.000316126970992646;0.86086940072623;0.86086940072623;0.02156582;0.000211709333757396;0.02291734;0.000937986056932618;0.0243347;0.00130645952864985;0.02845514;0.00141388766102544;0.03255896;0.000767432360537396;0.03119896;0.00100771890078533;0.0325675;0.00134776586431027;0.0326912;0.00335322719928131;0.03182672;0.00160849037050273;0.03495046;0.00124708685262896;0.03979682;0.000896931670753128;0.0402972;0
"136";"industryGrossDemand_km3";"Malaysia";"EAP";"MYS";1.24717;1.24717;1.25059;1.23747;1.24273;1.25535;1.27272;1.30554;1.32093;1.28922;1.30103;1.33553;1.34892;1.48502;1.55359;1.75047;1.87369;1.86119;1.95202;2.05109;2.15694;2.30985;2.41336;2.4289;2.45972;2.51818;2.58487;2.50727;2.4022;2.46473;2.52283;2.58846;2.67688;2.75757;2.89339;2.99092;3.07536;3.23237;3.33847;3.31875;2.94067;3.02382;3.17129;3.14467;3.21481;3.29707;3.40141;3.49889;3.63325;3.82351;4.01484;3.85019;4.08912;4.08912;4.10032;4.08912;4.08912;4.08912;2.55832413793103;0.959585034323883;0.986846056497344;0.989830351523366;0.937182764128775;0;3.99583766748224e-49;0;0.0560768353379059;0.973865139224356;0.973865139224356;1.245026;0.00506251716046473;1.288752;0.0259335606888063;1.404818;0.1087000817387;1.897692;0.111876368460904;2.353754;0.123583879935856;2.49545;0.0676231887003267;2.687826;0.145204924606571;3.191174;0.152629784871761;3.099052;0.113406301500402;3.530826;0.205283265465064;4.028718;0.105461480266494;4.08912;0
"137";"industryGrossDemand_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"industryGrossDemand_km3";"Namibia";"AFR";"NAM";0.0055305;0.0055305;0.00554566;0.00553491;0.00554621;0.00553868;0.0056798;0.00576711;0.00589061;0.00591035;0.0060128;0.00618877;0.00632436;0.00651017;0.00671405;0.00727019;0.00784177;0.00796444;0.00800754;0.00823317;0.0085873;0.00902535;0.00833092;0.00815409;0.00791871;0.00798451;0.00753784;0.00703652;0.00719911;0.00767046;0.00775271;0.00771226;0.007722;0.0086806;0.00883887;0.0087819;0.00902048;0.00916171;0.00912967;0.00916423;0.00890798;0.0088193;0.00917238;0.00889332;0.00874547;0.00971575;0.0106005;0.0109042;0.0112326;0.0115419;0.0116606;0.0116369;0.0125611;0.0125611;0.0125955;0.0125611;0.0125611;0.0125611;0.00845142637931035;0.00215959582843861;0.939062387472346;0.940474224818458;0.829139673445535;0;6.37896296835952e-28;0;0.000120092959180534;0.881838167565261;0.881838167565261;0.005537556;7.86037721741155e-06;0.00575731;0.000154185803983376;0.00635003;0.000273195529520525;0.007863422;0.000360583288811337;0.008403274;0.000425139434691725;0.007485688;0.000377346907062984;0.008141288;0.000567524976075943;0.009051598;0.00016171827222055;0.00890769;0.000161551460531931;0.01079899;0.000700679888037326;0.01220304;0.000506259427566539;0.0125611;0
"139";"industryGrossDemand_km3";"New Caledonia (Fr.)";"Other";"NCL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14";"industryGrossDemand_km3";"Burundi";"AFR";"BDI";0.000472237;0.000472237;0.00047353;0.000476198;0.000480941;0.00049099;0.000505111;0.000433224;0.000435893;0.000443126;0.000443994;0.000446904;0.000478831;0.000483234;0.000478455;0.000508631;0.000526848;0.000557029;0.000564617;0.000596075;0.000611443;0.000653629;0.000680002;0.000684745;0.000687342;0.000694317;0.000668373;0.000693161;0.000695669;0.000676865;0.00066178;0.000662351;0.000660747;0.000662553;0.000643838;0.00061394;0.00060869;0.00062102;0.000593543;0.000612996;0.00059638;0.000576949;0.00049472;0.000538058;0.000525785;0.000513131;0.000525632;0.000550166;0.000569198;0.000574945;0.000600522;0.000619325;0.000650789;0.000650789;0.000652572;0.000650789;0.000650789;0.000650789;0.000576662706896552;8.2536574825954e-05;0.556128360208432;0.504454078055025;0.335054977849147;5.83194190895142e-06;5.39879229009048e-05;0.000211991262278;2.71814177612352e-06;0.309278753028121;0.309278753028121;0.0004750286;3.67953234800292e-06;0.0004616688;3.37797700362214e-05;0.0004662836;1.91395627510139e-05;0.00055064;3.40269394010099e-05;0.0006634322;3.20134811399822e-05;0.000685677;1.23245657124298e-05;0.0006582538;8.08912218352525e-06;0.0006100378;1.0228414109724e-05;0.0005463784;4.06098173389145e-05;0.0005466144;2.68637996809833e-05;0.0006347994;2.36727540286296e-05;0.000650789;0
"140";"industryGrossDemand_km3";"Niger";"AFR";"NER";0.0156683;0.0156683;0.0157112;0.0159427;0.0162448;0.01655;0.0164362;0.0169194;0.0170295;0.0165054;0.0162312;0.0161825;0.0167363;0.0163771;0.0167901;0.0178925;0.018593;0.018683;0.0189021;0.0196245;0.0210165;0.0220506;0.0232194;0.0221331;0.0213829;0.0202221;0.0188002;0.0186226;0.0194436;0.0202147;0.0201164;0.0197762;0.0204188;0.0198792;0.0199069;0.0175939;0.0173876;0.0181905;0.0184817;0.0180069;0.0182164;0.0179948;0.0161733;0.0178295;0.0183958;0.0193978;0.0200686;0.0207341;0.0212241;0.0220352;0.0233122;0.022642;0.022914;0.022914;0.0229768;0.022914;0.022914;0.022914;0.0191572844827586;0.00239137701708141;0.711227748203506;0.697816858736847;0.531717682238864;3.93577614943297e-10;1.14578979856487e-09;4.13919054587097e-09;0.000100718062690331;0.505844909814631;0.505844909814631;0.01584706;0.000249856124599738;0.0166881;0.000267375279335992;0.01646344;0.000283494546684764;0.01873902;0.000622841494282454;0.0219605;0.000843726220405648;0.01946064;0.000756176271116728;0.0200195;0.000255141059024219;0.01793212;0.000443081608735908;0.01772196;0.000892032170384005;0.02069196;0.00101890508046628;0.0229518;0.000239450871787932;0.022914;0
