"FID";"irrigation_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"70";"irrigation_water_withdrawal_km3";"Guinea";"AFR";"GIN";0.289137;0.307091;0.29895;0.294357;0.290455;0.300376;0.283208;0.292535;0.287914;0.280278;0.297455;0.278985;0.824317;0.925447;0.965533;0.94353;0.930641;0.91259;0.879116;0.9442;1.62471;1.62305;1.65939;1.68242;1.71918;1.71287;1.78298;1.62543;1.67408;1.78072;1.62148;1.7078;1.6373;1.63289;1.62495;1.82114;1.65097;1.80549;1.80063;1.75693;1.71689;1.7137;1.76262;1.7963;1.81315;1.69673;1.84302;1.86816;1.78041;1.72523;1.68853;1.79774;1.75273;1.87838;1.75101;1.77592;1.77587;1.75265;1.32171663793103;0.602252634551598;0.862505939409903;0.854932480236242;0.655172413793104;0;0;3.73701070088828e-13;0.0307603606693529;0.74391649551736;0.74391649551736;0.295998;0.00728457280833956;0.2888622;0.00794692709164993;0.6583474;0.341837041659911;0.9220154;0.0271966549009249;1.66175;0.0406222691389833;1.715216;0.0682677334470686;1.644884;0.0357243184679568;1.767032;0.0691157675208776;1.760532;0.0451392951872313;1.78271;0.0735540607308665;1.773678;0.070257254927872;1.76814666666667;0.013420530292553
"71";"irrigation_water_withdrawal_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"irrigation_water_withdrawal_km3";"Gambia, The";"AFR";"GMB";0.0822485;0.0907192;0.0865832;0.0854875;0.0946865;0.0966586;0.101281;0.106085;0.110845;0.116999;0.102009;0.0972387;0.102967;0.0996366;0.100703;0.10183;0.100152;0.0960637;0.100507;0.0800119;0.0766686;0.0754414;0.0778148;0.0773323;0.0792605;0.0801572;0.114704;0.112266;0.109572;0.111269;0.110363;0.114305;0.119972;0.0831492;0.0859105;0.0886408;0.0869289;0.095086;0.106508;0.111577;0.11914;0.117455;0.12916;0.14178;0.155735;0.146244;0.153493;0.150029;0.152043;0.1522;0.146609;0.147852;0.145215;0.156259;0.148197;0.148696;0.148433;0.152403;0.111734165517241;0.0257361366127751;0.755525796960648;0.698175889753607;0.518451300665457;7.18003434485581e-12;8.01382988609202e-12;8.99088581363117e-09;0.00115144519363867;0.570819229873022;0.570819229873022;0.08794498;0.0048344577159181;0.10637372;0.00795756923890707;0.10051086;0.0022240349902823;0.09571292;0.00903814662511071;0.07730352;0.00141090578601124;0.10559364;0.0143402282634552;0.10273994;0.0169987697560147;0.09774814;0.0108979252790611;0.132654;0.0161389456749814;0.1508018;0.00283323396492418;0.1488264;0.00431706541530239;0.149844;0.00222005698125071
"73";"irrigation_water_withdrawal_km3";"Guinea-Bissau";"AFR";"GNB";0.073537;0.0819292;0.0841511;0.0799177;0.0776076;0.0850808;0.0809067;0.0817221;0.0779691;0.0838242;0.0869785;0.0769127;0.08668;0.0923962;0.0826846;0.0808865;0.0854783;0.0889532;0.0751791;0.091461;0.0763158;0.0961438;0.108668;0.0943478;0.111779;0.106611;0.102466;0.114503;0.104948;0.107032;0.10903;0.108965;0.11788;0.11016;0.107717;0.107605;0.111711;0.141321;0.147083;0.139682;0.15591;0.146152;0.165871;0.160371;0.170832;0.159508;0.165125;0.164431;0.15167;0.173091;0.15524;0.169319;0.158818;0.191834;0.186353;0.178733;0.175011;0.171407;0.118584482758621;0.0365799338179172;0.940720532644216;0.940324217908887;0.788263762855415;0;0;0;0.00203776528345994;0.884955120538414;0.884955120538414;0.07942852;0.00408721228186156;0.08190058;0.00275183124064685;0.0851304;0.00574719745484701;0.08439162;0.00650233438981724;0.09745088;0.014045888847346;0.107112;0.00450423395262724;0.1107504;0.00407825677220059;0.1294804;0.0183603423116237;0.1598272;0.00949057968197939;0.162765;0.00788477181026819;0.1723128;0.0162846356330131;0.175050333333333;0.00366315838223429
"74";"irrigation_water_withdrawal_km3";"Equatorial Guinea";"AFR";"GNQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"75";"irrigation_water_withdrawal_km3";"Greece";"Other";"GRC";1.26905;1.11381;1.26898;1.47188;1.58647;1.73921;1.52632;1.88564;1.68563;1.78874;1.99629;2.60885;2.20091;2.10689;2.0121;2.40347;2.5165;2.14612;2.21672;2.45888;2.63095;2.56642;2.93285;3.25013;2.95531;2.48209;3.41315;3.4456;3.29106;3.40588;3.69642;2.9087;3.05198;3.05051;2.902;3.1751;3.55118;3.43797;3.67879;4.01798;4.07178;4.28801;4.60515;4.36716;3.37263;4.62084;3.96822;3.62501;3.92233;3.50512;3.89819;3.77259;4.0389;4.20992;4.43728;4.6556;3.46079;4.24268;3.01566775862069;0.979078896536054;0.926680992880444;0.926420375895906;0.781004234724743;0;0;0;0.0537277390876369;0.858737662565887;0.858737662565887;1.342038;0.186653882279475;1.725108;0.133316917793654;2.185008;0.250753363127995;2.348338;0.159493688652561;2.867132;0.276130099445895;3.207556;0.409737746284132;3.121922;0.329343595838753;3.572204;0.310736697108661;4.140946;0.469941315197972;3.928304;0.433678174260592;4.071376;0.261438966166102;4.11969;0.606825872141259
"76";"irrigation_water_withdrawal_km3";"Grenada";"LCR";"GRD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77";"irrigation_water_withdrawal_km3";"Greenland (Den.)";"Other";"GRL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"irrigation_water_withdrawal_km3";"Guatemala";"LCR";"GTM";0.0586912;0.0555607;0.059566;0.052789;0.0539195;0.0627327;0.0655465;0.0761948;0.0750153;0.0625508;0.077879;0.0828935;0.088191;0.089024;0.0920281;0.0816386;0.117523;0.111474;0.106996;0.0946331;0.0990088;0.12463;0.12081;0.114394;0.148841;0.100274;0.150256;0.116158;0.152215;0.187223;0.114394;0.147503;0.144729;0.171732;0.158816;0.180531;0.177486;0.163172;0.141875;0.165892;0.202289;0.170076;0.208289;0.204976;0.258878;0.209385;0.249043;0.225443;0.167765;0.295783;0.213805;0.204111;0.264506;0.277742;0.24455;0.157145;0.306192;0.237819;0.147285924137931;0.0680331373501083;0.925079067869636;0.945721888233429;0.814523486603917;0;5.16437630970526e-29;0;0.00372691916699987;0.855771281810552;0.855771281810552;0.05610528;0.00294684067214364;0.06840802;0.00668944451557825;0.08600312;0.00560990154075809;0.10245294;0.0143484517749477;0.12153676;0.0181255747353843;0.1412252;0.0339981394888014;0.1474348;0.02132431775462;0.1657912;0.0152715834378757;0.2089016;0.0318770288185709;0.2294838;0.0474543104596411;0.2409428;0.0316838250799994;0.233718666666667;0.0746080532002634
"79";"irrigation_water_withdrawal_km3";"French Guiana (Fr.)";"Other";"GUF";0.0137056;0.0146202;0.0131843;0.0143148;0.0150564;0.0157162;0.0163296;0.0145281;0.0139118;0.012035;0.0151416;0.0152786;0.0138787;0.0117159;0.0133616;0.0121179;0.0156841;0.0131161;0.011398;0.012513;0.0123016;0.0146391;0.0122096;0.0139041;0.0272938;0.0291023;0.0271264;0.0285008;0.0289366;0.0283323;0.0268913;0.0291542;0.0247058;0.028425;0.031758;0.0287621;0.023336;0.0281171;0.0236356;0.0314245;0.0270269;0.0298856;0.0282382;0.0745128;0.0781854;0.0833953;0.0769107;0.0944021;0.0878069;0.0787414;0.0929297;0.111418;0.0857678;0.0930729;0.0971423;0.0810728;0.0984627;0.0833085;0.037559374137931;0.030995098769121;0.846916186017123;0.858500722876742;0.647912885662432;0;0;6.7568173278687e-13;0.00155447620351285;0.717267026137785;0.717267026137785;0.01417626;0.000741017535554996;0.01450414;0.00167701272744127;0.01387528;0.00145771003529509;0.01296582;0.00164268865491912;0.01606964;0.00636034217106281;0.02839968;0.000777490390294312;0.02818686;0.00262401184600985;0.02705506;0.00348776556021187;0.04756978;0.0263234336711987;0.08425128;0.00708267559556415;0.09606614;0.00950907821678842;0.0876146666666667;0.00946094387592133
"8";"irrigation_water_withdrawal_km3";"Armenia";"ECA";"ARM";0.0708566;0.0606134;0.0435912;0.0604417;0.052839;0.0379034;0.0633078;0.0408601;0.0452228;0.050128;0.0620929;0.0667065;0.0719065;0.0628436;0.0582599;0.0409932;0.0457499;0.0558439;0.0658125;0.0719956;0.101386;0.0715856;0.0724429;0.0952918;0.195244;0.190135;0.223694;0.167796;0.238661;0.261655;0.145278;0.0874049;0.201462;0.124947;0.116818;0.17739;0.207359;0.190674;0.156183;0.0869512;0.204645;0.173895;0.116225;0.235683;0.156888;0.132919;0.253861;0.217393;0.129807;0.0857738;0.0801819;0.11118;0.163519;0.0905015;0.0899385;0.0986884;0.0595844;0.158383;0.117230920689655;0.0645327663400424;0.504450265928251;0.609154388015626;0.408348457350272;5.39960847711907e-05;7.23459312999459e-07;5.95754375809499e-06;0.00192774354794055;0.254470070795083;0.254470070795083;0.05766838;0.0101462246836939;0.04748442;0.00997697793131768;0.06436188;0.0051746047725406;0.05607902;0.0130614520466524;0.10719006;0.0509994969411268;0.2163882;0.0375798081647578;0.13518198;0.042484145929417;0.16371144;0.0468188103038512;0.1774672;0.0455921685402219;0.16395076;0.0692465302804985;0.10706418;0.033519975155674;0.105551933333333;0.0497556218718381
"80";"irrigation_water_withdrawal_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"irrigation_water_withdrawal_km3";"Guyana";"LCR";"GUY";2.37901;2.05104;2.13661;2.27375;2.41974;2.57976;2.45944;2.71599;2.45802;2.25411;2.83036;2.80829;2.42582;2.35522;2.6668;2.53268;2.70833;2.50289;2.7359;3.06974;2.82722;2.76416;2.91238;2.78557;3.4211;3.17873;2.56736;3.22672;3.51488;3.44838;2.96561;3.00707;2.92039;3.59655;3.99648;3.3649;3.45256;3.82119;3.30611;3.93444;3.62357;3.52834;3.08961;3.74334;3.56114;3.68359;3.65116;3.36408;2.9425;3.10608;3.62926;3.90207;3.50623;3.79839;3.62426;3.38515;3.90579;3.58108;3.08622310344828;0.53280809946957;0.850297079467751;0.850318373373527;0.658802177858439;0;0;2.77333711551364e-13;0.0268282364883568;0.723005123351385;0.723005123351385;2.25203;0.156876607083402;2.493464;0.170784269855277;2.617298;0.21775703804929;2.709908;0.226066007329718;2.942086;0.273717909680751;3.187214;0.374641285338389;3.29722;0.478203947076977;3.57584;0.283389527594087;3.5092;0.248506492772322;3.349482;0.327005257939379;3.692042;0.156910592599735;3.62400666666667;0.262961073988781
"82";"irrigation_water_withdrawal_km3";"Hongkong";"EAP";"HKG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"83";"irrigation_water_withdrawal_km3";"Honduras";"LCR";"HND";0.142077;0.138362;0.140712;0.171566;0.179354;0.174177;0.19515;0.207729;0.206636;0.234233;0.214437;0.23042;0.250548;0.24441;0.233957;0.21429;0.265308;0.278806;0.262252;0.244975;0.226362;0.254769;0.248107;0.245053;0.258308;0.244289;0.237985;0.334155;0.385106;0.365569;0.325449;0.37449;0.357385;0.410084;0.358415;0.336163;0.443827;0.35076;0.338425;0.41721;0.425708;0.403602;0.459552;0.46391;0.457819;0.409263;0.410367;0.391532;0.379794;0.470563;0.407481;0.499308;0.362469;0.464297;0.387559;0.381977;0.459252;0.473122;0.318084224137931;0.102204637018271;0.92452615411576;0.913993048078994;0.742286751361162;0;0;2.22044604925031e-16;0.00559551960995412;0.854748609644081;0.854748609644081;0.1544142;0.0194538413995797;0.203585;0.0218045920048966;0.2347544;0.0139184053073619;0.2531262;0.0248285173580703;0.2465198;0.0124299896098106;0.3134208;0.0684796966348421;0.3651646;0.030773867733842;0.377277;0.0498160044011962;0.4421182;0.0263539720763303;0.4123038;0.0349838777681949;0.4242228;0.056306710694197;0.438117;0.0491107821664449
"84";"irrigation_water_withdrawal_km3";"Croatia";"ECA";"HRV";0.00240821;0.00105123;0.00173908;0.00226983;0.00605997;0.00318939;0.00167468;0.00269343;0.00122772;0.00263405;0.00172389;0.00219137;0.00208832;0.00424251;0.00268959;0.00362886;0.00148291;0.00209988;0.00211714;0.00324854;0.00278738;0.0022525;0.0028205;0.00202245;0.00329073;0.00491367;0.00306519;0.0059113;0.00261892;0.00368306;0.0065976;0.00109136;0.00545266;0.00290418;0.00152949;0.002594;0.0019701;0.00125417;0.00143925;0.00127439;0.0018672;0.00101516;0.00442926;0.00362855;0.00149896;0.0156889;0.00666159;0.00399344;0.0100456;0.0120023;0.013369;0.0148455;0.00649799;0.0164933;0.0366527;0.0303196;3.43612e-05;0.0172715;0.00528014502068965;0.0067884226523581;0.539289119155661;0.405272386108462;0.300665456745312;1.25415151268626e-05;0.00173599736767164;0.00085646982898635;0.000216790951921004;0.290832754039686;0.290832754039686;0.002705664;0.00194943808498244;0.002283854;0.00080574455842407;0.002587136;0.000987598309931725;0.002515466;0.000890869085152246;0.002634712;0.000502278579346163;0.004038428;0.00135666684092669;0.003515058;0.00242107057419233;0.001706382;0.000574431280459203;0.002487826;0.00146647493721509;0.009678366;0.00455744912401444;0.017571698;0.0113244140516638;0.0158751537333333;0.0151908281362664
"85";"irrigation_water_withdrawal_km3";"Haiti";"LCR";"HTI";0.22514;0.200248;0.218838;0.21171;0.231915;0.228566;0.245227;0.246849;0.266394;0.277029;0.280129;0.374526;0.367218;0.404838;0.455221;0.391431;0.434037;0.411935;0.405615;0.429108;0.425464;0.479387;0.505981;0.459758;0.545218;0.530942;0.503165;0.509776;0.571741;0.529878;0.538385;0.489905;0.381374;0.581667;0.545893;0.568074;0.573243;0.569743;0.60148;0.577666;0.517819;0.489386;0.499575;0.384253;0.436177;0.367271;0.426199;0.499592;0.466061;0.447741;0.502151;0.486809;0.514208;0.630518;0.629221;0.63182;0.509673;0.471288;0.443180620689655;0.119897827166246;0.741666074330095;0.677996862407333;0.539019963702359;2.74074096751065e-11;1.4454856402743e-08;2.27541696595779e-09;0.00526587258912914;0.550068565812217;0.550068565812217;0.2175702;0.0122380863781884;0.252813;0.0190518497658364;0.3763864;0.0639870990927077;0.4144252;0.0174123610461075;0.4831616;0.0454497275602396;0.5291004;0.0267782296334168;0.5074448;0.0776948940227091;0.5780412;0.0136083250512324;0.465442;0.054611859746762;0.4413728;0.0493985258099875;0.5525814;0.071220596706992;0.537593666666667;0.0838290133326961
"86";"irrigation_water_withdrawal_km3";"Hungary";"ECA";"HUN";0.12659;0.0871753;0.074062;0.212506;0.32722;0.264892;0.244255;0.0318572;0.0456468;0.2422;0.368448;0.13371;0.0251823;0.228426;0.107062;0.343632;0.149668;0.0244169;0.37172;0.244632;0.0869326;0.167959;0.0435532;0.11414;0.120809;0.240785;0.177105;0.0699695;0.209704;0.172575;0.183244;0.0582987;0.265216;0.0801703;0.403652;0.325299;0.317006;0.176394;0.129717;0.137808;0.126961;0.0560065;0.479697;0.1256;0.253302;0.450397;0.125904;0.028031;0.100011;0.219899;0.105436;0.248343;0.0529514;0.254633;0.332795;0.256519;0.0916899;0.261427;0.184538648275862;0.113854022064987;0.111109274010192;0.11298409671168;0.0707803992740472;0.406347666035966;0.397406380978355;0.432550695435872;0.000749116404687937;0.0123452707710723;0.0123452707710723;0.16551066;0.105323995891145;0.1657702;0.116392474188497;0.17256566;0.131351261224542;0.22681378;0.143071456349763;0.10667876;0.0457857749724519;0.1740277;0.0643603616071259;0.1981162;0.141799770105226;0.2172448;0.0965247584700423;0.2083133;0.167578447146254;0.1848484;0.163560483610192;0.19883168;0.115666696117387;0.203211966666667;0.0966121143087312
"87";"irrigation_water_withdrawal_km3";"Isle of Man (U.K.)";"Other";"IMN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"88";"irrigation_water_withdrawal_km3";"India";"SOA";"IND";286.462;293.595;296.652;286.461;301.648;311.752;309.902;321.908;311.402;317.156;331.261;335.523;356.003;369.302;386.317;369.056;399.702;405.636;428.73;426.005;460.675;480.886;474.576;472.054;492.921;492.468;524.06;509.994;512.705;511.003;521.719;581.43;563.844;600.146;623.399;606.703;624.456;655.6;664.475;657.048;670.024;685.723;713.594;698.089;718.028;717.834;736.251;737.698;763.132;787.709;773.589;781.462;757.056;826.617;808.816;788.849;808.29;801.962;542.230310344828;176.682867142492;0.993686299766547;0.995816543111139;0.954022988505747;0;0;0;10.3966724291734;0.98741246234373;0.98741246234373;292.9636;6.59500517816325;314.424;5.0048634347003;355.6812;23.0590610433296;405.8258;24.0902347062041;476.2224;11.8574896710897;510.046;11.3288030479835;578.1076;38.5070280117798;641.6564;24.8475741733474;697.0916;19.8340420313158;748.5248;27.1963361080128;789.508;27.9336791615426;799.700333333333;9.91586972147842
"89";"irrigation_water_withdrawal_km3";"Ireland";"Other";"IRL";0;0.000305508;0;3.97358e-06;0;0;0;0;0;0;1.28319e-06;1.32535e-06;0.000145521;0;3.44746e-05;0;0;0.000993449;0.000676623;0.000538492;0;0;0;0.00108947;0;0.00158907;0.000991089;0;0;9.54918e-06;0;0.00154995;0.000214142;0.00139736;3.70834e-06;0;0;0.00204489;2.06556e-05;0;0;0.000146838;5.91131e-05;0;0;0.00114103;0;7.53185e-06;0.00202712;0;0;0;0;0;0;0;0;0;0.000258485634310345;0.000541096018116582;0.0777926622353763;-0.048188169601573;-0.0267950612917167;0.561621262513063;0.719437961877521;0.786547446632134;2.49266314589809e-06;0.00605169829766759;0.00605169829766759;6.1896316e-05;0.000136193940513296;0;0;3.6520828e-05;6.26486397025719e-05;0.0004417128;0.000435655324016246;0.000217894;0.000487225795889339;0.000517941636;0.000735896454358201;0.000633032068;0.000774141867564946;0.00041310912;0.000912237090998756;4.119022e-05;6.43672776287921e-05;0.00063513637;0.000921171895139628;0;0;0;0
"9";"irrigation_water_withdrawal_km3";"American Samoa (U.S.)";"Other";"ASM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"irrigation_water_withdrawal_km3";"Iran, Islamic Republic of";"MENA";"IRN";23.242;23.4563;24.3121;24.1908;24.7377;26.793;26.5865;26.7293;27.748;26.9439;27.341;28.0453;29.1333;30.1267;29.6893;36.7954;34.6689;33.4187;33.5314;31.6286;32.7567;31.4789;31.2143;31.8374;31.1855;36.3994;36.9976;41.9707;39.4869;41.8832;41.9927;41.3847;42.3426;39.9094;40.6305;42.9127;42.859;44.6042;44.0657;42.9458;47.035;46.3124;47.6225;50.0418;49.4629;49.4301;51.5387;51.5748;53.3986;53.5657;54.7299;53.5564;58.2789;58.5834;58.5855;58.5506;59.1449;58.759;39.7956413793103;11.0404248206313;0.982249861335436;0.985357900888985;0.909255898366606;0;0;0;0.642182374111779;0.964814790093482;0.964814790093482;23.98778;0.621980584102109;26.96014;0.458752888819243;28.86712;1.15518438874493;34.0086;1.90015474238284;31.69456;0.649008018440451;39.34756;2.62410502324126;41.25198;0.993037152879992;43.47748;0.806175897059692;48.09492;1.59575214460141;51.90158;1.68501073498064;56.74682;2.41597730887523;58.8181666666667;0.301535476077579
"91";"irrigation_water_withdrawal_km3";"Iraq";"MENA";"IRQ";6.56351;7.37788;7.12781;6.27641;6.92963;11.8555;8.63828;7.97867;8.84157;10.513;10.3661;12.4926;7.66705;8.88839;10.1634;8.21522;8.99107;7.40032;10.2045;9.74737;10.8067;10.8454;11.5187;13.1435;12.3526;11.1703;10.5912;11.9228;11.71;15.2935;24.4057;12.3862;21.0218;21.2425;24.4787;22.3801;18.3564;20.4771;23.998;21.4568;28.5889;20.1502;17.05;21.099;21.9115;27.049;24.9485;21.6598;22.7958;21.0827;15.6432;20.2187;24.9261;24.8284;23.7161;23.5967;16.5152;21.5402;15.5709703448276;6.62140675392679;0.855861734154627;0.859854194223138;0.667271627344223;0;0;1.37223565843669e-13;0.335586512042816;0.732499307990164;0.732499307990164;6.855048;0.439639404535126;9.565404;1.58458963347928;9.915508;1.8039139069174;8.911696;1.1341659579312;11.73338;1.00811750654376;12.13756;1.83818578032798;20.70698;4.93780504141263;21.33368;2.10989809635442;21.75992;4.23878828405005;23.50716;2.47077264696694;21.8665;3.96861851467233;20.5507;3.64297176080189
"92";"irrigation_water_withdrawal_km3";"Iceland";"Other";"ISL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"93";"irrigation_water_withdrawal_km3";"Israel";"Other";"ISR";0.392213;0.448899;0.411329;0.429616;0.434013;0.45837;0.48321;0.495265;0.614407;0.508403;0.508733;0.478719;0.52292;0.495344;0.620624;0.552186;0.714306;0.634324;0.604614;0.561453;0.635159;0.638769;0.737557;0.63085;0.716872;0.701559;0.68831;0.787779;0.501797;0.745607;0.756301;0.808124;0.817089;0.680134;0.878372;0.814973;0.872083;0.871418;0.838747;0.842593;0.870425;0.741312;0.803159;0.838995;0.925671;1.01071;1.08913;0.963398;0.893665;0.958854;0.940165;0.923221;1.12972;0.973736;1.2137;1.3095;0.994824;1.09491;0.741519586206897;0.218091268559027;0.936829063991662;0.955520009843428;0.828191167574108;0;0;0;0.0120989938170967;0.877648695139493;0.877648695139493;0.423214;0.0219068394342954;0.511931;0.0601772579094462;0.525268;0.0557537918934667;0.6133766;0.0654650102634988;0.6718414;0.0511516666522216;0.6850104;0.109641719408262;0.788004;0.0742599221619576;0.8479628;0.0241558640954945;0.8359124;0.0694248679278542;0.9831514;0.0724211922285183;1.0361084;0.128589390512204;1.133078;0.160772645098599
"94";"irrigation_water_withdrawal_km3";"Italy";"Other";"ITA";4.38736;2.86137;3.55191;4.35927;4.80492;3.33951;3.87066;3.91212;3.66507;3.75801;2.95862;3.41517;4.10484;4.39974;3.28466;3.90054;4.12489;3.45678;3.41222;3.29825;3.41237;3.86729;3.55089;3.14576;3.88687;4.14532;3.84118;4.97239;3.69944;3.80439;3.89184;2.58503;4.0952;4.88431;3.74159;4.99056;4.78698;3.41395;3.81218;3.94561;4.64434;4.23315;6.09932;6.9125;3.64243;8.80855;6.92547;6.53128;6.7195;5.70414;5.61688;7.56112;5.62321;6.57432;6.94848;7.08829;4.66639;6.44556;4.55317224137931;1.36975724566921;0.686116245792566;0.637146636316097;0.44464609800363;2.77862488573533e-09;1.7356123365874e-07;8.20741633988931e-07;0.0556534292042195;0.470755502740477;0.470755502740477;3.992966;0.778465549674486;3.709074;0.22817008333697;3.632606;0.5987698819079;3.638536;0.355399439546547;3.572636;0.31382526392883;4.092544;0.519052413759921;3.839594;0.828104946024355;4.189856;0.671194710445486;5.106348;1.35712568410962;6.937788;1.14397202617459;6.464802;0.847806075951334;6.06674666666667;1.25460135446816
