"FID";"domesticGrossDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"168";"domesticGrossDemand_km3";"Singapore";"Other";"SGP";0.00626986;0.00626986;0.00628704;0.00626174;0.00636634;0.00663403;0.00700439;0.00773374;0.00807215;0.00630526;0.0068735;0.00734562;0.00766652;0.00863552;0.00921751;0.0105451;0.0123565;0.0124873;0.0134572;0.0145921;0.0154306;0.0157774;0.0178048;0.0191621;0.0196123;0.0193175;0.0197722;0.0209185;0.0207076;0.0206707;0.0219286;0.0231837;0.0245224;0.0257289;0.0267025;0.0281663;0.029518;0.0350655;0.0368164;0.0367241;0.0289802;0.0329215;0.0349687;0.0350675;0.037613;0.0401283;0.0417323;0.0445474;0.0484181;0.0514893;0.0546616;0.0561577;0.0613746;0.0613746;0.0615427;0.0613746;0.0613746;0.0613746;0.0262588393103448;0.0181074868244342;0.960466781924945;0.993461288525348;0.954178306483441;0;1.78425535569543e-54;0;0.00102989072626041;0.922496439181255;0.922496439181255;0.006290968;4.31327569255663e-05;0.007149914;0.000740291488827205;0.007947734;0.000959294264227614;0.01268764;0.0014966176826431;0.01755744;0.00190725988606692;0.0202773;0.000694154366837809;0.02441322;0.00191499301748074;0.03325806;0.00411874146105337;0.03391018;0.00321919714633944;0.04526308;0.00469213537762925;0.05902224;0.00334068422527482;0.0613746;0
"169";"domesticGrossDemand_km3";"Solomon Islands";"EAP";"SLB";0.000278359;0.000278359;0.000279121;0.000256998;0.000266042;0.000274363;0.000287458;0.000334622;0.000353169;0.000372061;0.000389254;0.000411801;0.000438895;0.000460197;0.000494092;0.000568893;0.000598508;0.000662376;0.000693313;0.00072255;0.000773254;0.000822857;0.000862391;0.00087093;0.000870231;0.000906956;0.00092085;0.00105767;0.00110298;0.00118278;0.00125805;0.00126768;0.00124372;0.0013356;0.00142398;0.00150741;0.00159272;0.00132548;0.0014031;0.0014208;0.00133231;0.00132173;0.00132713;0.00128802;0.00131744;0.00138887;0.00146749;0.00163943;0.00173893;0.00183801;0.00200794;0.00203783;0.00218603;0.00218603;0.00219202;0.00218603;0.00218603;0.00218603;0.00109305465517241;0.000613779065062733;0.975747962925909;0.977829797025289;0.908047548663631;0;1.02362692173139e-39;0;3.54650310990799e-05;0.952084087154058;0.952084087154058;0.0002717758;9.89809126549155e-06;0.0003243346;4.20479099159518e-05;0.0004388478;4.09230576533572e-05;0.000649128;6.42624568430122e-05;0.0008399326;4.21924856852497e-05;0.0010342472;0.000118740044421417;0.001305806;7.49027294562755e-05;0.001449902;0.000102740375315647;0.001317326;1.73124848014374e-05;0.001614546;0.000186132933894032;0.00212197;9.10998767836706e-05;0.00218603;0
"17";"domesticGrossDemand_km3";"Burkina Faso";"AFR";"BFA";0.0235836;0.0235836;0.0236482;0.0257907;0.0266848;0.0273477;0.0280678;0.025567;0.0261444;0.0262935;0.0269102;0.027585;0.0275486;0.0283922;0.030233;0.0321007;0.0336235;0.0362694;0.0373164;0.039738;0.0435226;0.0465241;0.0487429;0.0482467;0.0486901;0.0481145;0.0474625;0.0489378;0.0543033;0.0575836;0.0604112;0.0614917;0.0657711;0.067362;0.0626507;0.0645612;0.0610658;0.0669602;0.0703932;0.0706116;0.0752163;0.0787639;0.076846;0.0803831;0.0859453;0.0953109;0.103167;0.107708;0.113162;0.134412;0.145127;0.149202;0.156447;0.156447;0.156876;0.156447;0.156447;0.156447;0.0673136137931035;0.0429705923886731;0.924207634734958;0.993030499389519;0.950536404550299;0;1.05895201890242e-53;0;0.00235175195176718;0.854159752102381;0.854159752102381;0.02465818;0.00147642254520852;0.02668408;0.00100582646465481;0.0281338;0.00128590907921206;0.0358096;0.00301865703832019;0.04714528;0.00221707349269256;0.05128034;0.00444284009986855;0.06353734;0.00293092274940845;0.0667184;0.00404119496931291;0.07943092;0.00413017984983705;0.11075198;0.0147549096083981;0.1528198;0.00536268512034782;0.156447;0
"170";"domesticGrossDemand_km3";"Sierra Leone";"AFR";"SLE";0.00958385;0.00958385;0.00961011;0.00976424;0.0100085;0.0101818;0.0105014;0.0105125;0.0107817;0.0106879;0.0106459;0.0114859;0.0118503;0.011887;0.0124146;0.0134043;0.0141049;0.014517;0.0141819;0.015072;0.0168493;0.0178708;0.0181174;0.0184564;0.0195681;0.0184015;0.019175;0.0182693;0.0157107;0.0177801;0.0203991;0.0199415;0.0180188;0.0190292;0.0181658;0.0186892;0.0195141;0.019137;0.019604;0.0191771;0.0180845;0.0183199;0.0165281;0.0201048;0.0215341;0.0224558;0.0237393;0.0252347;0.0268635;0.0287409;0.0306847;0.0307987;0.0316183;0.0316183;0.0317049;0.0316183;0.0316183;0.0316183;0.0185437836206897;0.00684117421935986;0.937257002921534;0.94595140097399;0.85220505235544;0;4.60068730162748e-29;0;0.000379699447229994;0.878450689525454;0.878450689525454;0.00971011;0.000182927461169722;0.01053306;0.000229459109647013;0.01165674;0.00065494670241173;0.01425602;0.000609854881918642;0.0181724;0.000984024346751645;0.01786732;0.0013053333221825;0.01911088;0.00105379396800323;0.01922428;0.000362055682181622;0.01891428;0.00193755465264854;0.02540684;0.00248780894322695;0.03128498;0.000498834032519837;0.0316183;0
"171";"domesticGrossDemand_km3";"El Salvador";"LCR";"SLV";0.0356471;0.0356471;0.0357448;0.0394238;0.0417256;0.0434774;0.0458876;0.0483402;0.0503591;0.0522361;0.0537949;0.055502;0.0579584;0.065848;0.0684542;0.0728074;0.0775732;0.0816602;0.0887515;0.096874;0.100085;0.103763;0.105842;0.105921;0.106524;0.108719;0.111383;0.112704;0.113164;0.116426;0.118788;0.120438;0.125485;0.131345;0.137746;0.14612;0.155492;0.165466;0.170719;0.176321;0.181526;0.184685;0.188685;0.192527;0.195413;0.199227;0.202747;0.208773;0.215159;0.221942;0.227101;0.225073;0.22779;0.22779;0.228414;0.22779;0.22779;0.22779;0.129144579310345;0.0659934344417067;0.991261129490104;0.999061547291117;0.991811293125918;0;4.75314031385256e-78;0;0.00387381991448518;0.982598626837995;0.982598626837995;0.03763768;0.00280219230014644;0.04806008;0.00348294877036686;0.0603115;0.00648249259467375;0.08353326;0.00947734290494968;0.104427;0.00264223059175387;0.1124792;0.00280345656288804;0.1267604;0.00785589767626845;0.1628236;0.0120857564637055;0.1885672;0.00563934492649635;0.2095696;0.00919877017867063;0.2272336;0.00129405189231344;0.22779;0
"172";"domesticGrossDemand_km3";"San Marino";"Other";"SMR";0.000144931;0.000144931;0.000145328;0.000149298;0.000156206;0.00016446;0.000170439;0.000171913;0.000177693;0.000184526;0.00019066;0.00019811;0.000207203;0.000214467;0.000226227;0.000241333;0.000252236;0.000257149;0.000257908;0.000269693;0.00028771;0.00030922;0.000328759;0.000319538;0.000319424;0.00032351;0.000323389;0.000320278;0.00035626;0.000382598;0.000395069;0.00040082;0.000430781;0.000438438;0.000446567;0.000418829;0.000423337;0.000422927;0.000437165;0.000430015;0.000432852;0.000431508;0.000421098;0.000424967;0.000438063;0.000468948;0.000490198;0.000495527;0.000504656;0.000525776;0.000539821;0.000526366;0.000523021;0.000523021;0.000524454;0.000523021;0.000523021;0.000523021;0.000349632482758621;0.000130094341479254;0.9860976466555;0.980352990535141;0.909261515974679;0;3.59183182969985e-41;0;7.59676950998179e-06;0.972388568739515;0.972388568739515;0.0001481388;4.87093468443172e-06;0.0001738062;7.62061386634961e-06;0.0002073334;1.38829639234567e-05;0.0002556638;1.02613637836303e-05;0.0003129302;1.57019699464749e-05;0.000341207;2.74248776843216e-05;0.000422335;2.30443123676971e-05;0.0004264546;7.20593996644435e-06;0.0004296976;6.69961568300749e-06;0.000497021;2.07486261231919e-05;0.0005273366;7.1126734987626e-06;0.000523021;0
"173";"domesticGrossDemand_km3";"Former Spanish Sahara";"Other";"ESH";0.00016399;0.00016399;0.00016444;0.000169065;0.000179704;0.000189778;0.000206805;0.00024152;0.000261505;0.00028289;0.000305329;0.000322635;0.00033542;0.000342102;0.000341202;0.000343655;0.000355527;0.000408084;0.000449612;0.000513065;0.00058423;0.000656468;0.000716352;0.000753712;0.000782498;0.000802156;0.000818236;0.00103412;0.00108012;0.00112779;0.00117166;0.00121367;0.00126022;0.00130376;0.00135705;0.00138209;0.00143084;0.00150113;0.00154787;0.00160687;0.00167188;0.00172171;0.00177571;0.00177375;0.00180194;0.00196566;0.00215382;0.00257714;0.00272592;0.00283422;0.00295754;0.00302826;0.00313393;0.00313393;0.00314252;0.00313393;0.00313393;0.00313393;0.0012701875862069;0.00100469094081344;0.959981898592008;0.999000005985998;0.99059732581487;0;2.81198065717716e-77;0;5.71144699621637e-05;0.92156524562431;0.92156524562431;0.0001682378;6.75775289574871e-06;0.0002364996;3.82988930427499e-05;0.0003293376;1.55082817004335e-05;0.0004139886;6.9793620641861e-05;0.000698652;7.9446411586679e-05;0.0009724844;0.000151911595768065;0.001261272;7.29315142445295e-05;0.00149376;8.97290315338352e-05;0.001748998;5.2011702240938e-05;0.002451352;0.000374906696019156;0.003079236;8.27589888169256e-05;0.00313393;0
"174";"domesticGrossDemand_km3";"Somalia";"AFR";"SOM";0.00341349;0.00341349;0.00342285;0.00354311;0.00366547;0.00379514;0.00392934;0.00403787;0.00418214;0.00433433;0.00448856;0.00463454;0.0047753;0.00488379;0.00525123;0.0056276;0.00564482;0.00670776;0.00741245;0.00695021;0.00775859;0.00833156;0.0087093;0.00924099;0.00953796;0.00931426;0.00940842;0.00940996;0.00959518;0.0098965;0.0100642;0.0102967;0.009824;0.0123151;0.0118223;0.0115696;0.0112137;0.0114959;0.0118272;0.0122537;0.0125045;0.0128111;0.0132433;0.0135555;0.0141043;0.014869;0.015858;0.0170931;0.0181975;0.0195044;0.0211389;0.0216556;0.0221833;0.0221833;0.022244;0.0221833;0.0221833;0.0221833;0.0107878329310345;0.00601147447344412;0.964577136544882;0.996476812476146;0.971173848838108;0;5.61032410776061e-62;0;0.000343374935863911;0.93040905234512;0.93040905234512;0.003491682;0.000111594052350473;0.004055764;0.000210830501896666;0.004806684;0.000289563409687757;0.006468568;0.000800920252503331;0.00871568;0.000709877655198415;0.009524864;0.000231394595615369;0.01086446;0.00112551525667136;0.01167202;0.000391790054748713;0.01324374;0.000626779696544169;0.0171044;0.00183749295372799;0.02188102;0.000478554372041464;0.0221833;0
"175";"domesticGrossDemand_km3";"Sao Tome and Principe";"AFR";"STP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"176";"domesticGrossDemand_km3";"Suriname";"LCR";"SUR";0.0110764;0.0110764;0.0111067;0.011483;0.0118761;0.0123413;0.0129097;0.0136881;0.0148792;0.0158248;0.0166058;0.0171662;0.0175899;0.0181605;0.0187551;0.0189963;0.0200112;0.0212826;0.0217713;0.0233632;0.0244047;0.0249203;0.025094;0.0259878;0.0262413;0.0260672;0.0259681;0.0262945;0.0267114;0.0277377;0.0294754;0.0231699;0.0260248;0.0221327;0.0218429;0.0225164;0.0250861;0.0260399;0.0280169;0.0289453;0.0293425;0.0290826;0.0263624;0.0283788;0.0317413;0.0335984;0.031084;0.0313068;0.0316278;0.0319509;0.0322679;0.0325777;0.0328433;0.0328433;0.0329332;0.0328433;0.0328433;0.0328433;0.0241226189655172;0.00698620001450119;0.943937464305314;0.94853613578896;0.857060921599631;0;1.20760998742787e-29;0;0.000390512427327814;0.891017936519148;0.891017936519148;0.01132372;0.00035352716585858;0.01392862;0.00142431856935167;0.0176555;0.000838112924968945;0.02108492;0.00167451207729296;0.02532962;0.000765326398995878;0.02655578;0.000719982275476279;0.02452914;0.00322136734213905;0.02612092;0.00253188880324551;0.02898152;0.00193519833272975;0.03191358;0.000997254527189523;0.03269308;0.000272433610261289;0.0328433;0
"177";"domesticGrossDemand_km3";"Slovak Republic";"ECA";"SVK";0.0439488;0.0439488;0.0440692;0.0449202;0.0460027;0.0470186;0.0484643;0.0502968;0.0516188;0.0525467;0.0536483;0.0553308;0.0568057;0.0561828;0.0588691;0.0629778;0.0662076;0.0688418;0.0713043;0.0746687;0.0791032;0.0830641;0.0861039;0.0873964;0.0741227;0.0740426;0.0731627;0.0738777;0.0802544;0.0845186;0.0864339;0.0862877;0.0911163;0.0928594;0.0954057;0.101291;0.107272;0.116161;0.119004;0.118669;0.121238;0.121948;0.120468;0.123064;0.12865;0.139378;0.147992;0.152693;0.157974;0.167775;0.175987;0.169355;0.169608;0.169608;0.170072;0.169608;0.169608;0.169608;0.0974560706896552;0.0429383558323309;0.96841981191127;0.988107194980052;0.93961069875087;0;3.12749632076859e-47;0;0.00246240620443567;0.937836932102256;0.937836932102256;0.04457794;0.000894082439152005;0.04998904;0.00226057539201859;0.05616734;0.00192045641007548;0.06880004;0.00450925315357211;0.08195806;0.00542056149517741;0.0771712;0.00500484169230157;0.0904206;0.00400804207936993;0.1124794;0.00785386912928908;0.1230736;0.00326044027701781;0.1531624;0.0106494439901809;0.170926;0.00284100888770169;0.169608;0
"178";"domesticGrossDemand_km3";"Slovenia";"ECA";"SVN";0.0199222;0.0199222;0.0199768;0.0206346;0.0207067;0.0213564;0.0220929;0.0227007;0.0233899;0.0239421;0.024614;0.0254936;0.0265114;0.0278266;0.0296517;0.0324209;0.036945;0.0381335;0.0400103;0.0419996;0.0437765;0.0471965;0.0505586;0.0507603;0.0498586;0.04924;0.0490361;0.0489914;0.0506903;0.0533642;0.0550047;0.0561337;0.0590468;0.0558978;0.0553675;0.0556758;0.0577811;0.0629193;0.0632869;0.0622291;0.0632636;0.0634939;0.0616505;0.0621848;0.0644203;0.0691115;0.0724531;0.0736047;0.0755551;0.0798027;0.0831255;0.0805636;0.0799123;0.0799123;0.0801313;0.0799123;0.0799123;0.0799123;0.0507584206896552;0.0203920692210835;0.987362820603206;0.989891892828484;0.932326894884584;0;3.37401470982161e-49;0;0.00119230862837982;0.974885339509517;0.974885339509517;0.0202325;0.000401405256567474;0.0226964;0.00102378482602547;0.02681946;0.00198448821563646;0.03790186;0.00361410960722001;0.0484301;0.00296558250854701;0.0502644;0.0018687426320925;0.0562901;0.00160321544559676;0.06037844;0.00343515100075673;0.06300262;0.00109730820966582;0.07410542;0.00395223640386048;0.080729;0.00136581591731829;0.0799123;0
"179";"domesticGrossDemand_km3";"Sweden";"Other";"SWE";0.379817;0.379817;0.380857;0.393429;0.406157;0.418758;0.436169;0.45114;0.465794;0.480933;0.494243;0.511442;0.53233;0.548178;0.578786;0.617282;0.638186;0.682465;0.701919;0.71558;0.740211;0.781067;0.81331;0.792447;0.764168;0.747065;0.757533;0.771392;0.842825;0.898596;0.935435;0.95224;1.00872;1.0297;1.04507;0.96789;0.994503;1.04528;1.07412;1.04668;1.04943;1.05457;1.0409;1.01981;1.054;1.13167;1.18612;1.20067;1.23113;1.29047;1.31294;1.24316;1.29359;1.29359;1.29713;1.29359;1.29359;1.29359;0.858646275862069;0.303915034662638;0.989812055309202;0.988722608031235;0.934754829506679;0;7.12167360368044e-48;0;0.0178137578516717;0.979727904835425;0.979727904835425;0.3880154;0.0116629212807084;0.4505588;0.0243587682508784;0.5329958;0.0327644269933109;0.6710864;0.0419438671953362;0.7782406;0.0277667143410955;0.8034822;0.0650355695654309;0.994233;0.0481476860295487;1.0256946;0.0432529824497687;1.043742;0.0144537458812586;1.208012;0.058512881658657;1.288082;0.0263554960112687;1.29359;0
"18";"domesticGrossDemand_km3";"Bangladesh";"SOA";"BGD";0.392372;0.392372;0.393447;0.435819;0.449;0.46445;0.477847;0.502298;0.51516;0.540674;0.555023;0.585784;0.609335;0.662097;0.623395;0.685289;0.788351;0.906158;0.782687;0.792949;0.884226;0.94167;1.005;1.04957;1.04738;1.05795;1.11491;1.17199;1.19117;1.25281;1.30306;1.34093;1.40831;1.42644;1.45445;1.50311;1.54433;1.62745;1.68563;1.73211;1.77623;1.82449;1.86718;1.89778;1.93548;2.02164;2.11844;2.20612;2.26926;2.39122;2.5134;2.63967;2.77705;2.77705;2.78465;2.77705;2.77705;2.77705;1.36944505172414;0.771547035788996;0.980681283565355;0.998507675545051;0.98574145657068;0;2.06285011529833e-72;0;0.0448064890030448;0.961735779935389;0.961735779935389;0.412602;0.0276100675388526;0.5000858;0.0301827839206393;0.6071268;0.0401919595590959;0.7910868;0.0782880332247528;0.9855692;0.0715748163336798;1.157766;0.0744167016199993;1.386638;0.0627033601173015;1.618526;0.0952756646788675;1.860232;0.06215749166432;2.201336;0.141293036912652;2.698364;0.119880058725378;2.77705;0
"180";"domesticGrossDemand_km3";"Swaziland";"AFR";"SWZ";0.00620381;0.00620381;0.0062208;0.00670041;0.00695625;0.00736016;0.00778953;0.0081795;0.00855816;0.00886599;0.0092408;0.00995414;0.0104206;0.0117875;0.0122184;0.0138955;0.01511;0.0165212;0.0166129;0.0175018;0.0185677;0.0201342;0.0218592;0.0227525;0.022719;0.0235439;0.0237483;0.021887;0.0234765;0.0258934;0.02729;0.0283325;0.0317219;0.0309016;0.032281;0.0331389;0.0340204;0.0323665;0.0323994;0.0333169;0.0327597;0.0330068;0.0332685;0.0323772;0.0319994;0.0366059;0.0394565;0.0402248;0.0410382;0.0421561;0.0422871;0.0428526;0.0451474;0.0451474;0.045271;0.0451474;0.0451474;0.0451474;0.0252705665517241;0.0130042101088069;0.991226069303811;0.990199599354076;0.946894502617156;0;1.42550508669746e-49;0;0.00076332118121135;0.98252912046748;0.98252912046748;0.006457016;0.000350891643360169;0.008150668;0.000598725757563511;0.010724288;0.00124988813648262;0.01592828;0.00142284930228046;0.02120652;0.00181775151409647;0.02370982;0.00142952288788952;0.0301054;0.0021823091909718;0.03304842;0.000691240751836869;0.03268232;0.00050357717084872;0.0398963;0.00209396156244569;0.0441411;0.00144909468634731;0.0451474;0
"181";"domesticGrossDemand_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"domesticGrossDemand_km3";"Syrian Arab Republic";"MENA";"SYR";0.0880496;0.0880496;0.0882908;0.0913863;0.0977678;0.102375;0.108007;0.114152;0.11437;0.122602;0.129429;0.142088;0.143099;0.139364;0.149757;0.156475;0.185128;0.222358;0.2362;0.243837;0.264825;0.27986;0.307577;0.332643;0.346991;0.364629;0.373432;0.384429;0.371302;0.367917;0.370399;0.372153;0.406904;0.421558;0.433489;0.446995;0.416175;0.443445;0.477377;0.492195;0.512522;0.52651;0.566517;0.586135;0.603718;0.621024;0.665079;0.720433;0.773569;0.844131;0.936773;0.960939;1.00997;1.00997;1.01274;1.00997;1.00997;1.00997;0.427879656896552;0.2954737335025;0.955516341939735;0.996784519001738;0.973601783460204;0;4.35931080224526e-63;0;0.0167188968870157;0.913011479713888;0.913011479713888;0.09070882;0.00419159577392668;0.1123012;0.00759574675064934;0.1407474;0.00739121264069707;0.2087996;0.0369473948377961;0.3063792;0.0345346193000589;0.3723418;0.00754049505669225;0.4009006;0.028642385153824;0.4552374;0.0299536935752504;0.5590804;0.0387565649316345;0.7248472;0.0879963330042792;0.9860784;0.0350552061654186;1.00997;0
"183";"domesticGrossDemand_km3";"Chad";"AFR";"TCD";0.0111379;0.0111379;0.0111684;0.0111675;0.0115781;0.0118935;0.0122698;0.0127209;0.013061;0.0134224;0.013707;0.0140935;0.0143101;0.0149796;0.0159644;0.016815;0.0172767;0.0191545;0.0195693;0.0204026;0.0218056;0.0216352;0.0221453;0.0217204;0.0217928;0.0221288;0.0232422;0.022832;0.0236538;0.0247836;0.0269226;0.027148;0.0290179;0.0303092;0.0306829;0.0292054;0.0284371;0.0306872;0.0318434;0.0324928;0.0343441;0.0340362;0.0338155;0.0367527;0.0401723;0.0441509;0.0520877;0.0560087;0.0597032;0.0636801;0.0683859;0.0659211;0.0691996;0.0691996;0.0693892;0.0691996;0.0691996;0.0691996;0.0312545155172414;0.0192785791695634;0.925108557874299;0.997030684222211;0.971173848838108;0;4.70224900045233e-64;0;0.00105613234181302;0.855825843852261;0.855825843852261;0.01123796;0.000190737012664034;0.01267352;0.000609226539966866;0.01461092;0.000886442404784428;0.01864362;0.00153494412504169;0.02181986;0.000194189592924028;0.02332808;0.000989491693749876;0.02881612;0.00174089868659839;0.03053318;0.00171296966172784;0.03582416;0.00270141636701935;0.05512612;0.00749310737891831;0.06841908;0.00144918604292203;0.0691996;0
"184";"domesticGrossDemand_km3";"Togo";"AFR";"TGO";0.0126499;0.0126499;0.0126846;0.0130462;0.0133623;0.0138713;0.0146431;0.0155078;0.0166802;0.0174916;0.0183203;0.01954;0.0200001;0.0226159;0.0242396;0.0261843;0.0294494;0.0305173;0.031348;0.0342135;0.0355306;0.0370417;0.0405746;0.039755;0.0390808;0.0389545;0.0392998;0.0411206;0.0460194;0.0493995;0.05203;0.0529748;0.0571225;0.0579359;0.0599313;0.0553054;0.0529956;0.0590759;0.0628236;0.0648129;0.0675075;0.069288;0.0674152;0.0688567;0.0727173;0.0781852;0.0836128;0.0864551;0.0898061;0.0953702;0.103901;0.105437;0.107669;0.107669;0.107964;0.107669;0.107669;0.107669;0.0519941517241379;0.0311335893884202;0.978907494014748;0.996599895086383;0.969959881527061;0;2.0762013264546e-62;0;0.00180476835337905;0.958259881838229;0.958259881838229;0.01287858;0.000317922485835777;0.0156388;0.00147054560792925;0.02094318;0.00241879052978963;0.0303425;0.00292038016104068;0.03839654;0.0020680168152121;0.04295876;0.00457306154485154;0.0559989;0.00336806931861564;0.05900268;0.00495273502188438;0.06915694;0.00215277696545648;0.08668588;0.00645971801373713;0.106528;0.00178586589642112;0.107669;0
"185";"domesticGrossDemand_km3";"Thailand";"EAP";"THA";0.242882;0.242882;0.243547;0.26527;0.278659;0.290904;0.305596;0.324703;0.350535;0.365872;0.382815;0.402302;0.417126;0.469568;0.494144;0.549408;0.599555;0.627985;0.665802;0.71035;0.766153;0.811713;0.866983;0.900905;0.929991;0.971148;1.0024;0.994295;1.0369;1.10146;1.1826;1.2587;1.3439;1.42109;1.49738;1.57227;1.66206;1.7549;1.81382;1.72396;1.57411;1.62641;1.63888;1.62414;1.6887;1.76979;1.85718;1.9163;2.02576;2.14928;2.22658;2.21052;2.34926;2.34926;2.35569;2.34926;2.34926;2.34926;1.19400298275862;0.712273917795096;0.988510449776111;0.993153581999756;0.961462110349727;0;6.44027336137648e-54;0;0.0416945150266076;0.977152909316566;0.977152909316566;0.254648;0.0165035202153965;0.327522;0.030943072043674;0.433191;0.0468735273368668;0.63062;0.0615670618472248;0.855149;0.0664115091079852;1.0212406;0.0506721597309608;1.340734;0.125240786806855;1.705402;0.0924007203435124;1.630448;0.0409098419698733;1.943662;0.147883510980772;2.298262;0.0730351540013439;2.34926;0
"186";"domesticGrossDemand_km3";"Tajikistan";"ECA";"TJK";0.112024;0.112024;0.112331;0.112044;0.113329;0.119637;0.128478;0.137115;0.14399;0.146567;0.150696;0.15959;0.168747;0.17666;0.187899;0.20659;0.221014;0.231688;0.238798;0.25493;0.259914;0.278048;0.297294;0.310559;0.32081;0.331839;0.346958;0.366194;0.375582;0.384276;0.406847;0.426363;0.476426;0.477437;0.44214;0.425086;0.403183;0.392556;0.379228;0.372699;0.412844;0.398235;0.378605;0.398437;0.412519;0.444155;0.487192;0.507246;0.544399;0.597787;0.663928;0.668132;0.703023;0.703023;0.704949;0.703023;0.703023;0.703023;0.359329879310345;0.184606771585051;0.959175212001677;0.967675481680763;0.894693908242107;0;3.44560449193191e-35;0;0.0104856702144021;0.92001708731846;0.92001708731846;0.1123504;0.000562358693362163;0.1351574;0.0111526139671379;0.1687184;0.0144836099885353;0.230604;0.0182257459655291;0.293325;0.0245859237776415;0.3609698;0.0213829468315291;0.4458426;0.0310135911706465;0.3945504;0.0207556131275373;0.400128;0.0140081761482357;0.5161558;0.0582317194637081;0.688611;0.0206820070471896;0.703023;0
"187";"domesticGrossDemand_km3";"Turkmenistan";"ECA";"TKM";0.0838405;0.0838405;0.0840702;0.0862764;0.0898952;0.0942997;0.100177;0.105313;0.108922;0.112244;0.11662;0.123276;0.12993;0.136489;0.144388;0.158804;0.174595;0.185659;0.192701;0.2043;0.214464;0.229922;0.245187;0.255756;0.260021;0.26339;0.269626;0.285101;0.293827;0.297847;0.321032;0.330313;0.326079;0.330241;0.33162;0.337403;0.326456;0.339245;0.340394;0.346358;0.356519;0.359284;0.386463;0.387121;0.408822;0.44506;0.470459;0.500393;0.541326;0.586064;0.662606;0.6679;0.692218;0.692218;0.694115;0.692218;0.692218;0.692218;0.317019732758621;0.192267932516447;0.958083289228332;0.998261510324578;0.98574145657068;0;1.47815918045243e-70;0;0.01090839214679;0.917923589098576;0.917923589098576;0.08558456;0.00261901873666455;0.10419114;0.00711410685877012;0.1301406;0.0108773192837206;0.1832118;0.0173978147104744;0.24107;0.0188674708559468;0.2819582;0.0150005064814492;0.327857;0.00434791530506289;0.3379712;0.00725867795814085;0.3796418;0.0218120103085433;0.5086604;0.0561940087135631;0.6818114;0.0152508004642379;0.692218;0
