"FID";"industryNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"169";"industryNettoDemand_km3";"Solomon Islands";"EAP";"SLB";0.00125025;0.00125025;0.00125368;0.00124312;0.00125051;0.00126713;0.00129894;0.00132737;0.00133056;0.00130609;0.00133631;0.00133137;0.00140934;0.000899634;0.00143188;0.00155362;0.00101799;0.00166253;0.00169802;0.00173937;0.0018145;0.00114957;0.00201506;0.00205944;0.00204299;0.00199651;0.0012766;0.00123388;0.00203639;0.00122257;0.00131182;0.00132798;0.00225186;0.00129158;0.00134612;0.00136825;0.00140777;0.00144332;0.00146765;0.00145836;0.0023446;0.00234166;0.00201679;0.0021783;0.00205967;0.00202633;0.00225098;0.00225186;0.00225186;0.00225186;0.00225098;0.00225186;0.00225186;0.00225186;0.00225803;0.00225186;0.00225186;0.00225186;0.001696108;0.000442200713706487;0.752483891483814;0.764277564540855;0.610066513333553;9.70645785969282e-12;2.94152940482765e-12;2.27990959444924e-11;1.97045838383215e-05;0.566232006942622;0.566232006942622;0.001249562;3.88274001189888e-06;0.001306018;2.55958858022144e-05;0.0012817068;0.000218099628108807;0.001534306;0.000296753329602214;0.001816312;0.000385533100226167;0.00155319;0.00042361106896539;0.001505872;0.000417504970413527;0.00142907;4.09333158930474e-05;0.002188204;0.000153305487931776;0.002206578;0.000100762415711415;0.002252918;2.88298803327371e-06;0.00225186;0
"17";"industryNettoDemand_km3";"Burkina Faso";"AFR";"BFA";0.000523222;0.000523222;0.000524655;0.000527439;0.000536453;0.000542185;0.000548535;0.000505314;0.000507003;0.000503174;0.000586059;0.00050947;0.000504086;0.00050478;0.000601419;0.000626145;0.000646872;0.000670856;0.000672002;0.000700787;0.000743136;0.000772412;0.000791319;0.000768555;0.000756052;0.000736722;0.000717662;0.000725783;0.000776615;0.000785173;0.000797285;0.000798132;0.000827391;0.000831418;0.000768014;0.000763678;0.000713047;0.000757127;0.000772813;0.000758426;0.000780271;0.000792302;0.00074069;0.000741713;0.000767897;0.000819329;0.000856569;0.000874283;0.000935574;0.00104602;0.00108991;0.00107493;0.00110125;0.00110125;0.00110426;0.00110125;0.00110125;0.00110125;0.000754386827586207;0.000183813038522235;0.919139933920866;0.897826100371449;0.745375928983248;0;1.32932215283705e-21;2.22044604925031e-16;1.00048036543725e-05;0.84481821812805;0.84481821812805;0.0005269982;5.55872077910015e-06;0.0005212422;2.21721673884174e-05;0.0005411628;4.8345913009271e-05;0.0006633324;2.82332298418016e-05;0.0007662948;1.80968519002615e-05;0.000748391;3.05821368040234e-05;0.000804448;2.58476252777697e-05;0.0007530182;2.3180211446404e-05;0.0007645746;2.30182041936377e-05;0.000906355;8.86578336104599e-05;0.00109432;1.21477734585396e-05;0.00110125;0
"170";"industryNettoDemand_km3";"Sierra Leone";"AFR";"SLE";0.0118342;0.0118342;0.0118666;0.0118788;0.0119804;0.0119823;0.0121518;0.0119719;0.0120677;0.0117416;0.0114807;0.012182;0.0123403;0.0121463;0.0124573;0.0132071;0.0136141;0.0137241;0.013104;0.0136312;0.0149474;0.0155059;0.0153622;0.0153273;0.0159307;0.0146229;0.0149072;0.0137801;0.0115582;0.0127577;0.0142983;0.0136989;0.012243;0.0129201;0.0124092;0.0129114;0.0136228;0.0134527;0.0137675;0.013341;0.0123961;0.0123104;0.0107655;0.0127583;0.0131625;0.0131972;0.0134104;0.0137542;0.0141912;0.0147514;0.0153648;0.015033;0.01505;0.01505;0.0150912;0.01505;0.01505;0.01505;0.0133792637931034;0.00131379727116427;0.544797786493554;0.58618093125218;0.445526003154482;9.80705435971174e-06;1.33392320043542e-06;8.40933408685629e-07;4.23852071733979e-05;0.296804628168277;0.296804628168277;0.01187884;6.01034774368342e-05;0.01198306;0.000153350229866147;0.01212132;0.000379320065380148;0.0134561;0.000279921158542901;0.0154147;0.000354731497050938;0.01352522;0.00138184555468402;0.0131139;0.00087144358681443;0.01341908;0.000327056611307584;0.01227856;0.000910450491789641;0.01386088;0.000623883235870303;0.0151178;0.000139733031170157;0.01505;0
"171";"industryNettoDemand_km3";"El Salvador";"LCR";"SLV";0.00554358;0.00554358;0.00555876;0.00553376;0.00566844;0.00572852;0.00584993;0.00582242;0.00588361;0.00592649;0.00594085;0.00596619;0.00606614;0.00671314;0.0067973;0.00708397;0.0119384;0.0123111;0.00807301;0.00862966;0.00875261;0.00910377;0.0147154;0.0145107;0.0143771;0.0142221;0.0143615;0.0146395;0.0144474;0.0144379;0.0147744;0.0148302;0.0157405;0.00967587;0.00998581;0.0103991;0.0109075;0.0114106;0.0116376;0.0119178;0.0121748;0.0122796;0.0124693;0.0126317;0.0127742;0.0129671;0.0131538;0.0135005;0.0138546;0.0142294;0.0235872;0.0143042;0.023422;0.023422;0.0234862;0.023422;0.023422;0.023422;0.0120680829310345;0.0053959886257228;0.837915004010738;0.798313809995094;0.691961367297152;2.22044604925031e-16;6.11975974781069e-14;1.99840144432528e-14;0.000267745150266078;0.702101553946313;0.702101553946313;0.005569624;5.59585442984358e-05;0.005842194;7.44878106135495e-05;0.006296724;0.000422210441284912;0.009607228;0.00236757162968093;0.012291916;0.00307551749018438;0.01442168;0.000151512349331664;0.013001356;0.00292162797380673;0.01125452;0.000604817713860961;0.01246592;0.000245965946830044;0.01354108;0.000513119086567631;0.02164432;0.00410380794531128;0.023422;0
"172";"industryNettoDemand_km3";"San Marino";"Other";"SMR";0.000113357;0.000113357;0.000113667;0.000117597;0.000122088;0.000127497;0.000131021;0.000134017;0.000137484;0.00014174;0.000145386;0.000150055;0.000155842;0.000160162;0.000167714;0.000177735;0.000184579;0.000191422;0.000190947;0.00019881;0.000211242;0.000226227;0.000239698;0.00023238;0.000231731;0.000234215;0.000233683;0.000236284;0.000262622;0.000281924;0.000290981;0.000295227;0.000181238;0.000184324;0.000187498;0.000307487;0.000310579;0.000317508;0.000328329;0.00032344;0.000325934;0.000324956;0.000316556;0.000318488;0.000326707;0.000198675;0.000206327;0.000207762;0.000210381;0.000217992;0.000222634;0.000378309;0.000374479;0.000374479;0.000375505;0.000374479;0.000374479;0.000374479;0.000234374396551724;8.34053377089786e-05;0.841331076478766;0.84219276054447;0.742947994361153;0;1.18689721967659e-16;2.22044604925031e-16;4.15538623150509e-06;0.70783798024892;0.70783798024892;0.0001160132;3.841453787305e-06;0.0001343518;5.53603600963723e-06;0.0001558318;8.69516487480254e-06;0.0001886986;7.93543082006264e-06;0.0002282556;1.06488896275621e-05;0.0002497456;2.16891241939365e-05;0.0002278536;5.96252009413805e-05;0.0003174686;8.67044383523703e-06;0.0003225282;4.6622538755413e-06;0.0002082274;6.98322757040038e-06;0.0003450812;6.84680078153293e-05;0.000374479;0
"173";"industryNettoDemand_km3";"Former Spanish Sahara";"Other";"ESH";0.213505;0.213505;0.21409;0.214161;0.214211;0.214241;0.214163;0.214254;0.214236;0.214249;0.214188;0.214301;0.214319;0.21447;0.214447;0.214619;0.214711;0.214784;0.214727;0.21488;0.214972;0.215071;0.215076;0.216422;0.21641;0.216286;0.216094;0.216166;0.216421;0.215057;0.215071;0.215162;0.215231;0.215275;0.215197;0.215228;0.215308;0.220846;0.220709;0.225768;0.226174;0.227544;0.225847;0.210208;0.196715;0.200972;0.207187;0.211807;0.211885;0.211998;0.21206;0.212155;0.212147;0.212147;0.212728;0.212147;0.212147;0.212147;0.214583551724138;0.00477922377229804;-0.114523514533913;-0.179795690033762;0.102611488427901;0.391986645774843;0.176852301469981;0.256741688983811;-3.24117628964271e-05;0.0131156353811989;0.0131156353811989;0.2138944;0.000358062564365504;0.2142286;3.73269339753503e-05;0.214345;0.000115423134596148;0.2147442;9.63052438862948e-05;0.2155902;0.000755000794701567;0.2160048;0.000544188110858738;0.2151872;7.72347072241441e-05;0.2195718;0.00442601098055574;0.2172976;0.0135164462896133;0.2087698;0.00481303622467148;0.2122474;0.000271474308176666;0.212147;0
"174";"industryNettoDemand_km3";"Somalia";"AFR";"SOM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"175";"industryNettoDemand_km3";"Sao Tome and Principe";"AFR";"STP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"176";"industryNettoDemand_km3";"Suriname";"LCR";"SUR";0.00653227;0.00653227;0.00655017;0.00659068;0.00663712;0.00670539;0.00683944;0.00707209;0.00746926;0.00774337;0.00792854;0.00801951;0.00812771;0.00834473;0.00864117;0.00882084;0.00935747;0.0100514;0.0103114;0.0110779;0.0115388;0.0117484;0.0117877;0.0121903;0.0122832;0.0121375;0.0120263;0.0120332;0.0120595;0.012349;0.0129224;0.00994438;0.010973;0.00919679;0.0153146;0.00910391;0.0100091;0.0103864;0.0110286;0.0112475;0.0112566;0.0109936;0.00982752;0.0104287;0.0115171;0.0120486;0.0109687;0.010973;0.010973;0.010973;0.0109687;0.010973;0.010973;0.010973;0.011003;0.010973;0.010973;0.010973;0.010127635;0.00197373076850891;0.661480960403366;0.536061360134337;0.432079301193985;1.57916830723082e-08;1.44566652435113e-05;2.18005918561914e-06;7.73135971577099e-05;0.437557060976165;0.437557060976165;0.006568502;4.51715382735634e-05;0.00716591;0.000433861958980043;0.008212332;0.00028561791193831;0.009923802;0.000871164846696651;0.01190968;0.000314923446253212;0.0121211;0.000134828947188651;0.011670234;0.00247143459020869;0.010355102;0.000856760193414704;0.010804704;0.000678908560175817;0.01118726;0.000481507297971692;0.01097814;1.40213408773915e-05;0.010973;0
"177";"industryNettoDemand_km3";"Slovak Republic";"ECA";"SVK";0.165684;0.165684;0.166138;0.16763;0.170272;0.172847;0.176581;0.180545;0.183865;0.186091;0.188994;0.193426;0.19716;0.191407;0.199009;0.210905;0.219439;0.225746;0.230313;0.237992;0.249289;0.259946;0.268784;0.269892;0.219383;0.218939;0.214781;0.215678;0.234837;0.247403;0.251748;0.250218;0.264029;0.271365;0.276999;0.296111;0.314237;0.338145;0.346416;0.345713;0.353499;0.35613;0.352349;0.359431;0.374249;0.406652;0.432003;0.444377;0.460561;0.488935;0.51225;0.493522;0.493421;0.493421;0.494773;0.493421;0.493421;0.493421;0.296197879310345;0.113541799429801;0.946595883157941;0.975121979600083;0.905619614041536;0;2.48848503997934e-38;0;0.0063645983881386;0.896043766011558;0.896043766011558;0.1670816;0.00195424839772226;0.1799858;0.00536631840277858;0.1939992;0.00409843991050253;0.224879;0.0103331637217263;0.2534588;0.0207698276280763;0.2263276;0.0142995780986713;0.2628718;0.0117994588731857;0.3281244;0.0221476384926249;0.3591316;0.00887925772798604;0.4465056;0.0308260199798806;0.4974774;0.00827794420735002;0.493421;0
"178";"industryNettoDemand_km3";"Slovenia";"ECA";"SVN";0.0800141;0.0800141;0.0802333;0.0821001;0.0810717;0.0826721;0.0847474;0.0861779;0.0879296;0.0890522;0.0906914;0.093255;0.0960185;0.0999417;0.105308;0.114184;0.13334;0.134665;0.14134;0.142899;0.146313;0.157477;0.169869;0.177144;0.172097;0.167773;0.16694;0.164781;0.164497;0.165868;0.170681;0.180561;0.184479;0.168424;0.164018;0.16613;0.173244;0.195067;0.19651;0.194971;0.198952;0.199512;0.198934;0.201029;0.203236;0.217548;0.228004;0.232269;0.238558;0.25245;0.171593;0.254808;0.251211;0.251211;0.251899;0.251211;0.251211;0.251211;0.164437001724138;0.0566625292379689;0.96815797390667;0.965152288170912;0.882554235131631;0;2.73360695976325e-34;0;0.0032485742932726;0.937329862439067;0.937329862439067;0.08068666;0.000902257949812577;0.08611584;0.00253218088078241;0.09704292;0.00575443423517899;0.1332856;0.011446261891989;0.16458;0.0125146794205844;0.1659718;0.00139512963555363;0.1736326;0.00857218042857242;0.1851844;0.014381897034119;0.2003326;0.00183372756973331;0.2337658;0.0129472033350836;0.2361444;0.0361158742771098;0.251211;0
"179";"industryNettoDemand_km3";"Sweden";"Other";"SWE";0.171687;0.171687;0.172157;0.16464;0.169004;0.173067;0.179021;0.184298;0.188805;0.193276;0.196738;0.202355;0.209216;0.214421;0.22553;0.240245;0.246282;0.263333;0.270046;0.274842;0.285559;0.298772;0.309642;0.301129;0.290955;0.284871;0.288152;0.293262;0.319874;0.339779;0.351328;0.35521;0.374315;0.379181;0.382449;0.355765;0.36373;0.378421;0.389531;0.379558;0.378356;0.379919;0.376294;0.368516;0.376694;0.402224;0.419246;0.42236;0.43088;0.449241;0.455191;0.430044;0.444086;0.444086;0.445303;0.444086;0.444086;0.444086;0.317014327586207;0.0950614636979653;0.983377966892018;0.979552953568603;0.899549777486298;0;1.0866755578307e-40;0;0.00553573881079081;0.967032225768678;0.967032225768678;0.169835;0.00315951254151649;0.1836934;0.00795411712888363;0.209652;0.0111249937752792;0.2589496;0.0150436267003672;0.2972114;0.00931697168075549;0.3051876;0.0237563209335958;0.3684966;0.0142651166591795;0.373401;0.013489279873292;0.3759558;0.00440107534586719;0.4247902;0.0171814194174987;0.443742;0.00896365157176472;0.444086;0
"18";"industryNettoDemand_km3";"Bangladesh";"SOA";"BGD";0.105534;0.105534;0.105823;0.108918;0.109642;0.110711;0.111073;0.112964;0.113519;0.116267;0.116351;0.119812;0.121513;0.128393;0.117265;0.12575;0.141368;0.158266;0.132162;0.130122;0.141665;0.147032;0.152728;0.155504;0.150993;0.148428;0.152734;0.156056;0.154691;0.158918;0.161532;0.162679;0.167225;0.166136;0.166065;0.168093;0.169038;0.174331;0.177002;0.178453;0.179647;0.181072;0.18198;0.181713;0.182065;0.186838;0.192375;0.1964;0.198735;0.205938;0.213835;0.221552;0.229645;0.229645;0.230274;0.229645;0.229645;0.229645;0.160361017241379;0.0381579919413967;0.980581779443247;0.992784334169046;0.956606241105537;0;2.78978797487767e-53;0;0.00221574588575469;0.961540626176083;0.961540626176083;0.1070902;0.0020187774022908;0.1129068;0.00222785574039254;0.1206668;0.00477857920306863;0.1375336;0.0129148573666146;0.1495844;0.00538840610013759;0.1541654;0.00391805102059685;0.1647274;0.0024707214128671;0.1733834;0.0046519858447764;0.1812954;0.0010003101019184;0.1960572;0.00713215568394297;0.2249902;0.00720264838097765;0.229645;0
"180";"industryNettoDemand_km3";"Swaziland";"AFR";"SWZ";0.00463413;0.00463413;0.00464683;0.00489065;0.00495268;0.00516212;0.00540549;0.00550019;0.00560906;0.00553601;0.00560214;0.00367937;0.00372219;0.00394284;0.00398961;0.00446508;0.00467359;0.00474845;0.00462759;0.00474007;0.00486564;0.00510829;0.00500155;0.00502749;0.00490544;0.00490724;0.00766219;0.00685996;0.00713346;0.0075908;0.00483608;0.00775588;0.00622174;0.00543253;0.00556463;0.00563776;0.00564126;0.00595521;0.00585314;0.00591856;0.00572574;0.00567226;0.00563476;0.00541027;0.00528347;0.00598829;0.00630687;0.00633498;0.00634642;0.00636777;0.00635657;0.00636049;0.00641642;0.00641642;0.006434;0.00641642;0.00641642;0.00641642;0.00557491482758621;0.000929211813626636;0.614201290186099;0.71732545245936;0.554783061148769;2.93024075226356e-07;2.37292912395825e-10;8.59461168900566e-10;3.37968377987631e-05;0.377243224866268;0.377243224866268;0.004751684;0.00015679858762119;0.005442574;0.000173058622235357;0.00418723;0.000802330110646485;0.004650956;0.000115167856105773;0.004981682;9.72127618679769e-05;0.00683073;0.00112487174406685;0.005962172;0.00111707289581746;0.005801186;0.000152055622651712;0.0055453;0.000189386230096066;0.006268866;0.00015837840834533;0.00639678;3.56742056674006e-05;0.00641642;0
"181";"industryNettoDemand_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"industryNettoDemand_km3";"Syrian Arab Republic";"MENA";"SYR";0.0586741;0.0586741;0.0588349;0.0595754;0.061856;0.0627263;0.0641799;0.06539;0.0632474;0.0656414;0.0670419;0.0712937;0.0695847;0.0654532;0.0679815;0.0685864;0.0787786;0.0902149;0.0926663;0.0924888;0.0972432;0.0991774;0.105773;0.110165;0.110951;0.112454;0.111128;0.108431;0.100986;0.0965765;0.0941403;0.152025;0.0965975;0.0972599;0.16169;0.162003;0.146991;0.151811;0.159788;0.161959;0.163963;0.165071;0.173649;0.175831;0.175908;0.175009;0.182003;0.189466;0.197224;0.208104;0.224015;0.223315;0.228569;0.228569;0.229195;0.228569;0.228569;0.228569;0.128373056896552;0.0584347825155955;0.963757177232507;0.978445210076473;0.904405646730488;0;4.69177218089483e-40;0;0.00333495269310034;0.928827896667165;0.928827896667165;0.0595229;0.00135650089753011;0.064237;0.00128126221164912;0.068271;0.00225815283362309;0.084547;0.0105964086022105;0.10466192;0.00624876550944264;0.1059151;0.00685140075459026;0.12034254;0.0335282839371925;0.1565104;0.00676945151397068;0.1708844;0.00589596936898421;0.1903612;0.012925323117818;0.2267326;0.00282283028182709;0.228569;0
"183";"industryNettoDemand_km3";"Chad";"AFR";"TCD";0.00295199;0.00295199;0.00296008;0.00299889;0.00304203;0.00305616;0.00308307;0.00311373;0.00312942;0.00314887;0.00314437;0.00316212;0.00313815;0.00320125;0.0033263;0.00341371;0.00341624;0.00368551;0.00367942;0.00375549;0.0039261;0.00379658;0.00379301;0.00362123;0.00354434;0.00350832;0.00357526;0.00340283;0.00339444;0.00330794;0.00364285;0.00356448;0.00371891;0.00375011;0.003702;0.00339748;0.0032208;0.00337143;0.00338954;0.00335103;0.00343879;0.00328994;0.00315848;0.00332947;0.00351927;0.0037365;0.00427839;0.00443984;0.00459881;0.0047719;0.004992;0.00468424;0.00479651;0.00479651;0.00480965;0.00479651;0.00479651;0.00479651;0.00366150517241379;0.000597085666921383;0.791203915580425;0.763789137823706;0.593630015102294;1.45661260830821e-13;3.09484463488947e-12;5.27289323315472e-11;2.79753606693529e-05;0.626003636029794;0.626003636029794;0.002980996;3.92604111032985e-05;0.00310625;3.69309632963993e-05;0.003194438;7.77071217456932e-05;0.003590074;0.000162615890152223;0.003736252;0.000152449563364412;0.003437758;0.000104683956841533;0.00367567;7.33904772433045e-05;0.003346056;7.22719380534382e-05;0.00334719;0.00013892903890116;0.004365088;0.000396342419846778;0.004815782;0.000110833774951501;0.00479651;0
"184";"industryNettoDemand_km3";"Togo";"AFR";"TGO";0.00767782;0.00767782;0.00769886;0.00781173;0.00790403;0.0080816;0.00835883;0.00858356;0.0089142;0.00896544;0.0090063;0.00917357;0.00905856;0.00990075;0.010369;0.010913;0.0120195;0.0122582;0.0119248;0.0127331;0.0132768;0.0130541;0.013888;0.0135828;0.0128669;0.0123364;0.011974;0.0120911;0.0130347;0.0135483;0.013822;0.0136599;0.0143292;0.0141597;0.0143481;0.0128688;0.0120532;0.0130786;0.0134963;0.0134623;0.0135247;0.0134197;0.012692;0.0125896;0.0129429;0.0135498;0.0141477;0.014242;0.0144072;0.014915;0.0158625;0.0156845;0.0156364;0.0156364;0.0156792;0.0156364;0.0156364;0.0156364;0.012341390862069;0.00250810325609535;0.910942207081535;0.891979676385206;0.756301634782677;0;5.82724623111632e-21;0;0.00013529659202067;0.829815704642581;0.829815704642581;0.007754052;0.00010060932446846;0.008580726;0.000373357201859024;0.009501636;0.000604341312612335;0.01196972;0.000668416552009299;0.01333372;0.000408844502225479;0.0125969;0.000672407818961082;0.01406378;0.000309056187448173;0.01299184;0.000587265632401556;0.01303378;0.000421990908669843;0.01425234;0.000491863495291122;0.0156998;9.37668118259334e-05;0.0156364;0
"185";"industryNettoDemand_km3";"Thailand";"EAP";"THA";0.469898;0.469898;0.471185;0.480082;0.489118;0.49543;0.504659;0.519682;0.544554;0.551913;0.561076;0.573038;0.577542;0.632567;0.647314;0.701289;0.746098;0.762744;0.789364;0.823349;0.868529;0.899616;0.939429;0.954605;0.963478;0.585866;0.592851;0.972104;0.593059;0.617818;0.651125;0.682927;0.718811;0.749566;0.778599;0.806353;0.842601;0.884423;0.906148;0.855562;0.776465;0.796521;0.794895;0.779493;0.800743;0.828877;0.859659;0.882096;0.92465;0.9739;1.00291;0.990551;1.04631;1.04631;1.04918;1.04631;1.04631;1.04631;0.764926896551724;0.183146135774446;0.829964266167459;0.828530590808199;0.719882615451248;8.88178419700125e-16;1.00075986543979e-15;1.77635683940025e-15;0.00900135261004639;0.68884068311489;0.68884068311489;0.4760362;0.00846154726985556;0.5232476;0.0245343446071013;0.5983074;0.0388306856596687;0.7645688;0.0458768658770409;0.9251314;0.0399951356954818;0.6723396;0.168012525528009;0.7162056;0.0508812108621641;0.8590174;0.0384763400455397;0.7896234;0.0108947309650124;0.8938364;0.0567567469584013;1.0270522;0.0280470527720829;1.04631;0
"186";"industryNettoDemand_km3";"Tajikistan";"ECA";"TJK";0.480997;0.480997;0.482315;0.463071;0.449689;0.456947;0.472726;0.49155;0.499827;0.492395;0.490627;0.504101;0.516591;0.523784;0.539582;0.574815;0.595044;0.612067;0.612686;0.636817;0.631011;0.657056;0.683469;0.694772;0.698678;0.703331;0.714829;0.730117;0.726008;0.720058;0.739612;0.753946;0.877272;0.860887;0.783479;0.742139;0.694099;0.676459;0.644707;0.625578;0.681811;0.651045;0.611685;0.633737;0.647209;0.688246;0.745507;0.770407;0.815667;0.882691;0.964405;0.95672;0.990511;0.990511;0.993225;0.990511;0.990511;0.990511;0.684983534482759;0.162723110566042;0.876074236072193;0.86256293253864;0.730808321250677;0;3.29299748950865e-18;6.66133814775094e-16;0.00844191094773747;0.767506067109474;0.767506067109474;0.4714138;0.0145265347967091;0.482689;0.0175238889376759;0.514937;0.0186867342384912;0.6062858;0.0230397934387442;0.6729972;0.0285493732277961;0.7188686;0.0104480571064672;0.8030392;0.0625951874563852;0.6765964;0.0453376313651254;0.6450974;0.025657203604446;0.7805036;0.0733431958657379;0.9790744;0.0171518338319843;0.990511;0
"187";"industryNettoDemand_km3";"Turkmenistan";"ECA";"TKM";0.553891;0.553891;0.555409;0.55075;0.553981;0.561462;0.575679;0.588329;0.589954;0.589714;0.594657;0.610706;0.624927;0.636897;0.653408;0.697543;0.744439;0.760763;0.7676;0.79286;0.811888;0.84854;0.882554;0.898064;0.890064;0.87893;0.877489;0.886339;0.890938;0.880579;0.566398;0.934081;0.948665;0.933852;0.913256;0.903667;0.844404;0.831124;0.813281;0.813388;0.828905;0.8161;0.885438;0.891782;0.94601;1.02688;1.06872;1.12383;1.20303;1.28383;0.878866;0.870274;1.45553;1.45553;1.45952;1.45553;1.45553;1.45553;0.868365448275862;0.261732584874378;0.864135009036607;0.868470897830001;0.742947994361153;0;1.04465710960411e-18;2.22044604925031e-16;0.013393374573195;0.746729313842695;0.746729313842695;0.5535844;0.0017108687267;0.5810276;0.0124485423765194;0.624119;0.022746943102316;0.752641;0.0353919797906249;0.866222;0.0357558555763947;0.882855;0.00563144968014455;0.8592504;0.164194336937362;0.8411728;0.0373058027885743;0.873647;0.0524828863726072;1.141258;0.10342917707301;1.223944;0.318951993861145;1.45553;0
"188";"industryNettoDemand_km3";"Tonga";"EAP";"TON";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
