"FID";"industry_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"122";"industry_water_withdrawal_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"industry_water_withdrawal_km3";"Mexico";"LCR";"MEX";2.53618;2.53414;2.53219;2.54862;2.58294;2.63488;2.76333;2.80632;2.90464;2.94339;3.0366;3.07765;3.129;3.49117;3.65937;3.82051;4.11495;4.28228;4.27099;4.1866;4.41801;4.76441;5.22639;5.66392;4.96357;4.75316;5.02892;5.12581;4.48302;4.563;4.91341;5.15911;5.41595;5.6376;5.88875;5.88393;5.95063;5.27508;5.46763;5.79832;5.79412;6.06673;6.31697;6.52216;6.51596;6.76754;6.99639;7.06517;7.24635;7.50551;7.49646;6.97208;7.40138;7.17242;7.05979;7.10527;7.39264;7.35579;5.05153620689655;1.62108048270263;0.979076633698842;0.977114029960934;0.892316999395039;0;0;0;0.0939878864314489;0.958591054655055;0.958591054655055;2.546814;0.0211891665716233;2.810512;0.122072679867364;3.278758;0.279059462964437;4.135066;0.188516033349951;5.00726;0.470988538501735;4.790782;0.281500875167379;5.402964;0.384167482590601;5.675118;0.290589795880723;6.243188;0.312439281573236;7.116192;0.27704854758688;7.220426;0.222891989268345;7.28456666666667;0.156364803051497
"124";"industry_water_withdrawal_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"industry_water_withdrawal_km3";"Macedonia, FYR";"ECA";"MKD";0.0760012;0.0760517;0.0762286;0.0759817;0.0770802;0.0774538;0.0796619;0.0809584;0.0817381;0.081821;0.0827798;0.0850938;0.0870059;0.0886043;0.0912066;0.0979153;0.104863;0.106549;0.108292;0.111554;0.114672;0.120109;0.125793;0.12859;0.126746;0.123546;0.12311;0.12396;0.124917;0.126587;0.128597;0.130712;0.130613;0.128527;0.120916;0.122032;0.126111;0.133464;0.134756;0.154161;0.146504;0.152029;0.124194;0.139975;0.150014;0.161887;0.171252;0.175056;0.182882;0.198422;0.211164;0.202279;0.200323;0.200323;0.200912;0.200311;0.200317;0.200323;0.129533212068966;0.0409328266064116;0.956223208284574;0.967145539714641;0.88162313082703;0;5.39464454159785e-35;0;0.00231783030237778;0.914362824062042;0.914362824062042;0.07626868;0.000463992054888874;0.08032664;0.0018247973018941;0.08693808;0.00322853732005687;0.10583466;0.00507247566558973;0.123182;0.00571465900120034;0.124424;0.00138152035815619;0.127873;0.0040286245171274;0.1341048;0.0123767845460766;0.1425432;0.0112335433279086;0.1778998;0.0137356581276617;0.2030002;0.00463311824800533;0.200317;6.000000000006e-06
"126";"industry_water_withdrawal_km3";"Mali";"AFR";"MLI";0.0129584;0.0129584;0.0129957;0.0127582;0.0126376;0.0129127;0.0133614;0.0142141;0.0145172;0.00941543;0.0100407;0.00994537;0.0100792;0.0105819;0.0109383;0.0113626;0.011179;0.0126887;0.0131515;0.0135078;0.0140885;0.0152159;0.0155941;0.0146345;0.01398;0.0138485;0.0138391;0.0137051;0.014641;0.01518;0.0151874;0.0153074;0.0160442;0.0159394;0.0166493;0.0161648;0.0141558;0.0155685;0.0157314;0.015315;0.0153889;0.015211;0.0148072;0.0150671;0.0160205;0.0171453;0.017592;0.0178921;0.0181786;0.0191095;0.0201881;0.0202122;0.0202189;0.0202189;0.020279;0.0202189;0.0202189;0.0202189;0.0150203465517241;0.00293814726574332;0.865781474950253;0.890625767672603;0.728380386628581;0;8.1069448826935e-21;8.88178419700125e-16;0.000150637281368235;0.749577562367029;0.749577562367029;0.01286166;0.000156197656832617;0.012884166;0.0020430504403416;0.010317094;0.00042637572712339;0.01237792;0.00105355622868454;0.0147026;0.000700384951294643;0.01424274;0.000641185334361291;0.01582554;0.000594779066544881;0.0153871;0.000754579989133028;0.01529894;0.000456079239825713;0.0179835;0.000736570678889678;0.02022342;3.35536436173472e-05;0.0202189;0
"127";"industry_water_withdrawal_km3";"Myanmar";"EAP";"MMR";0.0676347;0.0676409;0.0678316;0.0666281;0.0660924;0.0674488;0.0697154;0.0738575;0.0754648;0.0752628;0.0756693;0.0775314;0.0779696;0.0756486;0.0749779;0.0792747;0.084095;0.0888531;0.0853115;0.0877942;0.0913379;0.0937102;0.0950375;0.0945551;0.0945956;0.0937056;0.0944034;0.0966736;0.0950974;0.0967489;0.0973666;0.0980049;0.0991279;0.0994969;0.0977025;0.0976207;0.0969361;0.100835;0.102623;0.103119;0.101386;0.101638;0.102558;0.10208;0.104244;0.107792;0.112546;0.117394;0.122588;0.12911;0.136769;0.137189;0.139188;0.139253;0.139575;0.139182;0.139108;0.139033;0.0974833293103448;0.0218102749094623;0.954209122338685;0.989233750653665;0.920145190562614;0;0;0;0.00123241031406686;0.910515049154362;0.910515049154362;0.06716554;0.000763247235828606;0.07234986;0.00358545037728875;0.07635936;0.00130923116102543;0.0850657;0.00375258138286167;0.09384726;0.0014826829172146;0.09532578;0.0013573701418552;0.09833976;0.000925393099174617;0.10022676;0.00283270922492938;0.1023812;0.0011330018534848;0.117886;0.00834765655738184;0.1383948;0.00130917195203686;0.139107666666667;7.45005592820222e-05
"128";"industry_water_withdrawal_km3";"Mongolia";"EAP";"MNG";0.0464513;0.0464647;0.0465432;0.0465625;0.0466119;0.0466218;0.0467092;0.0467675;0.0468066;0.047424;0.0485327;0.0499016;0.0509018;0.0525657;0.0551674;0.0593948;0.0665974;0.0691283;0.0724443;0.074958;0.0758057;0.0801211;0.0830205;0.0856562;0.0877231;0.0887428;0.0817199;0.0808519;0.0867213;0.0872338;0.0887606;0.09068;0.0818025;0.0795911;0.0667431;0.0569616;0.0595316;0.0674611;0.0654132;0.0628504;0.0614465;0.0601511;0.0639715;0.0634688;0.0653645;0.0677835;0.0724548;0.077158;0.0847106;0.0904019;0.097548;0.0919105;0.0998521;0.0994226;0.0998424;0.0992739;0.0994179;0.0989489;0.0709840293103448;0.0178315316311678;0.738803240085311;0.740441108616076;0.609195402298851;3.57651686044846e-11;0;1.42892364607405e-11;0.000780131941923769;0.545830227560555;0.545830227560555;0.04652672;6.77164824839561e-05;0.04686582;0.000319692949562546;0.05141384;0.00256251910295319;0.06850456;0.00600380040499349;0.08246532;0.0046898852994503;0.08505394;0.0035324400197314;0.08151546;0.00946690314162979;0.06244358;0.00426296213471337;0.06288048;0.00207440438728807;0.07850176;0.00912983488037982;0.09771512;0.00338116230414927;0.0992135666666667;0.000240250563648313
"129";"industry_water_withdrawal_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"industry_water_withdrawal_km3";"Azerbaijan";"ECA";"AZE";1.09012;1.09001;1.0795;1.07005;1.09214;1.11529;1.08633;1.08344;1.10589;1.12838;1.11351;1.18502;1.16718;1.19674;1.3042;1.39894;1.55114;1.60355;1.67524;1.75224;1.76572;1.87048;1.92988;1.92275;1.98018;1.99334;1.99453;2.03592;2.04307;1.95816;1.95923;1.88788;1.92418;1.91518;1.67387;1.55081;1.45355;1.40385;1.41426;1.49376;1.53497;1.55339;1.61028;1.66565;1.71426;1.79707;1.89899;2.16232;2.38361;2.6969;3.01132;2.90291;2.95412;2.98712;2.98224;2.91672;2.86083;2.90349;1.78613275862069;0.591598986852486;0.822582808101043;0.788550862837983;0.630973986690865;2.44249065417534e-15;0;2.6256774532385e-12;0.0288175908210031;0.676642476183396;0.676642476183396;1.084364;0.00940776434653849;1.103866;0.0191067613686883;1.19333;0.0696919938012969;1.596222;0.133783158955079;1.893802;0.0814703659007372;2.005004;0.034802777619035;1.872068;0.113692552394605;1.463246;0.0604567690999114;1.61571;0.0752301817756676;2.187778;0.365463658617379;2.967542;0.0414526479250723;2.89368;0.0292078773621091
"130";"industry_water_withdrawal_km3";"Montenegro";"ECA";"MNE";0.167051;0.167051;0.167533;0.166108;0.16701;0.168934;0.174159;0.177706;0.177674;0.177759;0.179437;0.18418;0.188684;0.192382;0.197866;0.211269;0.225545;0.230081;0.232968;0.240653;0.246265;0.257577;0.268445;0.273445;0.270878;0.267678;0.267406;0.269637;0.271546;0.271586;0.276746;0.281747;0.250102;0.259928;0.260046;0.253676;0.266421;0.277591;0.285601;0.35725;0.330652;0.339637;0.264463;0.30106;0.327699;0.338774;0.374598;0.290515;0.29233;0.290463;0.300328;0.297762;0.297142;0.296672;0.291776;0.297142;0.297142;0.297142;0.254360655172414;0.0549204934688452;0.8827689094469;0.909932789497227;0.760232084226891;0;4.58912417076592e-23;0;0.00287099264818971;0.779280947486069;0.779280947486069;0.1669506;0.000517893135694995;0.1752464;0.00384983328210456;0.1885098;0.00713487254265974;0.2281032;0.0108973635435366;0.263322;0.0112889289571686;0.2695706;0.00201468851190451;0.2657138;0.0131158365802567;0.2881078;0.040476527441222;0.3127022;0.0305579123092531;0.317336;0.0380964194314899;0.296736;0.00311149771010683;0.297142;0
"131";"industry_water_withdrawal_km3";"Mozambique";"AFR";"MOZ";0.01106;0.01106;0.0110917;0.0109232;0.0108307;0.0110361;0.0113708;0.0120263;0.0122387;0.012226;0.0122887;0.012611;0.0126626;0.0123109;0.0122099;0.0128855;0.0137077;0.0144085;0.0137915;0.0140802;0.0146114;0.014853;0.0154901;0.0154443;0.015468;0.0147924;0.0147131;0.0156768;0.0163984;0.0133793;0.0130387;0.0134161;0.0136008;0.0138704;0.01253;0.0124919;0.0125054;0.0125565;0.0137559;0.0143033;0.0144627;0.0146646;0.0145043;0.0143694;0.0143956;0.0147526;0.0155313;0.0160434;0.0162613;0.0167269;0.0175432;0.017506;0.017421;0.017421;0.0174728;0.017421;0.017421;0.017421;0.0141216362068966;0.00200326542860351;0.826951061496788;0.803237114404561;0.650686478721533;1.33226762955019e-15;3.28794247770099e-14;6.29940544172314e-13;9.80999815435718e-05;0.683848058110665;0.683848058110665;0.01099312;0.000111728407309869;0.01177958;0.000545622659903344;0.01241662;0.000205282213062896;0.01377468;0.000567996603863086;0.01517336;0.000411999700242609;0.014992;0.00113636907076882;0.0132912;0.000522040826947472;0.0131226;0.000850633428687116;0.01447932;0.000116533630339057;0.0158631;0.000755070072907144;0.0174728;5.34436151471811e-05;0.017421;0
"132";"industry_water_withdrawal_km3";"Mauritania";"AFR";"MRT";0.000712364;0.000712364;0.000714416;0.000727155;0.000726115;0.000727203;0.00074993;0.000753028;0.000754499;0.000751564;0.000760451;0.000738087;0.00074087;0.000800958;0.000837607;0.000873401;0.000905429;0.000967922;0.000972723;0.000973045;0.000988736;0.00104416;0.00106305;0.00103775;0.00102414;0.000997052;0.000976672;0.000979092;0.00105964;0.00110533;0.00109738;0.00108613;0.00111518;0.00111109;0.00114538;0.0011052;0.00101906;0.00106609;0.00106759;0.00104016;0.00103624;0.000996331;0.000959174;0.000963787;0.000979858;0.00103257;0.00107985;0.00111186;0.00115904;0.00120507;0.0012599;0.0012251;0.00123915;0.00123915;0.00124284;0.00123915;0.00123915;0.00123915;0.000990954879310345;0.000170795586156872;0.90708597630466;0.876225102274912;0.733236255872772;0;2.12199806702683e-19;4.44089209850063e-16;9.17435870066744e-06;0.822804968408578;0.822804968408578;0.0007184828;7.49793002768097e-06;0.0007472448;1.13314645434736e-05;0.0007755946;4.28100056563883e-05;0.000938504;4.62649856803177e-05;0.0010315672;2.77382737242244e-05;0.0010235572;5.67156523651099e-05;0.001111032;2.23801311434942e-05;0.00105962;3.24296291992369e-05;0.000987078;3.11277711617777e-05;0.001117678;6.71869687513881e-05;0.001241228;1.24498060225852e-05;0.00123915;0
"133";"industry_water_withdrawal_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"industry_water_withdrawal_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"industry_water_withdrawal_km3";"Malawi";"AFR";"MWI";0.0205889;0.0205889;0.0206482;0.0208586;0.0210442;0.0211475;0.0211032;0.0221222;0.0228904;0.0229523;0.0221561;0.0225729;0.0228159;0.0244892;0.0249945;0.0254644;0.0268202;0.0274421;0.0279039;0.0291378;0.0302855;0.0310206;0.0321634;0.0318699;0.031135;0.031181;0.0307672;0.0297214;0.0294477;0.0288121;0.0297248;0.0306779;0.0318092;0.0331684;0.0310611;0.0326564;0.0271853;0.0289126;0.0333789;0.0348691;0.030239;0.0302809;0.029726;0.0292684;0.033189;0.0321727;0.0328271;0.0331811;0.0342932;0.0351673;0.0367182;0.0380888;0.0386493;0.0386493;0.0387643;0.0386493;0.0386493;0.0386493;0.0295646793103448;0.00549990518906347;0.926826620105591;0.904226396103756;0.776939079070487;0;2.37125696763615e-22;0;0.00030185913439355;0.859007583736355;0.859007583736355;0.02074576;0.000200329336343931;0.02204312;0.000899490148361838;0.02340572;0.001255107338836;0.02735368;0.00135532506691199;0.03129488;0.000742397149105518;0.02998588;0.000971612014643706;0.03128828;0.00129178685045173;0.03140046;0.00322025211637226;0.03054066;0.00153740814294709;0.03352828;0.00119595920164527;0.03817398;0.000855407351499857;0.0386493;0
"136";"industry_water_withdrawal_km3";"Malaysia";"EAP";"MYS";1.12459;1.12611;1.12877;1.11638;1.1212;1.13115;1.14778;1.17831;1.1927;1.1629;1.175;1.20553;1.21615;1.33821;1.39862;1.57683;1.68679;1.67626;1.75724;1.84395;1.93941;2.09343;2.19055;2.20291;2.23088;2.28418;2.34652;2.27477;2.17992;2.23722;2.29089;2.34943;2.42957;2.50288;2.62733;2.71477;2.79143;2.93414;3.03161;3.0123;2.67002;2.74522;2.88017;2.8549;2.91824;2.99279;3.0887;3.17618;3.29799;3.47065;3.64569;3.49433;3.71103;3.71101;3.72205;3.71105;3.71109;3.71103;2.31863362068966;0.874574268351236;0.986868891185879;0.98995647303956;0.936762523969438;0;2.82210916593556e-49;0;0.051110105201636;0.973910208390443;0.973910208390443;1.12341;0.00478844964471804;1.162568;0.0242983223700732;1.266702;0.0964657035945936;1.708214;0.0994605596706554;2.131436;0.119174816467239;2.264522;0.0614776953048827;2.44002;0.131901405602821;2.89685;0.138875850132411;2.81371;0.102929301950416;3.205262;0.186149191429885;3.656822;0.0957302330510063;3.71105666666667;3.05505046329968e-05
"137";"industry_water_withdrawal_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"industry_water_withdrawal_km3";"Namibia";"AFR";"NAM";0.00102181;0.00102174;0.00102485;0.00102082;0.00102297;0.00102431;0.00105095;0.00107008;0.00109088;0.00109434;0.001113;0.00114536;0.00116793;0.00119535;0.00123302;0.00133166;0.00143369;0.0014533;0.00145815;0.00149638;0.00155563;0.00163338;0.00154318;0.00152071;0.00148217;0.00148583;0.00141525;0.00134532;0.00135727;0.00143989;0.00146325;0.0014673;0.00147188;0.00162591;0.00158515;0.00156744;0.00158284;0.00161505;0.00163603;0.00164383;0.00158883;0.00156998;0.00164945;0.00160522;0.00160023;0.00175966;0.00192099;0.00201045;0.00210845;0.00218655;0.00225222;0.0022268;0.0023785;0.0023785;0.00238558;0.0023785;0.0023785;0.0023785;0.00156318637931034;0.000413566973539293;0.929005395985698;0.950890841655252;0.846484478494207;0;3.35783717812619e-30;0;2.27517447476081e-05;0.863051025770541;0.863051025770541;0.001022438;1.54921593072106e-06;0.001066112;2.91689573005276e-05;0.001170932;4.60168835320255e-05;0.001434636;6.18840167571563e-05;0.001547014;5.57778309904571e-05;0.001408712;5.83669942690216e-05;0.001522698;7.70364223598163e-05;0.001609038;3.31357974100518e-05;0.001602742;2.94150483596407e-05;0.00199722;0.000166312026925295;0.00232432;7.79940587480866e-05;0.0023785;0
"139";"industry_water_withdrawal_km3";"New Caledonia (Fr.)";"Other";"NCL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14";"industry_water_withdrawal_km3";"Burundi";"AFR";"BDI";0.000466473;0.000466473;0.000467817;0.000470271;0.000474954;0.000484878;0.000499016;0.000427831;0.000430466;0.000437609;0.000438638;0.000441341;0.000472871;0.000477219;0.000472683;0.000502298;0.000520291;0.000550096;0.000557803;0.000588656;0.000603832;0.000645494;0.000671799;0.000676224;0.000678787;0.000685674;0.000660311;0.000684534;0.000686432;0.000667875;0.000653242;0.000653554;0.000651969;0.000653753;0.000633924;0.000604252;0.000599083;0.000611224;0.000584404;0.000603325;0.000585448;0.000566373;0.00048584;0.000528194;0.000516145;0.000503723;0.000516195;0.000540079;0.000558763;0.000564404;0.000588742;0.000606939;0.000637775;0.000637775;0.000639673;0.000637775;0.000637775;0.000637775;0.00056804774137931;8.10178460268272e-05;0.539034950740892;0.502115508460528;0.3338410105381;1.26833224811662e-05;5.92140525944871e-05;0.0002234975057962;2.58611741363929e-06;0.290558678120237;0.290558678120237;0.0004691976;3.57215884305274e-06;0.00045596;3.34216013156162e-05;0.0004605504;1.88811659809451e-05;0.0005438288;3.36261404966434e-05;0.0006552272;3.16494711914749e-05;0.0006769652;1.2070049158972e-05;0.0006492884;8.61697965066645e-06;0.0006004576;9.97675324441775e-06;0.0005364;3.98057913311619e-05;0.0005366328;2.63325853307266e-05;0.0006221808;2.31451993985794e-05;0.000637775;0
"140";"industry_water_withdrawal_km3";"Niger";"AFR";"NER";0.00721261;0.00721261;0.00723339;0.00733461;0.00747751;0.00760334;0.00758594;0.00777816;0.00784567;0.00755331;0.00744487;0.00752014;0.00802731;0.0076186;0.00790728;0.00841377;0.00893438;0.00903656;0.00928365;0.00953203;0.010041;0.0105827;0.011236;0.0107388;0.0103334;0.00964675;0.00896025;0.0088941;0.00899916;0.00935419;0.00929277;0.00917493;0.0094927;0.00926082;0.00936577;0.00826883;0.0081483;0.00860295;0.00867384;0.00831453;0.00833688;0.00859028;0.00806501;0.00868908;0.00903601;0.00948149;0.00991206;0.0103249;0.0106899;0.0110908;0.0116882;0.0108539;0.0111577;0.011469;0.0114434;0.0111473;0.0114509;0.0110984;0.00914590931034483;0.00133862094366968;0.743562626411575;0.742082839960423;0.568835124374207;2.29325447520523e-11;2.63580161217907e-11;2.86989321196529e-10;5.89421249500134e-05;0.55288537939608;0.55288537939608;0.007294146;0.000114288256089591;0.007673284;0.000130029618279837;0.00770364;0.000252040414913957;0.009040078;0.000419758931971674;0.01058638;0.000449079549745922;0.00917089;0.000320357119555661;0.009317398;0.00011955687044248;0.00840169;0.000225846378872897;0.008543452;0.000366603497623796;0.01029983;0.000632151599539224;0.01132244;0.000322707503786323;0.0112322;0.000190971385291095
"141";"industry_water_withdrawal_km3";"Nigeria";"AFR";"NGA";0.476765;0.476765;0.478139;0.484102;0.494444;0.499136;0.506431;0.511883;0.52062;0.486437;0.483813;0.515382;0.618989;0.525253;0.569776;0.599463;0.688561;0.715691;0.770002;0.763715;0.7622;0.816116;0.890066;0.859419;0.815056;0.724238;0.667351;0.669174;0.602633;0.627505;0.615726;0.625727;0.651744;0.638466;0.669583;0.587788;0.598729;0.627335;0.665209;0.666248;0.636256;0.647338;0.69873;0.703031;0.748297;0.772227;0.834587;0.890857;0.952918;0.990091;1.04604;0.976513;1.00665;1.00488;1.00372;1.00377;0.9993;0.997218;0.704794879310345;0.172902279039101;0.802214901007457;0.79130073682399;0.628139211808964;3.75255382323303e-14;1.44047101630934e-13;3.33000294006069e-12;0.00821376102002515;0.643548747398404;0.643548747398404;0.482043;0.00756604364909429;0.5049014;0.0129646703120442;0.5426426;0.0526104897458672;0.7074864;0.0692177666412317;0.8285714;0.0486726977349725;0.6581802;0.0463547718007543;0.6402492;0.0212606660455405;0.6290618;0.0364555232399701;0.6867304;0.0455509945807992;0.888136;0.0878938636538411;1.0075606;0.0248363780934339;1.000096;0.00334774371778965
"142";"industry_water_withdrawal_km3";"Nicaragua";"LCR";"NIC";0.148833;0.148838;0.149264;0.151258;0.155038;0.158683;0.165141;0.190241;0.192718;0.196158;0.197124;0.199824;0.199966;0.220388;0.222304;0.235105;0.257887;0.258769;0.268809;0.271336;0.252202;0.246635;0.26946;0.278128;0.274318;0.280146;0.290168;0.27511;0.278641;0.301212;0.236912;0.200878;0.198316;0.221753;0.232922;0.229423;0.2668;0.27106;0.273059;0.273506;0.265672;0.279686;0.28288;0.268951;0.267691;0.265954;0.289881;0.295365;0.30376;0.297889;0.32004;0.31647;0.320298;0.320233;0.321182;0.320268;0.320085;0.319049;0.250235982758621;0.0518268812180433;0.855649696852156;0.845089052262451;0.713248638838476;0;0;2.66453525910038e-15;0.00262604217293671;0.732136403723191;0.732136403723191;0.1506462;0.00265188446203827;0.1805882;0.0173290294217535;0.2079212;0.0123259423655962;0.2583812;0.0143068337237839;0.2641486;0.013932863374052;0.2850554;0.0106222892918617;0.2181562;0.0178529800369574;0.2627696;0.0188289180862842;0.272976;0.00775553966529731;0.2905698;0.0146369230270573;0.3196446;0.00182833060467741;0.319800666666667;0.000657361645772944
"143";"industry_water_withdrawal_km3";"Netherlands, The";"Other";"NLD";1.50372;1.49678;1.50671;1.54258;1.57534;1.60916;1.67239;1.72525;1.76023;1.79776;1.84729;1.90993;1.97214;2.04704;2.17797;2.35055;2.46513;2.50484;2.50624;2.68545;2.82763;2.96049;3.00311;2.83933;2.81119;2.76811;2.75186;2.76133;3.04366;3.23069;3.24179;3.27012;3.43553;3.46528;3.58299;3.53088;3.57584;3.69514;3.67445;3.65305;3.67232;3.67275;3.62676;3.683;3.80324;3.97299;4.1681;4.17186;4.18852;4.3258;4.4336;4.28854;4.29351;4.27828;4.32391;4.26614;4.31567;4.28966;3.04402793103448;0.952739050777465;0.98711568551773;0.987449629333415;0.923774954627949;0;0;0;0.0556919776062009;0.974397376595137;0.974397376595137;1.525026;0.0332674748064833;1.712958;0.0741567628069079;1.990874;0.128139369164984;2.502442;0.120390477488878;2.88835;0.0872031845748766;2.91113;0.216762824188097;3.399142;0.142218790143919;3.625872;0.0696835753244623;3.691614;0.0660846334634611;4.165454;0.125830550265029;4.323568;0.063813409797628;4.29049;0.0247754293605579
