"FID";"livestock_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"163";"livestock_water_withdrawal_km3";"Romania";"ECA";"ROU";0.00570523;0.00569347;0.00571517;0.00595561;0.00624243;0.00616909;0.00609133;0.00636132;0.00661495;0.00698549;0.00712457;0.00702492;0.00685814;0.00708866;0.00725682;0.00739874;0.00745698;0.00748017;0.00753186;0.00770694;0.0077269;0.00809667;0.00816756;0.0082643;0.00849479;0.008396;0.00900569;0.00910082;0.00849668;0.00846208;0.00853154;0.0083854;0.00799506;0.00746759;0.00496714;0.00426876;0.00421107;0.00387958;0.00381217;0.00362737;0.00333832;0.00320491;0.00305062;0.00287206;0.00276747;0.00281045;0.00288269;0.00289721;0.00294472;0.00295666;0.00306535;0.00307822;0.00309972;0.00298912;0.00293084;0.00304813;0.00308073;0.00305448;0.00568777172413793;0.00220030195166851;-0.679339515047543;-0.579870189793596;-0.274047186932849;4.55639484053276e-09;2.92774943096798e-06;0.002375874339251;-8.85155926051232e-05;0.461502176705023;0.461502176705023;0.005862382;0.000238761036436015;0.006444436;0.000363738227135944;0.007070622;0.000145896131271532;0.007514938;0.000117495788094723;0.008150044;0.000280227888030439;0.008692254;0.000333228148090764;0.007469346;0.00145815158542588;0.00395979;0.000272641002143845;0.003046676;0.000233750141454503;0.002898346;5.81446001792084e-05;0.00303265;7.05415423704358e-05;0.00306111333333333;1.72826743686656e-05
"164";"livestock_water_withdrawal_km3";"Russian Federation";"ECA";"RUS";0.340426;0.339934;0.340999;0.368789;0.397083;0.418926;0.408227;0.410935;0.439754;0.454403;0.457322;0.448948;0.450566;0.468786;0.478752;0.489039;0.499528;0.492648;0.498261;0.512078;0.529247;0.538402;0.54783;0.545865;0.549733;0.556076;0.56749;0.573403;0.569681;0.57649;0.561929;0.562896;0.561139;0.547108;0.254541;0.242966;0.226229;0.198522;0.1778;0.157692;0.142697;0.129532;0.127852;0.124085;0.123947;0.121657;0.115407;0.107059;0.100628;0.101782;0.102221;0.0996939;0.0966067;0.0978182;0.0974675;0.0988401;0.0977352;0.0960671;0.340371356896552;0.18562146454216;-0.708219201158799;-0.60343289550586;-0.351482153660012;5.02795891333898e-10;9.57828737282792e-07;9.72551056967622e-05;-0.00778478302316268;0.501574436889999;0.501574436889999;0.3574462;0.0253308594939058;0.426449;0.0199234168128863;0.4608748;0.0126819129944973;0.4983108;0.00878995777578029;0.5422154;0.00842732224968288;0.568628;0.00781933862292711;0.4975226;0.135985000982829;0.2006418;0.03470219520722;0.1296226;0.00769676258565898;0.1093066;0.00903792937015996;0.09876146;0.00223857789299368;0.0975474666666667;0.00139599967884428
"165";"livestock_water_withdrawal_km3";"Rwanda";"AFR";"RWA";7.00319e-05;7.00311e-05;7.02471e-05;7.17556e-05;7.34572e-05;7.75702e-05;7.92063e-05;8.41353e-05;8.59628e-05;9.19828e-05;8.94172e-05;9.36497e-05;9.74529e-05;0.000100948;0.000102346;0.000104002;0.000102621;0.000103752;0.000103726;0.000104462;0.000107439;0.000108337;0.000108855;0.000108653;0.000111265;0.000113609;0.000109215;0.000112002;0.000110933;0.000108372;0.000109833;0.000111598;0.000112312;0.000114807;0.000113465;0.000111503;0.000109251;0.00011278;0.000107645;0.000111236;0.000117692;0.000138325;0.000136139;0.000142348;0.000145556;0.000157857;0.000161411;0.00016299;0.000179421;0.000185766;0.000201739;0.000192662;0.000198294;0.000198283;0.000198905;0.000198267;0.000198161;0.000198108;0.000122444674137931;3.92187293911287e-05;0.916803891690124;0.969916023255099;0.885057471264368;0;0;0;2.12922024977697e-06;0.840529375818154;0.840529375818154;7.110458e-05;1.49974344039239e-06;8.377148e-05;5.73708912576753e-06;9.676276e-05;5.3106847546244e-06;0.0001037126;6.77988790467806e-07;0.0001089098;1.42366330289152e-06;0.0001108262;2.10694985702081e-06;0.000112403;1.88203785828022e-06;0.000110483;2.02828042932924e-06;0.000136012;1.08653270774515e-05;0.000169489;1.23123907304796e-05;0.0001979766;3.29610289584533e-06;0.000198178666666667;8.09588372775444e-08
"166";"livestock_water_withdrawal_km3";"Saudi Arabia";"MENA";"SAU";9.13979e-06;9.72816e-06;1.52826e-05;1.60003e-05;9.23492e-06;1.29957e-05;1.26514e-05;1.41017e-05;1.34231e-05;2.04778e-05;2.11175e-05;1.78969e-05;1.25674e-05;3.55638e-05;3.99991e-05;3.05357e-05;3.98704e-05;4.25025e-05;4.60596e-05;4.26413e-05;4.683e-05;5.6772e-05;5.15852e-05;6.39481e-05;9.23417e-05;9.87584e-05;8.83948e-05;8.83397e-05;9.97456e-05;8.49936e-05;7.18018e-05;7.30654e-05;7.16105e-05;7.84531e-05;8.11354e-05;9.55423e-05;9.41502e-05;8.96339e-05;9.24491e-05;8.85108e-05;9.04568e-05;8.10688e-05;8.50583e-05;7.81862e-05;7.80524e-05;7.55516e-05;8.66186e-05;9.35755e-05;9.18507e-05;8.05401e-05;7.18257e-05;6.7191e-05;6.55197e-05;6.16802e-05;5.99893e-05;6.07301e-05;6.66296e-05;6.40002e-05;5.91099322413793e-05;2.9608574417933e-05;0.755161147813763;0.665077363191732;0.465214761040532;7.44582173695107e-12;3.56945915460368e-08;2.49014313391527e-07;1.32406027530837e-06;0.570268359167403;0.570268359167403;1.1877154e-05;3.45290214122555e-06;1.472994e-05;3.25838640173323e-06;2.542894e-05;1.17871148108008e-05;4.03219e-05;5.89553637720946e-06;6.22954e-05;1.79576340990399e-05;9.204642e-05;6.7294951506038e-06;7.521324e-05;4.32433656564796e-06;9.205726e-05;2.96350689437362e-06;8.25645e-05;5.25055029306453e-06;8.56273e-05;7.58759844779625e-06;6.524118e-05;4.67702087733207e-06;6.37866333333333e-05;2.95554277643436e-06
"167";"livestock_water_withdrawal_km3";"Senegal";"AFR";"SEN";0.000601474;0.000601453;0.000603058;0.000572476;0.00054483;0.000572493;0.000589991;0.000651452;0.000704632;0.00071877;0.000735783;0.000744316;0.000764036;0.000785533;0.000754022;0.000687282;0.000688206;0.000710102;0.000731021;0.000751;0.000762788;0.000756411;0.000703526;0.000717608;0.000748426;0.000696975;0.000698681;0.000747083;0.000835346;0.000895185;0.000874203;0.000905226;0.000907299;0.000939928;0.000971594;0.00100522;0.00103722;0.0010565;0.00108983;0.00111101;0.00113098;0.00115266;0.00117698;0.00120592;0.0011788;0.00119202;0.00121207;0.00123458;0.00126355;0.00128576;0.00131968;0.00135304;0.00139153;0.00139111;0.00139471;0.00139074;0.00139119;0.00139034;0.000931511189655172;0.000272020206590862;0.962360256078626;0.949244824510136;0.845130066545675;0;0;0;1.55020618597925e-05;0.926137262479714;0.926137262479714;0.0005846582;2.56811243367575e-05;0.0006474676;6.5750335567965e-05;0.000756738;1.92562171388879e-05;0.0007135222;2.76222253846427e-05;0.0007377518;2.58171147923233e-05;0.000774654;8.77173367071755e-05;0.00091965;3.72001519015716e-05;0.001059956;4.1904254318625e-05;0.001169068;2.84398473976216e-05;0.001237596;3.7852429644608e-05;0.001370014;3.29374411574427e-05;0.00139075666666667;4.25245027405849e-07
"168";"livestock_water_withdrawal_km3";"Singapore";"Other";"SGP";7.98239e-07;7.98239e-07;8.00309e-07;8.07657e-07;8.17185e-07;8.18079e-07;8.25579e-07;8.57687e-07;8.52652e-07;8.53885e-07;9.21544e-07;8.13504e-07;8.04948e-07;8.74069e-07;9.11816e-07;9.10395e-07;1.0157e-06;9.87503e-07;1.01586e-06;1.04544e-06;1.08849e-06;1.13432e-06;1.29e-06;1.46988e-06;1.53596e-06;1.81088e-06;2.29914e-06;2.43857e-06;2.695e-06;2.96529e-06;3.11197e-06;3.36971e-06;3.79296e-06;4.29712e-06;4.72438e-06;5.05467e-06;5.74944e-06;6.1794e-06;6.68312e-06;6.02907e-06;4.27564e-06;4.12736e-06;5.36874e-06;5.88799e-06;7.26086e-06;7.14928e-06;6.88535e-06;7.00884e-06;7.11146e-06;7.62157e-06;7.56296e-06;8.04782e-06;9.59076e-06;9.59076e-06;9.61645e-06;9.59076e-06;9.59076e-06;9.59076e-06;3.81254793103448e-06;3.10025312516755e-06;0.944907280367486;0.986384038436738;0.926257058329346;0;1.35137639669831e-45;0;1.73475029314957e-07;0.892849768491472;0.892849768491472;8.043258e-07;8.16530570156441e-09;8.415764e-07;1.83150661696866e-08;8.651762e-07;5.41505633414834e-08;9.949796e-07;5.15316217317096e-08;1.30373e-06;1.97960295261449e-07;2.441776e-06;4.3490641870407e-07;3.859228e-06;6.60047578868372e-07;5.93914e-06;5.99498078353884e-07;5.384118e-06;1.28300897862018e-06;7.1553e-06;2.80039922600332e-07;8.88175e-06;9.97474405586429e-07;9.59076e-06;0
"169";"livestock_water_withdrawal_km3";"Solomon Islands";"EAP";"SLB";6.52754e-08;6.52746e-08;6.54785e-08;6.75519e-08;6.94775e-08;7.2303e-08;7.45839e-08;7.82835e-08;8.05657e-08;8.44876e-08;8.99228e-08;9.42657e-08;9.91341e-08;1.04287e-07;1.10864e-07;1.15843e-07;1.24376e-07;1.2827e-07;1.3293e-07;1.3434e-07;1.3612e-07;1.36594e-07;1.37604e-07;1.38945e-07;1.39505e-07;1.39603e-07;1.40335e-07;1.41196e-07;1.39639e-07;1.32967e-07;1.32908e-07;1.33841e-07;1.34686e-07;1.32434e-07;1.41535e-07;1.49886e-07;1.58675e-07;1.67022e-07;1.7161e-07;1.75324e-07;1.7993e-07;1.80118e-07;1.80687e-07;1.94329e-07;2.03777e-07;2.04093e-07;2.05363e-07;2.05096e-07;2.05751e-07;2.06418e-07;2.06927e-07;2.06346e-07;2.06316e-07;2.06324e-07;2.06968e-07;2.06301e-07;2.06307e-07;2.06309e-07;1.44056951724138e-07;4.71990886078276e-08;0.975703204009198;0.968993201882556;0.895946763460375;0;0;0;2.72710565689499e-09;0.951996742313815;0.951996742313815;6.661158e-08;1.86778357606014e-09;7.804474e-08;4.81839398482524e-09;9.969472e-08;8.23287350728772e-09;1.271518e-07;7.44819120323854e-09;1.377536e-07;1.45966924335618e-09;1.38748e-07;3.29606356128033e-09;1.350808e-07;3.71066971044312e-09;1.645034e-07;1.02660986163196e-08;1.877682e-07;1.08331909749621e-08;2.053442e-07;8.58194441837043e-10;2.065762e-07;3.39436592016837e-10;2.06305666666667e-07;4.16333199893699e-12
"17";"livestock_water_withdrawal_km3";"Burkina Faso";"AFR";"BFA";0.00111956;0.00111974;0.00112398;0.00115226;0.0011854;0.00121302;0.00131492;0.00149178;0.00151756;0.00155247;0.00158018;0.00163769;0.00167344;0.00171164;0.0016239;0.00150841;0.00157535;0.00164556;0.0017094;0.0017749;0.00186881;0.00197649;0.00207877;0.00218398;0.0022818;0.00233093;0.00239682;0.00262335;0.0027801;0.00286574;0.00291493;0.00305743;0.00318452;0.00326237;0.00342951;0.00354752;0.0036922;0.00383581;0.00399563;0.00413688;0.00428437;0.00445069;0.00465585;0.00481659;0.00501508;0.00512693;0.00543088;0.00562004;0.0057918;0.00605694;0.00592677;0.00604869;0.00678929;0.00678922;0.00676235;0.00678621;0.00677741;0.00676681;0.0033029425862069;0.00189306796280402;0.966997322364391;0.99384785751638;0.961282516636419;0;0;0;0.000108403198806483;0.935083821459898;0.935083821459898;0.001140188;2.87062383463944e-05;0.00141795;0.000146697083474758;0.00164537;4.98731320452205e-05;0.001642724;0.000105479539864374;0.00207797;0.000163425460837655;0.002599388;0.000233065379604093;0.003169752;0.000196100031667514;0.003841608;0.000234388805982709;0.004644516;0.000289106061299309;0.005605318;0.000352930020995664;0.006463264;0.000436374299059878;0.00677681;9.7139075556648e-06
"170";"livestock_water_withdrawal_km3";"Sierra Leone";"AFR";"SLE";1.16744e-05;1.16744e-05;1.1712e-05;1.23773e-05;1.30745e-05;1.37812e-05;1.43352e-05;1.48174e-05;1.52655e-05;1.54722e-05;1.57408e-05;1.58468e-05;1.61219e-05;1.63431e-05;1.66632e-05;1.69853e-05;1.73433e-05;1.76643e-05;1.80254e-05;1.82797e-05;1.85904e-05;1.89948e-05;1.94963e-05;2.00795e-05;2.08697e-05;2.00158e-05;1.91956e-05;1.8896e-05;1.82849e-05;1.87077e-05;1.89152e-05;1.91151e-05;1.9253e-05;1.9461e-05;2.04607e-05;2.12059e-05;2.19529e-05;2.13054e-05;1.91629e-05;1.69227e-05;1.71249e-05;1.53187e-05;1.58227e-05;1.36383e-05;1.38855e-05;1.55838e-05;1.81153e-05;2.11792e-05;2.65426e-05;2.76973e-05;2.89578e-05;3.41103e-05;3.57761e-05;3.57764e-05;3.58942e-05;3.57757e-05;3.57758e-05;3.57763e-05;1.99454189655172e-05;6.77480587088888e-06;0.755762683568434;0.724118307605222;0.629349499307633;7.01194657892756e-12;1.32941978280865e-10;3.02713409894295e-12;3.03202599280197e-07;0.571177233874561;0.571177233874561;1.210252e-05;6.2034839163167e-07;1.47343e-05;6.89430177755515e-07;1.614316e-05;3.74363597322176e-07;1.76596e-05;5.1794833719204e-07;1.960614e-05;8.99747566265117e-07;1.902e-05;6.47250395905634e-07;1.9441e-05;6.0378152919744e-07;2.010996e-05;2.066527163625e-06;1.515802e-05;1.43745352342258e-06;2.182364e-05;5.24097216582954e-06;3.410296e-05;2.96989330330233e-06;3.57759333333333e-05;3.21455025367137e-10
"171";"livestock_water_withdrawal_km3";"El Salvador";"LCR";"SLV";0.000120405;0.000117997;0.000120085;0.000122026;0.000123495;0.000125019;0.00012605;0.000127089;0.000129923;0.000131201;0.000127775;0.000135441;0.000137409;0.000118687;0.00012266;9.46597e-05;0.000117419;0.000118469;0.000126111;0.000143786;0.000150698;0.000153373;0.000136961;0.000126997;0.000113275;0.000110494;0.000110909;0.000115742;0.000121138;0.000123747;0.000130678;0.000136387;0.000142361;0.000141651;0.000145344;0.000141405;0.000147584;0.000132191;0.000147959;0.000136976;0.000124533;0.000137068;0.000129427;0.000145123;0.000154176;0.00015054;0.000152087;0.000151784;0.000159651;0.000164887;0.000168431;0.000162811;0.000162802;0.000162802;0.000163255;0.000162798;0.000162802;0.0001628;0.000136712994827586;1.7302602336414e-05;0.749587394295137;0.740548191022315;0.563124664607924;1.28823618439355e-11;3.04216570403198e-11;4.4054138115257e-10;7.68040853302155e-07;0.561881261686171;0.561881261686171;0.0001208016;2.07907113875403e-06;0.0001278564;2.61533971024798e-06;0.0001283944;8.03769555283105e-06;0.00012008894;1.77074482314082e-05;0.0001362608;1.6702660003724e-05;0.000116406;5.95591626032469e-06;0.0001392842;5.79331646813809e-06;0.000141223;6.80961037798786e-06;0.0001380654;1.19174636689188e-05;0.0001557898;6.2246581191259e-06;0.0001640202;2.47340225195984e-06;0.0001628;2.00000000000439e-09
"172";"livestock_water_withdrawal_km3";"San Marino";"Other";"SMR";3.04191e-07;4.07504e-07;4.12833e-07;3.05905e-07;2.90443e-07;3.70503e-07;3.59161e-07;3.87845e-07;3.21734e-07;2.51155e-07;4.03265e-07;4.10205e-07;2.74399e-07;2.21516e-07;3.30734e-07;3.34191e-07;3.0272e-07;3.039e-07;3.63762e-07;2.87819e-07;4.11864e-07;3.11315e-07;3.69301e-07;4.42894e-07;3.02764e-07;2.7593e-07;4.3811e-07;3.2291e-07;4.77357e-07;3.91732e-07;4.31976e-07;5.22578e-07;2.86149e-07;3.66959e-07;3.63029e-07;2.80481e-07;2.79285e-07;4.06291e-07;3.91867e-07;3.1642e-07;2.9822e-07;2.78284e-07;2.1903e-07;1.95792e-07;2.78948e-07;1.68439e-07;2.25293e-07;2.35196e-07;2.10566e-07;1.73417e-07;1.38789e-07;1.90454e-07;2.24933e-07;1.4445e-07;2.63414e-08;1.62832e-07;1.90779e-07;1.05424e-07;3.01727317241379e-07;9.86202510470751e-08;-0.596254372500325;-0.603555938355532;-0.431336963097399;7.86458844065457e-07;9.52101680654965e-07;1.72875298460014e-06;-3.48215662124329e-09;0.355519276725751;0.355519276725751;3.441752e-07;6.05700507363169e-08;3.380796e-07;5.43032274713023e-08;3.280238e-07;8.16116775204382e-08;3.184784e-07;3.04070138010953e-08;3.676276e-07;6.12435422007905e-08;3.812078e-07;8.22729245693867e-08;3.941382e-07;8.84542818166537e-08;3.348688e-07;6.06998255532913e-08;2.540548e-07;4.40981317880928e-08;2.025822e-07;3.02471008809109e-08;1.4499348e-07;7.51233864509049e-08;1.53011666666667e-07;4.35166429809715e-08
"173";"livestock_water_withdrawal_km3";"Former Spanish Sahara";"Other";"ESH";6.82958e-11;6.35456e-11;6.37025e-11;4.28862e-11;2.23215e-11;3.2441e-11;3.19389e-11;2.36027e-11;4.69376e-11;7.08987e-11;9.75203e-11;1.22309e-10;1.251e-10;1.24943e-10;1.31753e-10;1.33352e-10;1.05795e-10;1.09372e-10;1.14802e-10;1.22512e-10;1.2429e-10;1.26283e-10;1.27064e-10;1.27876e-10;1.29174e-10;1.32792e-10;1.35698e-10;1.37862e-10;1.39672e-10;1.40401e-10;1.43327e-10;1.44388e-10;1.46556e-10;1.48514e-10;1.49972e-10;1.51265e-10;1.51265e-10;1.53073e-10;1.54225e-10;1.55612e-10;1.56337e-10;1.5887e-10;1.61124e-10;1.61053e-10;1.60679e-10;1.62493e-10;1.62933e-10;1.62493e-10;1.62494e-10;1.62493e-10;1.62932e-10;1.62494e-10;1.63574e-10;1.63574e-10;1.63991e-10;1.63574e-10;1.63574e-10;1.63574e-10;1.27441272413793e-10;4.14285544263975e-11;0.865773983697031;0.980274573763778;0.906724702450272;0;4.01149584238659e-41;0;2.12400204866343e-12;0.749564590846627;0.749564590846627;5.215032e-11;1.93621035493822e-11;4.116378e-11;1.86217567478742e-11;1.2032506e-10;1.32166214581488e-11;1.171666e-10;1.1024981668919e-11;1.269374e-10;1.82594791820577e-12;1.37285e-10;3.10023273319924e-12;1.465514e-10;2.76719077766604e-12;1.53088e-10;1.89144309985789e-12;1.596126e-10;2.04800520018871e-12;1.625812e-10;1.96662655326322e-13;1.63313e-10;5.94106051139018e-13;1.63574e-10;0
"174";"livestock_water_withdrawal_km3";"Somalia";"AFR";"SOM";0.00242658;0.00242913;0.00246066;0.00253483;0.00258669;0.00267159;0.00274134;0.00280247;0.00289022;0.00300316;0.00312068;0.00320878;0.0032761;0.00317632;0.00325459;0.00324199;0.00304127;0.00331881;0.00321306;0.00351734;0.00387153;0.00378571;0.00376553;0.00391162;0.00399217;0.00386287;0.00398647;0.00408923;0.00417986;0.00437786;0.00464182;0.00455288;0.00401489;0.00332928;0.00289554;0.0034252;0.00392587;0.00408398;0.00418343;0.00425419;0.00411853;0.00403217;0.00409117;0.00417777;0.00422855;0.00426036;0.00436067;0.00445926;0.00411085;0.00411409;0.00412898;0.00411748;0.00411742;0.00411631;0.00413073;0.00411778;0.00411827;0.00411671;0.00367176965517241;0.000621228787465067;0.824409624408593;0.82017287520379;0.668481548699335;1.77635683940025e-15;0;1.24122934153093e-13;3.0328102986865e-05;0.679651228817522;0.679651228817522;0.002487578;7.05645865147668e-05;0.002821756;0.00012940560354946;0.003207294;6.21183530045671e-05;0.003266494;0.000173091137930282;0.003865312;9.296366559038e-05;0.004099258;0.000195458906857682;0.003886882;0.000762159714115093;0.003974534;0.000330892532599332;0.004129638;7.61634080119845e-05;0.004261046;0.000152781793843376;0.004122184;7.04533391685596e-06;0.00411758666666667;7.97767718909124e-07
"175";"livestock_water_withdrawal_km3";"Sao Tome and Principe";"AFR";"STP";2.00134e-09;2.00134e-09;2.00813e-09;3.29101e-09;3.5256e-09;3.17566e-09;3.1393e-09;3.17392e-09;3.92314e-09;5.1589e-09;4.70721e-09;5.16192e-09;6.03018e-09;6.51506e-09;6.92594e-09;6.50639e-09;6.18998e-09;5.83237e-09;4.00856e-09;4.90586e-09;4.91355e-09;4.98826e-09;5.06968e-09;6.03612e-09;6.08398e-09;5.98772e-09;6.02866e-09;6.19271e-09;6.43567e-09;6.63892e-09;6.83008e-09;6.99942e-09;7.17772e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.88903965517241e-09;2.79405482061150e-09;-0.630050795363641;-0.61536702229114;-0.319744530340188;1.16254211041686e-07;2.74236869397244e-07;0.000815308409077093;-1.04246409917252e-10;0.396964004738348;0.396964004738348;2.565484e-09;7.7384932269144e-10;3.714184e-09;8.72245927522737e-10;5.868062e-09;9.23337480404646e-10;5.488632e-09;1.02177694550719e-09;5.418318e-09;5.88658279836443e-10;6.256736e-09;2.76843631369768e-10;4.201444e-09;3.83734540781515e-09;0;0;0;0;0;0;0;0;0;0
"176";"livestock_water_withdrawal_km3";"Suriname";"LCR";"SUR";9.91053e-06;9.9094e-06;9.93173e-06;1.0203e-05;1.05021e-05;1.08402e-05;1.12438e-05;1.16225e-05;1.20214e-05;1.24454e-05;1.28826e-05;1.31814e-05;1.3606e-05;1.41031e-05;1.48882e-05;1.52453e-05;1.6069e-05;1.63913e-05;1.79988e-05;1.88838e-05;1.89277e-05;1.93676e-05;2.11313e-05;2.16091e-05;2.19137e-05;2.20396e-05;2.27078e-05;2.2863e-05;2.35218e-05;2.42564e-05;2.51307e-05;2.59052e-05;2.6654e-05;2.73879e-05;2.77664e-05;2.77875e-05;2.81578e-05;2.86247e-05;2.81628e-05;2.86767e-05;2.90207e-05;2.9482e-05;3.03463e-05;3.12021e-05;3.25741e-05;3.42153e-05;3.57577e-05;3.60629e-05;3.57695e-05;3.49176e-05;3.53917e-05;3.58953e-05;3.67664e-05;3.67665e-05;3.68583e-05;3.67669e-05;3.67663e-05;3.67667e-05;2.37206475862069e-05;9.21390136954631e-06;0.994414942097877;0.997662185856225;0.979431336963098;0;0;0;5.42577550832072e-07;0.988861077067523;0.988861077067523;1.0091352e-05;2.60989225965365e-07;1.163466e-05;6.30664980794082e-07;1.373226e-05;7.92942310638044e-07;1.691764e-05;1.48565110406179e-06;2.058988e-05;1.35473753620397e-06;2.307772e-05;8.4367236057607e-07;2.656884e-05;1.0748169811647e-06;2.82819e-05;3.699310273551e-07;3.052504e-05;1.41774260639934e-06;3.53446e-05;7.62363758320135e-07;3.633564e-05;6.5751236338186e-07;3.67666333333333e-05;3.05505046331059e-10
"177";"livestock_water_withdrawal_km3";"Slovak Republic";"ECA";"SVK";0.000446501;0.0004465;0.000447564;0.000459131;0.000471596;0.000469191;0.000468732;0.000465549;0.000458803;0.000466002;0.000468578;0.000450417;0.000449198;0.000460779;0.000468911;0.000479163;0.000489967;0.000493068;0.000492255;0.000502567;0.000516557;0.000530067;0.000535937;0.000539245;0.000541599;0.000544081;0.000551127;0.000544222;0.000528635;0.000533779;0.000525254;0.000530795;0.00053437;0.000523471;0.000465712;0.000142499;0.000123446;0.000115393;0.000117424;0.000113375;0.000103623;9.21732e-05;8.77283e-05;8.60409e-05;8.2946e-05;8.55951e-05;8.35337e-05;7.68558e-05;7.5789e-05;7.32402e-05;7.09406e-05;7.07896e-05;6.91902e-05;6.91901e-05;6.93565e-05;6.91367e-05;6.91901e-05;6.88093e-05;0.000333027384482759;0.000202972440075466;-0.800416736812267;-0.609502130284191;-0.413918324544636;4.70332883936841e-14;3.81712735485011e-07;4.46729757852394e-06;-9.62063757421009e-06;0.640666952569191;0.640666952569191;0.0004542584;1.10625451547101e-05;0.0004656554;4.15489991455872e-06;0.0004595766;9.50283643445472e-06;0.000491404;8.36679024477129e-06;0.000532681;1.00004340905783e-05;0.0005403688;9.02044861412116e-06;0.0005159204;2.84018157218865e-05;0.0001224274;1.18360615620231e-05;9.050228e-05;8.05669769427896e-06;7.900276e-05;5.29464711505876e-06;6.98934e-05;8.91232997032764e-07;6.90453666666667e-05;2.0617587961091e-07
"178";"livestock_water_withdrawal_km3";"Slovenia";"ECA";"SVN";0.00435014;0.00435014;0.00436057;0.00472923;0.00510962;0.00539636;0.00524999;0.00533178;0.00570821;0.0059032;0.00594669;0.00585522;0.00581521;0.00587298;0.00629636;0.00617087;0.00650652;0.00667069;0.00671412;0.00662663;0.00685407;0.00676912;0.00700531;0.0070015;0.00698102;0.00683439;0.00723478;0.00722674;0.00737003;0.00733953;0.00715808;0.00726018;0.00689816;0.00690383;4.79892e-05;4.85547e-05;4.64417e-05;4.64964e-05;4.71676e-05;4.59979e-05;4.38023e-05;4.42157e-05;4.32284e-05;4.49219e-05;4.44113e-05;4.16672e-05;4.25612e-05;4.16207e-05;4.16989e-05;4.04695e-05;4.30189e-05;4.00289e-05;4.28918e-05;3.92786e-05;3.98624e-05;4.18197e-05;4.29271e-05;4.07733e-05;0.00366970888448276;0.00315295124754039;-0.737464711561542;-0.595782641533472;-0.320726187147159;4.04569922210827e-11;8.06484312434048e-07;0.000377530054601855;-0.000137692130459255;0.543854200798541;0.543854200798541;0.00457994;0.000337856361269105;0.005517908;0.000276524130899999;0.005957292;0.000195444373339321;0.006537766;0.000219234646509168;0.006922204;0.00010574821241988;0.007201094;0.000214457563238045;0.00565364784;0.00313765184664158;4.693166e-05;9.98917705819652e-07;4.411592e-05;6.38916741054732e-07;4.16035e-05;7.44412516686816e-07;4.101612e-05;1.79262043584246e-06;4.18400333333333e-05;1.0770439607246e-06
