"FID";"total_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"241";"total_abstraction_km3";"Jersey (U.K.)";"Other";"JEY";0.00304481;0.00304481;0.00305277;0.00316002;0.00331213;0.00347132;0.00362332;0.00384456;0.00397124;0.00409831;0.00423603;0.00438698;0.0044901;0.00467705;0.00501444;0.00547449;0.00563109;0.00583569;0.00593512;0.00613572;0.00657088;0.00699214;0.0073032;0.00704655;0.00696296;0.00690397;0.00682876;0.00702676;0.00780551;0.00830531;0.00855951;0.00861574;0.00921785;0.00926679;0.00956995;0.0094338;0.00960714;0.0104382;0.0104826;0.0101839;0.010323;0.0103364;0.0100856;0.0101577;0.0104532;0.0111953;0.0117258;0.0119263;0.012165;0.0127161;0.0131238;0.0128551;0.012802;0.012802;0.0128366;0.012802;0.012802;0.012802;0.00805985206896552;0.00330205147551595;0.993201111163791;0.990076516743839;0.937182764128775;0;2.01854066952704e-49;0;0.000194210030453103;0.986448447216988;0.986448447216988;0.003122908;0.000116512016633479;0.00380175;0.00025471976739154;0.00456092;0.000299996114724841;0.005802422;0.000258213635716629;0.006975146;0.000262957340418555;0.007374062;0.000650447855919289;0.009045968;0.000440056937134276;0.010029128;0.000482032267509136;0.01027118;0.000147807212273285;0.0119457;0.000559785936765117;0.0128839;0.000136045911368185;0.012802;0
"242";"total_abstraction_km3";"Malta";"MENA";"MLT";0.0658199;0.0564891;0.0696662;0.0626686;0.0651366;0.061993;0.0618848;0.0659755;0.0606076;0.0715965;0.0661015;0.0609929;0.0709488;0.0530074;0.0569591;0.0644077;0.0661985;0.0506158;0.0554871;0.0688457;0.0586298;0.0591522;0.059151;0.0786238;0.059219;0.0709419;0.0669057;0.061014;0.0664929;0.072821;0.0702718;0.0764557;0.0783137;0.0705343;0.0727165;0.0720234;0.0465927;0.0420382;0.06216;0.0467964;0.0373598;0.0136698;0.0594099;0.0122142;0.0117665;0.0813813;0.0208513;0.0336293;0.0618441;0.0150465;0.0527819;0.0836828;0.0137965;0.0433703;0.0491885;0.0176914;0.0333733;0.0360644;0.0555754844827586;0.018920185121779;-0.510928908924748;-0.41259343566397;-0.246218995765275;4.16537555545831e-05;0.00140846152274123;0.00633054618060442;-0.000572448574240972;0.261048349975032;0.261048349975032;0.06395608;0.00487048041644764;0.06441148;0.00449369923748797;0.06160194;0.00713096842742976;0.06111096;0.00771935789868561;0.06295516;0.00876224925735396;0.0676351;0.00456902876605083;0.0736584;0.00359210736754903;0.05392214;0.0126613865961829;0.02688404;0.0211307446412331;0.0425505;0.0282267033838527;0.048564;0.0249362405448375;0.0290430333333333;0.00992245883354189
"243";"total_abstraction_km3";"Timor-Leste";"EAP";"TLS";0.00378387;0.00375437;0.00378108;0.00369788;0.0036717;0.00373902;0.00387197;0.00416844;0.00437596;0.00436783;0.0044229;0.00454425;0.00455811;0.00460847;0.00455607;0.0047817;0.00504404;0.00517341;0.00492188;0.00503681;0.00544533;0.00557915;0.00560971;0.00558533;0.00557327;0.00548152;0.00548774;0.0055795;0.00562125;0.00576239;0.00568289;0.00544528;0.00550131;0.00552412;0.00543308;0.00535533;0.00524097;0.00541562;0.0055476;0.00581103;0.00602371;0.00568499;0.00631146;0.0125744;0.0129982;0.0134652;0.0138278;0.0137654;0.0136949;0.0137656;0.0137659;0.0137656;0.0136682;0.0134686;0.0133176;0.0133362;0.0134222;0.0134528;0.00720432655172414;0.00379921130061691;0.845655730453442;0.926865281497576;0.772163424150519;0;1.69421745554963e-25;0;0.000190255694730688;0.715133614448741;0.715133614448741;0.00373778;5.05791028983314e-05;0.004104644;0.000289295381798604;0.00453796;6.88912592423742e-05;0.004991568;0.000147281751313596;0.005558558;6.47964514460477e-05;0.00558648;0.000115074096346658;0.005517336;0.000100002653614792;0.00547411;0.000218403236354226;0.008718552;0.0037229596597425;0.01370378;0.00014142044406662;0.01359718;0.000197846763936133;0.0134037333333333;6.04537288621086e-05
"244";"total_abstraction_km3";"Indonesia";"EAP";"IDN";19.8868;18.4641;20.0028;18.1759;19.1991;18.3624;17.1864;18.2923;18.0314;17.4297;22.1684;19.9041;21.5667;22.6418;19.2885;22.0349;22.4403;22.5204;21.8316;22.1094;23.6985;23.8551;23.9976;24.6303;21.8031;22.8419;25.3882;23.4873;25.052;23.2312;26.791;28.1778;27.4529;26.0455;29.9267;27.6937;27.4454;27.7119;29.8917;25.6064;26.7318;28.2668;28.6019;35.6002;33.1951;33.1385;35.8934;39.3783;37.1997;36.9157;40.8933;39.1745;44.7122;40.13;38.8436;42.1365;40.4616;38.216;27.1681775862069;7.55568086269944;0.934911120919996;0.961303023778031;0.822141560798548;0;0;0;0.418306441293175;0.874058804019878;0.874058804019878;19.14574;0.820334043545678;17.86044;0.526203642138669;21.1139;1.45320143992497;22.18732;0.287567934582421;23.59692;1.06338895612095;24.00012;1.14334088398867;27.67878;1.48399325706015;27.66982;1.52045701583438;30.47916;3.74375244948167;36.50512;2.27016035821261;40.75072;2.35693245278688;40.2713666666667;1.96716079752859
"245";"total_abstraction_km3";"Sudan";"AFR";"SDN";9.6559;9.43969;10.5328;9.47594;9.62391;10.2689;9.78407;10.2169;10.6682;9.95798;10.5799;11.4512;11.0696;10.9607;11.1847;12.0186;11.8236;11.6522;12.1412;11.804;11.497;13.4576;12.9069;14.0972;13.6127;14.4522;15.3658;13.6806;15.0826;14.7318;14.0751;14.8792;16.8075;16.1653;15.0326;15.5533;14.8903;14.8716;15.2587;15.1332;15.2517;14.9018;16.6762;15.6293;15.8715;15.009;16.8661;16.5136;16.1364;15.1306;16.85;17.1838;16.4761;19.8249;19.0609;18.6845;18.2305;20.2964;13.9733532758621;2.85515987792271;0.953368177072748;0.952443938601618;0.828191167574108;0;0;0;0.161191339321417;0.908910881055014;0.908910881055014;9.745648;0.449676499908545;10.17921;0.336769351634023;11.04922;0.319552479258102;11.88792;0.192335363363059;13.11428;0.998877358337849;14.6626;0.648897341649663;15.39194;1.0871971914055;15.14142;0.282547070414825;15.6661;0.674486334183281;15.93114;0.828665793912117;17.87914;1.47425292707866;19.0704666666667;1.08568568348916
"246";"total_abstraction_km3";"South Sudan";"AFR";NA;0.0708066;0.0709585;0.0721822;0.0741372;0.0763182;0.0781582;0.0809283;0.0837421;0.0832173;0.0893204;0.0924259;0.0941144;0.0986699;0.110034;0.112594;0.121767;0.132345;0.141098;0.15024;0.161749;0.170445;0.177224;0.176146;0.191559;0.196958;0.197281;0.206833;0.217901;0.234418;0.253592;0.238416;0.243693;0.241022;0.234482;0.221997;0.238243;0.271173;0.279136;0.257839;0.277272;0.282459;0.284513;0.303682;0.310977;0.321772;0.339263;0.361263;0.384584;0.41689;0.451119;0.48392;0.484396;0.501505;0.505207;0.504711;0.500784;0.496853;0.499384;0.240581348275862;0.139168663673084;0.966164567828853;0.994216986065397;0.957652752571083;0;0;0;0.00796238520409724;0.93347397212791;0.93347397212791;0.07288054;0.00233879478962991;0.08307326;0.00413078445491894;0.10156764;0.00923009967893088;0.1414398;0.0154899838508631;0.1824664;0.0112319423654148;0.222005;0.0224172350770562;0.235922;0.00849408179263656;0.2647326;0.0169955425420903;0.3006806;0.0169800574586778;0.3906238;0.0444017173733179;0.4959478;0.0108572669995722;0.499007;0.00199243243298237
"25";"total_abstraction_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"total_abstraction_km3";"Bolivia";"LCR";"BOL";0.111856;0.121363;0.114228;0.114546;0.119105;0.130394;0.123003;0.127791;0.1314;0.141514;0.14416;0.142127;0.133673;0.142502;0.143572;0.151609;0.161763;0.183962;0.18699;0.186113;0.2135;0.242412;0.254502;0.262139;0.247609;0.285916;0.265786;0.20512;0.201308;0.214568;0.214665;0.219;0.222709;0.240368;0.229924;0.229118;0.242794;0.24893;0.247747;0.266271;0.260964;0.255709;0.287927;0.299162;0.294145;0.316003;0.303703;0.326254;0.369438;0.386422;0.402043;0.392989;0.398472;0.444779;0.433954;0.427204;0.448206;0.408889;0.241764137931034;0.0977022961351774;0.941651244128213;0.953612845673506;0.866908650937689;0;0;0;0.00544810507859357;0.88670706556821;0.88670706556821;0.1162196;0.00389193105026284;0.1308204;0.00680367255972831;0.1412068;0.00428946426724831;0.1740874;0.0163230601389568;0.2440324;0.0186085108297252;0.2345396;0.0386800623680986;0.2253332;0.0100986013239458;0.246972;0.0133520297146164;0.2795814;0.0198849594241477;0.340364;0.0357183992572456;0.4144474;0.0232919453738841;0.428099666666667;0.0196737969475476
"27";"total_abstraction_km3";"Brazil";"LCR";"BRA";11.3638;11.1175;11.9123;11.3248;12.1077;12.4491;13.1401;13.4509;14.0827;15.5114;15.5713;15.6433;16.8969;18.8471;19.1488;20.8112;21.7627;23.6173;24.4817;25.3196;27.2344;28.786;30.558;31.7112;31.573;32.18;32.2443;33.9693;34.0518;36.0602;37.9672;39.3553;38.8785;41.1109;39.6707;40.2391;42.7172;45.2703;44.4013;45.3315;46.6865;46.0079;44.7603;46.4097;46.3069;49.0856;54.6744;55.738;58.097;60.5328;65.0521;59.3462;68.2428;67.9205;65.6348;64.9533;64.9183;66.4957;36.0816068965517;17.8287725601148;0.989283174556326;0.995447414562121;0.961282516636419;0;0;0;1.04446210587836;0.978681199460239;0.978681199460239;11.56522;0.422366567095456;13.72684;1.15804975627129;17.22148;1.70853014957302;23.1985;1.87628514757219;29.97252;1.9256467775789;33.70112;1.59658119023118;39.39652;1.15404429377732;43.59188;2.1508562834369;46.03426;0.752391804846385;55.62556;4.29759947505581;65.23928;3.57526003907408;65.4557666666667;0.900778692761619
"28";"total_abstraction_km3";"Barbados";"LCR";"BRB";0;0;0;1.37502e-08;1.44519e-08;1.35917e-08;1.46952e-08;1.52357e-08;1.61078e-08;1.6718e-08;1.76939e-08;1.8495e-08;1.96009e-08;2.06579e-08;2.0025e-08;2.05625e-08;2.11324e-08;2.13583e-08;2.23444e-08;2.25314e-08;2.27838e-08;2.31187e-08;2.35178e-08;2.37884e-08;2.428e-08;2.3288e-08;2.36072e-08;2.38598e-08;2.40272e-08;2.41679e-08;2.44913e-08;2.47931e-08;2.50746e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06853448275862e-08;1.07464217910889e-08;-0.571279926939421;-0.480057890797587;-0.171517259107881;2.82301330813232e-06;0.000137066691046166;0.0757691704532662;-3.63549429388775e-10;0.326360754923899;0.326360754923899;5.64042e-09;7.72744661527985e-09;1.526968e-08;1.2193107425919e-09;1.929454e-08;1.19242309731068e-09;2.15858e-08;8.32782087343382e-10;2.349774e-08;5.80990101464732e-10;2.379002e-08;3.49772829133425e-10;1.48718e-08;1.35776007845643e-08;0;0;0;0;0;0;0;0;0;0
"29";"total_abstraction_km3";"Brunei";"Other";"BRN";0.0149509;0.0154273;0.0151036;0.0140154;0.0152166;0.0151531;0.015518;0.0156712;0.0166974;0.0163416;0.0156633;0.0166423;0.0177251;0.0186539;0.0205323;0.0225828;0.0249272;0.0259172;0.0269767;0.0273938;0.0295946;0.0323044;0.0339233;0.0344531;0.0332745;0.0347424;0.0395362;0.0396508;0.038387;0.0370368;0.0406811;0.0388342;0.0396916;0.0417756;0.0445782;0.0470848;0.048075;0.0531232;0.0546214;0.0530646;0.0494663;0.0519341;0.0551859;0.0543081;0.0552584;0.0572576;0.0595296;0.0619981;0.0665832;0.0698348;0.0739942;0.0687707;0.0760772;0.0746712;0.074649;0.0755649;0.0742901;0.0738015;0.0406675413793103;0.0203050874183548;0.9857565477845;0.992925036143837;0.940713853599516;0;0;0;0.00118529145775015;0.971715971500011;0.971715971500011;0.01494276;0.000546740270146621;0.01587626;0.000629319559524413;0.01784338;0.00187726966416655;0.02555954;0.0019210418912663;0.03270998;0.00191698873679529;0.03787064;0.0020427225724508;0.04111214;0.00222747003975362;0.0511938;0.00337571152499736;0.05323056;0.00249735079193933;0.06304066;0.0051373189659588;0.07363246;0.00282208496293077;0.0745521666666667;0.000910441702325489
"3";"total_abstraction_km3";"Angola";"AFR";"AGO";0.225981;0.309017;0.319041;0.37814;0.370393;0.34768;0.33254;0.320231;0.349141;0.369449;0.365895;0.381639;0.367435;0.349622;0.305921;0.4298;0.389425;0.354529;0.349065;0.373121;0.306404;0.406357;0.401625;0.288799;0.28645;0.347096;0.353207;0.329661;0.383912;0.367188;0.398929;0.416445;0.357095;0.369914;0.31478;0.355684;0.354604;0.405394;0.407866;0.381892;0.391854;0.3656;0.402208;0.375863;0.387771;0.381933;0.403664;0.451022;0.461809;0.517826;0.531848;0.502685;0.539091;0.51067;0.497077;0.471595;0.491823;0.489343;0.386121534482759;0.0656919258693838;0.733506738727189;0.703774339413701;0.514821536600121;5.7998716940233e-11;0;1.13978839699769e-08;0.00285342671260266;0.538032135758204;0.538032135758204;0.3205144;0.0609907971402244;0.3438082;0.0185993071564508;0.3541024;0.0292258843630094;0.379188;0.0324755316045789;0.337927;0.0608219564507753;0.3562128;0.0205234600810877;0.3714326;0.0393686365435736;0.381088;0.0257645823175925;0.3846592;0.0142305574978635;0.4432508;0.0531348429065147;0.5162742;0.0183558949032729;0.484253666666667;0.0110326325658627
"30";"total_abstraction_km3";"Bhutan";"SOA";"BTN";0.0207852;0.0208518;0.0209447;0.0208222;0.02164;0.0222201;0.0243345;0.0242289;0.0235349;0.027292;0.0277215;0.0283437;0.0292893;0.0313233;0.0328137;0.0343973;0.0367099;0.0369993;0.0374548;0.0399391;0.0419595;0.0433155;0.0457393;0.0466892;0.0467892;0.0484053;0.0484338;0.0505109;0.0525992;0.0549639;0.0565782;0.0567685;0.0594322;0.0572357;0.0568983;0.058373;0.0611585;0.0624887;0.0655873;0.0667738;0.0676978;0.0704044;0.0716684;0.0723062;0.0738701;0.0779415;0.0820679;0.0860627;0.0887247;0.0946591;0.0942656;0.0976368;0.104185;0.103898;0.104018;0.104094;0.10404;0.104265;0.0559336448275862;0.0266046035913202;0.983701059272998;0.998400442954259;0.981851179673321;0;0;0;0.00154978178350609;0.967667774014816;0.967667774014816;0.02100878;0.000357766602689519;0.02432208;0.00186193675026839;0.0298983;0.0021246354134298;0.03710008;0.00197821116213614;0.04489854;0.0021582346728287;0.05098262;0.00282070482628013;0.05738258;0.00117059433921406;0.06287626;0.00338824470530096;0.07118938;0.00231680444189836;0.08589118;0.00637866674721293;0.10080068;0.00458572699492676;0.104133;0.000117460631702711
"31";"total_abstraction_km3";"Botswana";"AFR";"BWA";0.00499396;0.00511797;0.00516969;0.00505266;0.00538545;0.00543849;0.00569665;0.00682557;0.00602639;0.00620675;0.00637721;0.0065399;0.00719434;0.00766666;0.00822703;0.00931352;0.0100282;0.00955462;0.00955341;0.0101624;0.0111774;0.0127225;0.0135933;0.0153048;0.0155963;0.0165;0.0166385;0.0159374;0.0173956;0.0194882;0.0201976;0.0217793;0.0230613;0.0235159;0.0244379;0.0245601;0.0252158;0.0254924;0.0255964;0.0265405;0.0268472;0.0279637;0.0272485;0.0281034;0.028934;0.0316518;0.0335924;0.0344038;0.035632;0.0369933;0.0384685;0.0365359;0.0397838;0.039917;0.0405532;0.0398781;0.0399276;0.0400512;0.0200304736206897;0.0120491862117269;0.986091042276954;0.998031314405242;0.978221415607986;0;0;0;0.000703599221446361;0.972375543658846;0.972375543658846;0.005143946;0.000150408296081034;0.00603877;0.000530284583407815;0.007201028;0.00077222152299065;0.00972243;0.000357422802294425;0.01367886;0.00183708356723367;0.01719194;0.00138503021555488;0.0225984;0.00164883355436502;0.02548104;0.000716654591138576;0.02781936;0.000808534367234937;0.03445466;0.0020268772626876;0.03905168;0.00159754410173866;0.0399523;8.91541922738365e-05
"32";"total_abstraction_km3";"Central African Republic";"AFR";"CAF";0.011171;0.0112013;0.0112345;0.011228;0.0115498;0.0124079;0.0115273;0.0119282;0.0123425;0.0121227;0.0127681;0.0130615;0.0132017;0.0134892;0.0141398;0.0150425;0.0156416;0.0165153;0.0171436;0.0181109;0.0193194;0.0200899;0.0207224;0.0202739;0.0209812;0.0204235;0.0201362;0.0213713;0.0230395;0.0237073;0.0243743;0.024644;0.0271748;0.0273148;0.0274665;0.0300883;0.0269986;0.0300598;0.0299744;0.0302448;0.0310226;0.0301475;0.0279891;0.0281902;0.0279338;0.0293901;0.0301481;0.0312505;0.0327746;0.0351161;0.0369344;0.0368187;0.0379634;0.0371226;0.0372588;0.0376024;0.0372573;0.0369619;0.0233812827586207;0.00889997722542203;0.984991935525925;0.986649850810545;0.923774954627949;0;0;0;0.000519125294533816;0.970209113051105;0.970209113051105;0.01127692;0.000154591031434557;0.01206572;0.000355580120366704;0.01333206;0.00052090887206881;0.01649078;0.00121142329802592;0.02027736;0.000641539541259928;0.02173556;0.00158115126980311;0.02619488;0.00154525254796748;0.02947318;0.00138678231240523;0.02905664;0.00143231489659223;0.03173588;0.00227838480990372;0.03721958;0.00044895543431392;0.0372738666666667;0.000320571214137099
"33";"total_abstraction_km3";"Canada";"Other";"CAN";15.973;15.9157;16.0091;15.9807;16.0191;16.2964;16.7146;17.0976;17.697;18.2315;18.5315;19.184;19.7444;20.4385;21.2084;22.2299;23.492;23.8201;25.1956;25.3543;25.4325;26.4385;27.3276;28.1575;28.1129;28.9508;29.3787;29.5578;29.8122;31.1234;32.8154;33.4665;34.0136;33.9471;33.6223;33.0446;33.4188;33.692;34.1945;34.5396;34.2324;34.9204;35.9907;35.9026;35.827;37.8069;39.1273;40.6468;42.3111;43.5162;44.0423;42.3803;44.1043;44.4381;44.633;44.2225;44.2733;44.505;29.9837913793103;9.39081434396969;0.991730869081437;0.996370235934664;0.967332123411978;0;0;0;0.551502780768397;0.98353011668902;0.98353011668902;15.97952;0.0404921226907167;17.20742;0.770278820947325;19.82136;1.04649787051862;24.01838;1.2928244996905;27.0938;1.16340241533186;29.76458;0.821973036054103;33.57298;0.480054597936527;33.7779;0.597453546311342;35.37462;0.770380984967827;40.68166;2.31144905914018;43.9196;0.893923330045705;44.3336;0.150594256198571
"34";"total_abstraction_km3";"Switzerland";"Other";"CHE";0.56067;0.560871;0.562406;0.582248;0.602262;0.621481;0.641836;0.659002;0.675437;0.691943;0.707684;0.727531;0.752357;0.793679;0.843892;0.922341;0.960185;1.00226;1.02035;1.04606;1.14853;1.19554;1.22049;1.18348;1.18756;1.18832;1.175;1.1857;1.32252;1.41517;1.45209;1.441;1.55172;1.56115;1.58605;1.56819;1.61395;1.69333;1.68161;1.61758;1.63292;1.62628;1.58919;1.60057;1.64249;1.72866;1.78932;1.80615;1.83514;1.89359;1.96983;1.94478;1.97143;1.97176;1.97686;1.97118;1.9713;1.97295;1.30720474137931;0.477332136785667;0.988795712095901;0.991079393398751;0.94313369630974;0;0;0;0.027949746254883;0.977716960259239;0.977716960259239;0.5736914;0.0183764411353232;0.6579398;0.0276227911279798;0.7650286;0.0545328430425189;0.9902392;0.0491948730123374;1.18712;0.0259185483775616;1.257342;0.10704516205789;1.518402;0.0668993338531857;1.634932;0.0519254101572631;1.61829;0.0224962519100404;1.810572;0.0605729978620837;1.966932;0.0126611243576548;1.97181;0.00098909049131007
"35";"total_abstraction_km3";"Chile";"LCR";"CHL";0.992394;1.05027;1.06084;0.972938;1.01089;0.999954;1.12132;0.981107;1.10922;1.00553;0.91746;1.07047;1.3447;1.42888;1.53491;1.66661;1.61017;1.48901;1.43516;1.48399;1.57323;1.77891;1.85365;2.00816;1.89302;2.10396;1.85396;1.79698;1.67319;2.15267;2.09133;1.94221;2.10389;1.93186;2.42335;2.56779;2.56773;2.70602;2.65745;2.45998;3.03489;2.54015;3.02232;3.00352;2.86448;2.88803;2.83747;3.17395;3.19026;3.29446;3.22795;3.29106;3.3553;3.30833;3.21364;3.68703;3.37084;3.4476;2.12373177586207;0.8403751212946;0.978512724656459;0.976929465686425;0.865698729582577;0;0;0;0.0486956632009592;0.957487152314604;0.957487152314604;1.0174664;0.0374566350437409;1.0434262;0.0663436225887614;1.259284;0.257158881686011;1.536988;0.0970013995775319;1.821394;0.161587850193014;1.916152;0.205129808340962;2.098528;0.198622401354933;2.591794;0.0947212860449013;2.893072;0.208798702031406;3.076834;0.201618529480799;3.279256;0.0585343636678491;3.50182333333333;0.164921667567768
"36";"total_abstraction_km3";"China";"EAP";"CHN";346.15;348.359;348.441;346.486;354.677;364.498;391.466;384.102;391.73;416.396;425.865;440.901;444.233;466.439;465.795;499.238;492.129;512.413;523.676;528.885;537.787;534.211;531.678;523.613;523.891;553.853;547.288;540.836;526.538;536.647;540.812;537.987;587.934;573.389;603.901;602.746;608.494;615.737;622.499;621.989;666.394;653.468;660.45;665.957;719.156;761.177;769.812;763.451;764.391;758.096;781.93;785.685;808.821;780.506;793.646;807.873;781.909;794.983;573.817482758621;142.959146326475;0.983017720500332;0.988741579254976;0.924984875983061;0;0;0;8.32192722015435;0.966323838817668;0.966323838817668;348.8226;3.43646014090082;389.6384;18.6170319009234;448.6466;17.3861482450829;511.2682;15.6257031745775;530.236;6.30517136959814;541.0324;10.4026229048255;568.8046;28.9483077450133;614.293;8.59670864342861;673.085;26.2801484965363;763.3854;4.33507512045639;790.1176;11.6332967081563;794.921666666667;12.9821086628226
"37";"total_abstraction_km3";"Cote d'Ivoire";"AFR";"CIV";0.0846236;0.0847745;0.0854072;0.0881236;0.0884154;0.0930377;0.1011;0.10051;0.107664;0.1139;0.119013;0.128726;0.140725;0.152508;0.161876;0.187511;0.195905;0.211953;0.222029;0.263733;0.259338;0.279492;0.290631;0.293382;0.284308;0.309625;0.285452;0.307605;0.324436;0.350111;0.353716;0.35995;0.371139;0.350785;0.37645;0.373357;0.371297;0.377649;0.383537;0.40638;0.419425;0.405297;0.418737;0.400325;0.403483;0.401695;0.424901;0.44358;0.456921;0.478233;0.500801;0.484718;0.490968;0.511033;0.508894;0.50612;0.494728;0.546341;0.305799568965517;0.142116190161597;0.987258581038697;0.99434002891507;0.952813067150635;0;0;0;0.00830854725153027;0.974679505834541;0.974679505834541;0.08626886;0.00185271049222484;0.10324234;0.00789504233541531;0.1405696;0.0173311142832768;0.2162262;0.0297755883770581;0.2814302;0.0134870669235383;0.3154458;0.023861515473666;0.362408;0.0110690433416804;0.382444;0.0141769879382047;0.4094534;0.00897032690597172;0.441066;0.0293703505937536;0.4992828;0.01133596703859;0.515729666666667;0.0271152118253451
"38";"total_abstraction_km3";"Cameroon";"AFR";"CMR";0.12412;0.124334;0.124302;0.127253;0.129626;0.136523;0.138179;0.143222;0.149818;0.1563;0.16036;0.164052;0.177308;0.194851;0.195828;0.204214;0.218673;0.241867;0.253287;0.26485;0.283116;0.313877;0.478725;0.53869;0.542254;0.582367;0.574772;0.585211;0.642123;0.656064;0.642233;0.685532;0.69199;0.705022;0.727035;0.757482;0.668062;0.727077;0.741892;0.773541;0.807314;0.811229;0.83162;0.844183;0.866445;0.882556;0.899086;0.903275;0.917318;0.931499;1.01223;1.02806;1.00065;1.03177;0.998929;1.03873;1.04077;0.982932;0.561631517241379;0.327512854159218;0.981163644160827;0.996062628810483;0.972171808832426;0;0;0;0.0190291950536773;0.96268209662295;0.96268209662295;0.125927;0.00244358343422114;0.1448084;0.00825024886291317;0.1784798;0.0166345868058092;0.2365782;0.0248721114242438;0.4313324;0.124337430383212;0.6081074;0.0379307221958665;0.6903624;0.031233813620818;0.7336108;0.040534457745232;0.8321582;0.024370760219985;0.9067468;0.0185765829123657;1.0143278;0.0151773653576634;1.02081066666667;0.0328197416402587
"39";"total_abstraction_km3";"Congo, Rep.";"AFR";"COG";0.0199464;0.019906;0.0199291;0.0206484;0.0212458;0.0216294;0.0216957;0.0223615;0.0230562;0.0233429;0.0238056;0.0242898;0.0244302;0.0249404;0.0266444;0.0292733;0.0311637;0.0338768;0.034507;0.0346884;0.0358033;0.0389928;0.0430734;0.0443004;0.045497;0.0451303;0.0458162;0.0471409;0.0463175;0.0486217;0.049009;0.0503827;0.0537352;0.053538;0.0548132;0.0498491;0.0483564;0.0537447;0.0567252;0.0554215;0.0528677;0.0544913;0.0605763;0.0576997;0.0592718;0.0626093;0.0677897;0.0741635;0.0788701;0.0821832;0.0903445;0.0847459;0.090454;0.0904777;0.0907449;0.0905828;0.0905124;0.0905646;0.0489068775862069;0.022703350711294;0.969006216837806;0.99384785751638;0.957652752571083;0;0;0;0.00130276817804299;0.938973048270313;0.938973048270313;0.02033514;0.000597407288204621;0.02241714;0.000776133856367573;0.02482208;0.00109601246890717;0.03270184;0.0023825572108556;0.04153338;0.00403195697918517;0.04660532;0.00134479263903399;0.05229562;0.00247058908198025;0.05281938;0.00359247231123637;0.05698136;0.00323296762866565;0.07312316;0.00798719286032333;0.0893534;0.00257987298912175;0.0905532666666667;3.65427603409095e-05
"4";"total_abstraction_km3";"Albania";"ECA";"ALB";0.373338;0.214067;0.40969;0.313754;0.430254;0.362122;0.248014;0.41019;0.317667;0.301474;0.282734;0.363889;0.416926;0.416975;0.291947;0.474863;0.455527;0.325273;0.297193;0.421127;0.559822;0.449186;0.566669;0.563696;0.563302;0.382407;0.656906;0.664441;0.599891;0.55011;0.621536;0.377972;0.508429;0.558923;0.373347;0.485246;0.49729;0.502642;0.662807;0.509227;0.489359;0.61523;0.596288;0.734516;0.449396;0.818386;0.645744;0.736209;0.659329;0.720586;0.755588;0.683556;0.79929;0.868921;0.820015;0.89455;0.703458;1.00022;0.530543344827586;0.179556518796646;0.841341790368376;0.845273616536959;0.651542649727768;2.22044604925031e-16;0;5.02931030155196e-13;0.00894590451874855;0.707856008220259;0.707856008220259;0.3482206;0.0870689160136957;0.3278934;0.0614971745838782;0.3544942;0.065099003100662;0.3947966;0.0792970578697596;0.540535;0.0511233369802872;0.570751;0.115053414705953;0.4880414;0.110148470131455;0.5314424;0.0739596832220095;0.5769578;0.11248173951002;0.7160508;0.0690286588070491;0.785474;0.0700496539356191;0.866076;0.150416081813083
