"FID";"total_evaporation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"total_evaporation_km3";"Latvia";"ECA";"LVA";26.8351;28.3489;27.9387;27.9568;26.3154;28.2153;26.4901;27.2266;27.8888;27.4321;27.9289;27.1077;27.4982;28.4036;29.6562;28.5805;28.1816;29.7732;25.8178;27.0753;27.4191;28.7775;27.6378;29.0173;28.8136;29.6807;28.4986;28.9801;29.6844;28.1164;29.7323;29.7685;28.5863;28.6438;29.8205;28.6903;29.721;30.8928;28.413;29.4621;29.207;29.5938;29.156;31.1295;30.681;29.2503;28.1233;29.0162;29.1698;30.2224;29.1084;29.7486;30.4747;33.1612;31.6467;32.7239;32.8859;31.6061;28.9988224137931;1.55343481210308;0.761129703676534;0.773047463779261;0.575317604355717;4.07252009893e-12;0;1.77905468135009e-10;0.070016810729336;0.579318425818729;0.579318425818729;27.47898;0.860946442585136;27.45058;0.661412093176409;28.11892;0.985930944336366;27.88568;1.50548320050408;28.33306;0.744200801531415;28.99204;0.700711419201943;29.31028;0.635754183627602;29.43584;0.975547258209463;29.95346;0.899289279375664;29.1564;0.74704491498169;30.82792;1.6094285715744;32.4053;0.696851117527983
"117";"total_evaporation_km3";"Macao";"EAP";"MAC";0.0315635;0.0297002;0.0313888;0.031331;0.0323314;0.0300015;0.0308557;0.0310772;0.0314005;0.0323166;0.0312071;0.0317916;0.0305927;0.0324795;0.0323753;0.0311655;0.033174;0.0314462;0.0314153;0.0326978;0.0320783;0.0316957;0.0336225;0.0325111;0.0318969;0.031975;0.0320397;0.0320816;0.0335142;0.032735;0.0337415;0.0336849;0.0345848;0.03454;0.033003;0.0347621;0.0331135;0.0339433;0.0335758;0.0328486;0.0353343;0.0352673;0.0361761;0.0357663;0.03611;0.038068;0.0375267;0.0363424;0.0371045;0.0380856;0.0369014;0.0373343;0.0369792;0.0395966;0.0373126;0.0355023;0.0384637;0.0399117;0.033793825862069;0.00256082175938789;0.906208254799483;0.919899104863269;0.76043557168784;0;0;0;0.00013742254452613;0.821213401066719;0.821213401066719;0.03126298;0.00096106351090862;0.0311303;0.000841535789494422;0.03168924;0.000796951333520436;0.03197976;0.000895560066662198;0.0323609;0.00076678621531689;0.0324691;0.000659850786163054;0.03391084;0.000662186297804478;0.03364866;0.000751392402809611;0.0357308;0.000422903499630827;0.03742544;0.000730569348522096;0.03762482;0.00111914713599241;0.0379592333333333;0.00224756914317076
"118";"total_evaporation_km3";"Morocco";"MENA";"MAR";77.107;88.3094;96.3389;71.3699;97.7733;106.641;86.8315;105.305;76.3188;92.5575;96.4654;103.164;83.9913;107.304;93.7277;80.7051;92.2699;77.2729;104.742;86.4443;87.2853;88.4484;90.4561;67.287;88.9718;65.3358;62.9277;83.2933;83.448;82.6531;94.534;97.8202;84.4472;95.7484;85.4997;80.9367;76.3597;76.0025;108.069;98.8498;79.4045;83.0017;69.7915;68.0228;94.1187;98.9848;92.6862;76.5005;99.8418;87.3519;87.9963;98.0669;106.38;117.984;94.5189;87.2998;88.8354;92.8048;88.7345362068965;11.7970591039164;0.0551119253804717;0.0549078716663078;0.029643073200242;0.681149031981022;0.681517387050013;0.742389023026351;0.0385008182349535;0.00303732431914316;0.00303732431914316;86.1797;11.6597661749711;93.53076;12.7729206434159;96.93048;9.00504257330303;88.28684;10.8261450548198;84.48972;9.68383603883296;75.53158;10.4455944176002;91.6099;6.18231721282563;88.04354;14.575666705266;78.86784;10.60613470582;91.07304;9.59550921488797;100.98922;11.5877523863345;89.6466666666667;2.84075191689336
"119";"total_evaporation_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"total_evaporation_km3";"Austria";"Other";"AUT";29.5458;29.7525;29.0022;29.7852;27.9814;30.8488;30.467;28.3149;30.8323;30.1165;29.7846;29.3403;28.8076;30.0329;28.8885;29.2467;29.5821;30.0796;30.0244;29.8138;27.9304;30.5031;29.0523;30.0668;31.6222;32.2736;29.4344;31.3401;31.4296;31.3147;31.6209;31.4434;32.4673;30.8061;33.4806;32.4156;32.7749;31.3412;30.7838;31.6833;32.4315;31.6569;32.7639;30.1531;32.5742;33.3721;30.7349;31.0998;32.8326;33.2015;32.6645;33.5716;31.2862;35.3972;35.7386;33.4674;33.7429;35.4701;31.1756965517241;1.82073468215304;0.800844277815485;0.809468147282291;0.609195402298851;4.46309655899313e-14;0;1.42892364607405e-11;0.0863466240118111;0.641351557309803;0.641351557309803;29.21342;0.75672043186371;30.1159;1.05086201996266;29.37078;0.538596469539116;29.74932;0.342600696146403;29.83496;1.40839386643084;31.15848;1.04245395917518;31.96366;1.03475362429904;31.79976;0.80407895321293;31.91592;1.07154690611284;32.24818;1.23716964358167;33.73162;1.86725439670121;34.2268;1.08550505756537
"120";"total_evaporation_km3";"Moldova";"ECA";"MDA";14.2504;11.4299;14.2904;14.4846;13.4913;13.8173;12.7013;14.223;15.4519;14.6508;13.6555;14.8887;16.1091;15.8034;15.7303;13.9892;14.2446;15.8098;12.3047;15.3443;14.9358;15.0571;14.9515;15.315;14.8686;14.561;15.1649;15.5166;12.5181;12.9372;15.8667;14.6317;11.4405;15.9999;13.8707;15.2879;11.822;15.0935;14.4419;15.6257;15.665;14.5854;13.2702;14.5152;15.6759;12.9508;14.8296;16.0355;15.8611;11.4184;14.9489;12.7732;16.1009;14.5824;12.7056;16.7315;14.259;13.2654;14.4267379310345;1.31025322500031;0.0499158347435627;0.0926820265157341;0.0719903206291591;0.709815092691215;0.48792703602144;0.424725238448997;0.00387297056199827;0.00249159055814668;0.00249159055814668;13.58932;1.2651846572734;14.16886;1.01964647451948;15.2374;0.993373872215291;14.33852;1.36414143951425;15.0256;0.175320035934288;14.13956;1.3416384621052;14.3619;1.85715605698606;14.4542;1.53336236421793;14.74234;0.995772899812;14.21908;1.9887614605578;14.2222;1.4651814887583;14.7519666666667;1.78485977133593
"121";"total_evaporation_km3";"Madagascar";"AFR";"MDG";444.537;407.358;416.216;462.873;422.604;449.609;444.385;465.944;441.843;463.885;452.86;430.272;404.043;432.776;460.568;438.718;474.405;443.71;460.812;430.207;427.401;484.161;459.803;509.917;487.275;434.222;480.285;469.675;481.204;500.702;456.093;489.501;466.959;463.421;422.641;432.179;481.592;439.946;429.464;472.028;480.891;494.102;488.193;466.822;487.917;455.217;468.913;483.265;484.615;475.632;472;478.332;464.679;525.554;524.393;533.003;532.868;499.427;464.688224137931;30.0540002492841;0.638648036785938;0.629210372512227;0.433756805807623;6.88674970383829e-08;2.62779572765411e-07;1.51213022947516e-06;1.13661789043033;0.40787131489053;0.40787131489053;430.7176;22.6204740511776;453.1332;11.1370710332654;436.1038;22.0921160190689;449.5704;17.819869957438;473.7114;31.3931027265544;473.2176;24.5067837812309;459.723;24.192022486762;451.0418;24.0741498541485;483.585;10.4745284142056;473.5284;12.028596127562;492.9916;29.5952372739264;521.766;19.3462592508216
"122";"total_evaporation_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"total_evaporation_km3";"Mexico";"LCR";"MEX";1131.84;1000.58;903.208;949.569;857.952;901.586;892.221;870.251;1026.94;955.981;1055.06;862.601;922.743;938.475;1016.81;1008.43;931.037;893.797;1020.18;994.319;993.334;988.243;957.973;1114.41;943.195;1118.1;1095.37;1123.39;1062.08;1027.06;972.492;959.182;1111.46;1042.24;1086.89;1015.44;976.629;926.016;970.528;1041.03;910.367;941.88;1020.28;979.398;966.878;1071.62;1178.48;992.616;1013.69;1042.15;1003.83;977.21;1022.5;963.389;1062.67;1135.61;1247.74;1230.85;1007.23793103448;85.9976024222834;0.445948111649127;0.419053185271771;0.283726557773745;0.000450862652191075;0.00116689172298522;0.00165494314410886;2.27102174782361;0.198869718283413;0.198869718283413;968.6298;105.535877890886;929.3958;62.998218051783;959.1378;76.8082639284341;969.5526;54.5672126949874;999.431;67.5717556638867;1085.2;40.4941631596456;1034.4528;67.5374772789153;985.9286;44.2161387142749;963.7606;41.1652955024011;1059.7112;72.7598100409835;1005.9198;39.1566631009334;1204.73333333333;60.4553093891127
"124";"total_evaporation_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"total_evaporation_km3";"Macedonia, FYR";"ECA";"MKD";10.2725;12.4717;11.0477;10.538;10.0187;11.812;12.2173;9.64734;9.60104;12.3506;11.0418;9.93753;11.1797;11.2566;11.3678;11.8523;11.3064;11.3266;12.5289;9.94456;10.0453;11.7381;10.9751;11.564;11.164;11.8063;10.1325;8.65121;10.9741;10.4601;9.15986;11.5148;8.77847;11.2127;11.115;8.91166;11.1389;12.2016;10.4864;9.92351;10.8774;11.062;9.41585;9.77382;11.9013;10.4927;12.0195;12.3847;11.9873;12.0832;11.2017;12.1552;11.001;10.8718;11.2385;11.2041;13.5722;12.3283;11.0214353448276;1.04566044683633;0.152570097431439;0.126949460149497;0.0913490623109498;0.252891592224845;0.341352321542595;0.311105121978826;0.00944736565258858;0.0232776346302395;0.0232776346302395;10.86972;0.9732627764381;11.125656;1.38501937310638;10.956686;0.581941087636884;11.391752;0.95014531337054;11.0973;0.662291336950741;10.404842;1.16625340291894;10.356166;1.28181365579401;10.532414;1.24033584854264;10.606074;1.00851085734364;11.79348;0.744002454297028;11.29364;0.504322855916724;12.3682;1.1845540975405
"126";"total_evaporation_km3";"Mali";"AFR";"MLI";412.284;375.741;366.827;358.263;372.685;374.047;378.163;368.03;357.862;369.208;354.869;351.514;336.34;325.722;305.583;289.026;327.029;342.873;346.342;320.249;352.228;357.246;354.221;345.636;312.324;283.321;286.556;305.639;321.95;286.103;350.747;344.96;298.632;341.999;342.295;341.648;401.969;355.537;346.046;335.691;375.183;392.283;359.922;351.487;318.369;398.551;368.222;397.717;364.317;352.154;387.362;369.064;422.504;364.323;418.387;378.75;391.945;391.201;353.433551724138;33.0692530529453;0.258030895337582;0.235165646436372;0.133696309739867;0.0505144274890985;0.0756988794242692;0.138216639096961;0.505296994678373;0.0665799429487088;0.0665799429487088;377.16;20.7340424182068;369.462;7.63879516023306;334.8056;20.1279480648177;325.1038;22.8893465328305;344.331;18.3924101737646;296.7138;16.6707982322383;335.7266;21.0319062450364;356.1782;26.6022651986631;359.4488;27.734517684647;376.1922;20.8902637297857;392.328;27.1100411932553;387.298666666667;7.41270263354287
"127";"total_evaporation_km3";"Myanmar";"EAP";"MMR";587.169;573.302;561.17;566.622;581.807;554.047;563.056;566.351;567.904;584.185;573.663;566.299;550.881;565.959;591.033;562.084;570.439;579.487;585.381;573.492;583.457;552.956;549.69;576.56;588.181;549.272;589.066;535.763;574.129;557.983;577.742;584.745;558.667;579.861;576.907;593.021;578.707;568.578;591.878;576.023;580.749;570.49;575.254;556.545;570.431;597.076;556.031;570.544;594.862;572.815;595.248;608.65;573.382;621.255;620.282;600.733;618.2;618.974;577.052379310345;18.4132882202411;0.490186308339065;0.431911163062537;0.297035692679976;9.38954824347693e-05;0.000794016850716401;0.000989057293916407;0.534494386169975;0.240282616883075;0.240282616883075;574.014;10.6524858366487;567.1086;10.9526140395797;569.567;14.5810703996655;574.1766;8.86578018563511;570.1688;17.7307979149276;561.2426;20.8766087116658;575.5844;9.93489847960208;581.6414;10.5488484821804;570.6938;8.97498761559037;578.2656;17.4139399993224;603.7634;19.9890005953274;612.635666666667;10.3152738370503
"128";"total_evaporation_km3";"Mongolia";"EAP";"MNG";317.164;334.218;315.051;290.179;293.327;274.537;335.653;285.046;298.703;310.777;267.623;280.278;286.035;298.815;248.718;316.874;290.151;295.904;320.227;318.475;250.705;282.862;250.032;264.718;267.95;277.161;292.48;291.444;277.5;280.889;301.278;272.495;326.811;310.974;286.176;322.01;340.871;299.563;270.609;280.492;316.896;297.199;271.352;257.522;241.469;300.685;246.578;246.535;240.428;239.404;268.255;246.022;273.155;283.021;303.141;328.316;299.323;247.088;286.744206896552;26.9301308546984;-0.324480729617491;-0.300070749638562;-0.201451905626134;0.0129544926600468;0.0224658142754326;0.0254989139522453;-0.517461441446983;0.105287743893101;0.105287743893101;309.9878;18.2634008799019;300.9432;23.7513194412437;276.2938;19.0629011092226;308.3262;14.1628123513658;263.2534;13.6103642420032;283.8948;7.51612338243593;299.5468;21.1393751728853;302.709;28.994694557798;276.8876;30.3041729684214;254.726;25.9080516152798;274.7188;20.883489224744;291.575666666667;41.1644613268938
"129";"total_evaporation_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"total_evaporation_km3";"Azerbaijan";"ECA";"AZE";28.8744;28.0101;27.5373;23.2764;27.7364;35.4347;28.0865;27.147;30.0841;29.248;27.7973;30.8084;26.1537;24.0003;32.8383;29.7397;31.6904;28.3576;29.9548;31.9682;29.6612;28.9702;30.165;34.4172;34.0785;31.0481;28.0365;28.3743;27.3423;27.3187;35.0225;25.8359;28.5558;28.3801;29.3222;31.0966;29.6323;29.7566;28.3607;30.1706;28.7202;29.3913;26.5278;31.0736;33.1496;30.1663;33.3218;32.6859;27.8228;28.777;29.5843;28.8617;31.7429;29.0587;30.0028;28.132;26.6497;30.777;29.4954189655172;2.45671305063143;0.142011767486876;0.17739702851518;0.120387174833636;0.287606624079635;0.182332701345702;0.181912613243737;0.0206599557045741;0.0201673421047466;0.0201673421047466;27.08692;2.19043803541666;30.00006;3.23688245585162;28.3196;3.5437638084387;30.34214;1.49275260776861;31.45842;2.58424902476522;28.42398;1.5354388727657;29.4233;3.39380034400965;29.80336;0.989955909624261;29.7725;2.493912209762;30.55476;2.39651858390458;29.85008;1.14890244233355;28.5195666666667;2.09076714708581
"130";"total_evaporation_km3";"Montenegro";"ECA";"MNE";7.31998;8.03199;6.75208;7.38572;6.40329;8.06497;7.38204;6.89071;7.00436;7.62524;7.43433;7.61521;7.10434;6.86577;7.5004;7.14678;6.73788;6.99893;7.71094;7.00475;6.96375;7.99601;6.64396;7.53917;7.3335;7.04887;6.94071;6.22232;7.21321;6.93912;6.70277;7.62251;6.36816;7.41577;7.18131;7.23308;8.07834;7.86022;6.62177;7.12464;7.41364;7.60675;6.96774;6.79591;8.11824;6.5193;7.65169;7.55504;7.85887;6.59733;7.1216;7.61623;7.15697;7.41847;7.26695;7.71354;8.82557;7.0073;7.26275931034483;0.50325779042562;0.127062524150322;0.1155679965548;0.0707803992740472;0.341871449974917;0.386644800687862;0.432550695435872;0.00378667999630865;0.0161448850434507;0.0161448850434507;7.178612;0.627332925303622;7.393464;0.476690265612798;7.30401;0.309967813248408;7.119856;0.361898932756094;7.295278;0.521079532480408;6.872846;0.380464828637287;7.058104;0.515738255687902;7.38361;0.587352490502935;7.380456;0.526465551038242;7.236446;0.629306959861402;7.316044;0.203792754728916;7.84880333333333;0.916650737867665
"131";"total_evaporation_km3";"Mozambique";"AFR";"MOZ";587.411;551.763;550.343;598.517;571.425;555.495;487.916;517.051;547.442;606.33;510.799;593.965;488.631;537.55;576.395;539.636;625.31;575.808;607.125;571.839;617.105;596.106;584.327;654.196;601.346;545.241;594.96;652.516;575.847;515.885;583.744;569.521;557.133;546.074;462.377;597.177;528.524;498.509;583.608;590.888;564.232;613.001;636.806;587.539;562.916;554.73;627.94;511.353;599.5;585.469;528.658;591.193;594.04;636.98;578.324;607.609;619.969;546.448;572.457620689655;41.8317809070281;0.192932680387079;0.20994186225353;0.134906231094979;0.14677481207434;0.113609857311805;0.13468470445311;0.477928327540056;0.0372230191613414;0.0372230191613414;571.8918;21.3277056712624;542.8468;44.4241645807774;541.468;43.9417716757074;583.9436;33.2581911008401;610.616;27.0596934664826;576.8898;51.8897240568882;543.7698;47.6175737275641;559.7412;43.775227888613;592.8988;31.9430032667562;575.7984;44.6405641126991;585.839;38.8505649379774;591.342;39.3674462849701
"132";"total_evaporation_km3";"Mauritania";"AFR";"MRT";111.801;90.5667;94.1386;100.983;98.9582;101.365;103.759;114.784;101.042;109.262;85.6527;112.772;85.652;72.0266;59.7367;71.7524;78.7112;83.6586;88.3164;58.759;88.8404;96.1461;77.6942;87.9677;66.4792;55.0244;63.5096;81.3467;85.4133;83.3947;87.4576;100.974;70.4789;74.3942;84.3637;90.8246;107.939;102.796;84.8521;84.881;91.9474;114.323;103.482;81.6674;82.8442;136.209;99.9313;124.052;103.994;83.9396;109.217;109.842;127.922;104.45;116.044;107.751;96.6741;129.485;93.4870603448276;17.944425510183;0.300450100691264;0.251776431142145;0.180883242589232;0.0219302031789115;0.0568141282923228;0.0448895685149844;0.319265898674203;0.0902702630053865;0.0902702630053865;99.2895;8.09528172517795;106.0424;5.89231238988566;83.168;19.7604239563578;76.23952;11.5402102013785;83.42552;11.5302999807897;73.73774;13.6223693960706;83.53368;11.9813210726948;94.25854;10.5860110867125;94.8528;13.9647267871591;109.62518;20.6171235790059;113.495;9.05667499692906;111.303366666667;16.6914131038487
"133";"total_evaporation_km3";"Martinique (Fr.)";"Other";"MTQ";1.03719;1.10237;1.11886;1.08959;1.09836;1.10764;1.08154;1.08972;1.09336;1.10213;1.09285;1.09519;1.0656;1.07196;1.10273;1.07509;1.07758;1.01593;1.06133;1.06731;1.07848;1.0749;1.08504;1.10318;1.08586;1.04572;1.0437;1.04441;1.07941;1.03995;1.03972;1.00103;1.00219;1.07032;1.07699;1.09209;0.977309;1.06269;1.08739;1.07637;1.0957;1.08605;1.06751;0.989961;1.08201;1.05718;1.10127;1.08854;1.10142;1.06471;1.08532;1.09339;1.10515;1.30565;1.26362;1.28231;1.19934;1.16497;1.08702034482759;0.0589365406111721;0.317760430134199;0.110277154018887;0.0611010284331519;0.0150707897435649;0.408868065732654;0.498084597551065;0.00110900901288874;0.100971690959072;0.100971690959072;1.089274;0.0309928819247259;1.094878;0.0102746250539862;1.085666;0.0159999634374582;1.059448;0.0251625261053019;1.085492;0.0108922412753299;1.050638;0.0162263048781908;1.03805;0.036114004901146;1.0591698;0.047142201159895;1.0642462;0.0427470558892656;1.082624;0.0206414057176346;1.170626;0.10536719665057;1.21554;0.0603241154100083
"134";"total_evaporation_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"total_evaporation_km3";"Malawi";"AFR";"MWI";74.5664;78.098;73.2327;83.9863;79.3916;80.1586;73.4836;78.3463;79.5866;85.0035;79.9364;78.3938;76.7584;76.5612;81.1759;76.9255;86.7136;78.5869;82.0497;79.1799;82.2058;90.2004;88.2083;86.1496;90.9555;80.5811;85.0392;88.68;86.1579;81.3738;89.001;82.9162;81.57;83.7036;76.21;84.2594;77.034;72.4796;79.619;81.5977;78.0989;82.1504;77.617;79.2259;82.7259;82.7164;88.413;81.3289;85.1565;83.345;81.3622;83.6909;85.5117;96.9384;89.295;96.0889;90.3513;86.4489;82.4231413793104;5.23223077331985;0.468906922569046;0.460395582761697;0.334543254688445;0.000205103137353335;0.000321291089835004;0.000207655656609296;0.145286129994771;0.219873702033176;0.219873702033176;77.855;4.24834013174558;79.31572;4.12577455843143;78.56514;2.00036647342431;80.69112;3.84081458313207;87.54392;3.5205403799701;84.3664;3.37466397956893;82.68016;4.58670874026246;78.99794;4.50480980708398;79.96362;2.34202019995558;84.19196;2.73126560462361;87.35964;6.08978824451228;90.9630333333333;4.84902704192638
"136";"total_evaporation_km3";"Malaysia";"EAP";"MYS";305.419;295.865;299.091;301.934;288.789;292.235;296.464;303.078;294.225;295.667;303.722;301.458;291.219;304.681;318.791;297.786;303.466;298.695;304.509;297.343;301.293;349.105;344.545;348.354;357.421;348.669;317.286;333.531;337.583;347.054;326.445;334.931;357.332;342.114;352.236;339.433;337.809;333.412;340.242;360.059;350.422;332.531;349.645;344.482;390.902;371.644;381.993;373.323;330.092;314.293;300.001;334.271;335.039;360.861;358.989;368.434;368.791;391.424;330.352206896552;28.3734107744202;0.766948293627781;0.744993694053954;0.545069570477919;2.22311058450941e-12;0;1.50437129420311e-09;1.28863004091173;0.588209685098562;0.588209685098562;298.2196;6.34168398771178;296.3338;4.09856703007281;303.9742;9.8631526754887;300.3598;3.36754460994951;340.1436;22.2203023786806;336.8246;12.630422570128;342.6116;12.5490779462078;342.191;10.3313038141369;353.5964;22.0466637680171;354.269;30.0673145708093;337.8322;24.6455859171577;376.216333333333;13.1714352419671
"137";"total_evaporation_km3";"Mayotte (Fr.)";"Other";"MYT";0.415342;0.430874;0.426181;0.463748;0.401254;0.446408;0.378123;0.435132;0.440461;0.419479;0.458649;0.443912;0.421163;0.405764;0.433795;0.491858;0.455301;0.454896;0.454211;0.454128;0.444413;0.442367;0.445629;0.45294;0.466089;0.484286;0.399783;0.388164;0.425013;0.408968;0.483401;0.492017;0.414256;0.405078;0.368226;0.385289;0.369188;0.400286;0.433099;0.406753;0.384221;0.46799;0.383194;0.346971;0.348503;0.443918;0.441925;0.407498;0.457993;0.435363;0.44884;0.410573;0.449121;0.508725;0.505018;0.360726;0.400337;0.491838;0.429977206896552;0.0383248366278701;-0.0672612488185636;-0.0709034421237196;-0.0465819721718088;0.615903766367923;0.595963048225089;0.605494823639761;-0.000152649666246262;0.00452407559263241;0.00452407559263241;0.4274798;0.0232578405102451;0.4239206;0.0274868671241377;0.4326566;0.0203647957097536;0.4620788;0.0166541994613971;0.4502876;0.00969108935053226;0.4212428;0.0377294984554526;0.4325956;0.053266068207631;0.398923;0.0239855259792234;0.3861758;0.0491490892560585;0.4373394;0.0186097569113624;0.4644554;0.0417953932066681;0.417633666666667;0.0672455957244289
"138";"total_evaporation_km3";"Namibia";"AFR";"NAM";196.73;168.883;196.314;203.501;148.349;281.711;122.985;174.563;227.473;265.136;235.143;205.611;149.923;236.679;214.128;178.464;349.716;213.048;310.353;246.78;278.766;238.035;196.585;147.787;190.012;162.436;200.586;186.638;198.345;156.001;206.151;205.961;201.291;226.434;129.722;211.106;174.197;127.321;146.554;225.61;144.089;188.871;255.677;255.12;196.071;170.419;233.034;195.719;332.618;180.078;275.911;258.405;262.668;359.758;257.143;164.393;266.95;157.568;211.888275862069;53.7354840690311;0.143182551468669;0.102648497339198;0.073200241984271;0.283610124142502;0.442188400551536;0.416983138265501;0.455619059337411;0.0205012430450781;0.0205012430450781;182.7554;23.3759964557663;214.3736;65.611548250289;208.2968;35.2667856233028;259.6722;70.0200435603978;210.237;49.9108777572585;180.8012;20.5281633055663;193.9118;37.1734372462381;176.9576;41.6201907528065;207.9656;47.6608340652994;222.3736;66.0797582494065;282.777;43.6711705190049;196.303666666667;61.2766143510992
"139";"total_evaporation_km3";"New Caledonia (Fr.)";"Other";"NCL";17.9182;16.86;17.2409;17.3909;17.8734;17.5468;17.4969;15.5321;16.7337;18.3372;16.2451;16.4463;17.8699;18.3678;16.2554;15.6869;18.3071;17.9161;17.8819;16.5015;17.7936;18.6993;17.8401;18.7472;19.8734;18.413;18.5176;20.8988;19.7735;15.9153;21.6468;20.0601;20.2136;17.6503;18.9992;12.6451;15.9351;16.4634;21.315;18.8703;19.8233;20.4276;20.5862;20.2278;18.1419;19.3605;19.3543;19.5331;17.9035;18.5959;20.8133;18.9817;20.7616;22.9469;24.657;22.4737;19.1651;20.848;18.6082793103448;2.04814304811196;0.579975541031709;0.649820049832354;0.459165154264973;1.8309394129723e-06;8.74061850758243e-08;3.5550184329658e-07;0.0703429511827485;0.33637162819502;0.33637162819502;17.45668;0.445413097023426;17.12934;1.05782862647973;17.0369;1.00643947408674;17.2587;1.11395720743662;18.59072;0.848583270516217;18.70364;1.86126638958533;19.714;1.48953834626706;17.04578;3.25936625849259;19.84136;0.992004321059138;18.94946;0.687844813893366;21.6321;2.1983825247213;20.8289333333333;1.65438240541095
