"FID";"total_groundwater_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"total_groundwater_abstraction_km3";"Latvia";"ECA";"LVA";0.00149404;0.00150726;0.00164791;0.00142098;0.00134723;0.00172745;0.00194561;0.00181903;0.00131612;0.00141384;0.00159311;0.00174186;0.00164353;0.00159093;0.0020265;0.00178993;0.00192813;0.00195054;0.00253938;0.00204202;0.00158615;0.00224103;0.00202897;0.00255925;0.00273469;0.00266217;0.00274411;0.00267468;0.00257616;0.00268261;0.00296462;0.00312077;0.00327491;0.00332603;0.00302527;0.0029137;0.00297133;0.00296296;0.00345902;0.00271228;0.00258063;0.00304129;0.00371783;0.00287679;0.00352435;0.0045307;0.00414823;0.00404541;0.00514155;0.00518991;0.00569772;0.00585456;0.00471039;0.00513185;0.00569988;0.00508997;0.00524043;0.00535258;0.00295310655172414;0.00131892987601466;0.922251301485951;0.948937217385955;0.807622504537205;0;0;0;7.20313580854525e-05;0.850547463092526;0.850547463092526;0.001483484;0.000112009530085614;0.00164441;0.00026881502701672;0.001719186;0.000182362684313431;0.00205;0.00028807006882007;0.002230018;0.000452270688106138;0.002667946;6.02481670260598e-05;0.00314232;0.000155781792260842;0.003003858;0.000275249595131401;0.003148178;0.000467224784787794;0.00461116;0.000537846672760927;0.00541888;0.000482409087030914;0.00522766;0.000131769904378807
"117";"total_groundwater_abstraction_km3";"Macao";"EAP";"MAC";0.00979862;0.00783838;0.00860182;0.00845973;0.00958764;0.0101642;0.00884278;0.00888496;0.00896793;0.00997913;0.00918777;0.0100257;0.00931697;0.0113777;0.011057;0.0105043;0.0121656;0.0094736;0.0103165;0.0123905;0.0112822;0.0119572;0.0129545;0.0126941;0.011298;0.0103975;0.0127468;0.0120472;0.0117683;0.0118559;0.01248;0.0138143;0.0145509;0.0145711;0.0132652;0.0138448;0.0117037;0.0125678;0.0131443;0.0112792;0.0129397;0.0144382;0.0141486;0.0127277;0.0150136;0.0165787;0.0179357;0.0151436;0.0165757;0.0184523;0.0161154;0.0182291;0.0171982;0.01944;0.0200815;0.0178283;0.0216449;0.0208445;0.0129741298275862;0.00338494273711367;0.910341565753365;0.927958411516811;0.781004234724743;0;0;0;0.000182476238272476;0.828721766338283;0.828721766338283;0.008857238;0.00081868946195734;0.0093678;0.000647428338080748;0.010193028;0.000994474143691026;0.0109701;0.00125801741442637;0.0120372;0.000773918364557917;0.01176314;0.00085467548402888;0.0137363;0.000889771473469452;0.01250796;0.00104311263677515;0.01385356;0.00098453620705386;0.0169372;0.0013008397018849;0.01821284;0.0016145297405127;0.0201059;0.00201264909012972
"118";"total_groundwater_abstraction_km3";"Morocco";"MENA";"MAR";0.729411;0.631155;0.608091;0.782157;0.669758;0.517141;0.741085;0.48119;0.671667;0.528257;0.458754;0.470177;0.623413;0.405546;0.428292;0.526455;0.507713;0.644169;0.447707;0.587852;0.527626;0.617856;0.403663;0.566643;0.566095;0.691542;0.686698;0.641317;0.52806;0.525287;0.448295;0.37089;0.442883;0.3622;0.470495;0.531969;0.582851;0.645814;0.447673;0.369685;0.404454;0.402315;0.646632;0.711577;0.567112;0.540457;0.493109;0.631911;0.526618;0.700019;0.726938;0.583653;0.531125;0.501169;0.644166;0.81426;0.812341;0.861695;0.568742810344828;0.121571116108394;0.0992175895115232;0.0734258205420038;0.0429522081064731;0.458692818694291;0.582921213481292;0.633884171716698;0.000714281983450682;0.00984413006847571;0.00984413006847571;0.6841144;0.0715096060036692;0.587868;0.112287239951831;0.4772364;0.0855775969065503;0.5427792;0.0755749461541323;0.5363766;0.0808201761894887;0.6145808;0.0826104908331866;0.4189526;0.04904368105373;0.5155984;0.109146222448603;0.546418;0.140239112427668;0.5784228;0.0852206065702421;0.5974102;0.0905661535492151;0.829432;0.0279570477160948
"119";"total_groundwater_abstraction_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"total_groundwater_abstraction_km3";"Austria";"Other";"AUT";0.264528;0.263964;0.264439;0.271248;0.277632;0.284713;0.292493;0.298083;0.307571;0.314081;0.318048;0.328211;0.340865;0.358031;0.380401;0.41769;0.439607;0.451315;0.462887;0.489771;0.517304;0.545887;0.563678;0.532965;0.53472;0.538365;0.527017;0.527699;0.591529;0.633522;0.647345;0.644933;0.693781;0.700331;0.729204;0.714368;0.732717;0.771338;0.763984;0.733769;0.739791;0.735602;0.716669;0.70567;0.71874;0.79488;0.800022;0.787053;0.803509;0.859854;0.87169;0.844471;0.852648;0.872924;0.876305;0.871481;0.845396;0.890584;0.587195224137931;0.208487220399552;0.98432913868963;0.985788550862838;0.920145190562614;0;0;0;0.0121526335168721;0.968903853273467;0.968903853273467;0.2683622;0.00599361712157192;0.2993882;0.0116987757137232;0.3451112;0.0247404273649426;0.452254;0.0268145688199531;0.5389108;0.0171890278288215;0.5636264;0.0472575775807436;0.6831188;0.0363032646080211;0.7432352;0.0237372954377705;0.7232944;0.0141321688816685;0.8090636;0.0290598944647086;0.8636076;0.014139189838884;0.869153666666667;0.0226837209543173
"120";"total_groundwater_abstraction_km3";"Moldova";"ECA";"MDA";1.11247e-05;6.54453e-05;1.58311e-05;0.0791672;0.0143646;0.0761627;0.108609;4.19123e-06;6.89511e-06;0.000167937;3.2955e-05;4.51145e-06;1.65899e-06;3.88773e-06;2.02788e-08;0.00442857;0.00299944;1.86476e-05;2.63099e-06;8.84399e-06;1.12462e-05;1.30435e-06;1.24274e-08;1.93984e-08;1.32855e-08;1.95005e-08;2.01887e-08;1.96129e-08;1.70691e-08;1.86356e-08;1.56339e-08;1.69223e-08;2.24614e-08;1.61011e-08;1.58273e-08;1.66348e-08;2.38822e-08;1.22574e-08;1.51567e-08;1.58265e-08;2.08362e-08;1.42424e-08;1.60557e-08;1.91652e-08;1.37223e-08;1.7488e-08;1.46872e-08;1.68724e-08;1.72755e-08;1.59262e-08;1.70761e-08;1.29147e-08;1.62581e-08;1.70041e-08;1.75954e-08;1.63814e-08;1.71007e-08;1.72136e-08;0.00493257326992586;0.0199507931245022;-0.349346889837229;-0.745978036851334;-0.535390199637024;0.00719045985527935;0;2.91051038936571e-09;-0.000412731548536505;0.122043249438942;0.122043249438942;0.01872484022;0.0343536524264427;0.036990144668;0.0518539921496819;8.60668976e-06;1.37284081977918e-05;0.001491626516;0.00209072697366142;2.51913226e-06;4.91042039667532e-06;1.900136e-08;1.21452740520747e-09;1.73892e-08;2.87771696662476e-09;1.675152e-08;4.31440749779156e-09;1.680436e-08;3.10050495774479e-09;1.644986e-08;1.15316371257511e-09;1.616968e-08;1.88103989644026e-09;1.68985666666667e-08;4.5142288747175e-10
"121";"total_groundwater_abstraction_km3";"Madagascar";"AFR";"MDG";0.0160647;0.0160128;0.0162947;0.0166045;0.0162244;0.0167288;0.0171237;0.0188214;0.0196627;0.0187965;0.0197353;0.0196912;0.0200648;0.0205821;0.02211;0.023545;0.0256657;0.0251147;0.0264942;0.0268212;0.028616;0.0317557;0.0326035;0.0312517;0.0326124;0.0328592;0.0338076;0.036238;0.0358421;0.0389456;0.0362214;0.0407677;0.0385529;0.0425329;0.0471757;0.041903;0.0463557;0.0456888;0.0457487;0.0467989;0.0468269;0.053196;0.053772;0.0553476;0.0556183;0.0584647;0.0598698;0.0613616;0.0629543;0.0634137;0.0677299;0.0676569;0.0715309;0.0715764;0.0744129;0.0764033;0.0776507;0.080643;0.0401183586206897;0.0192704723914916;0.981509030145937;0.997046971607863;0.970961887477314;0;0;0;0.00112004966624626;0.963359976258014;0.963359976258014;0.01624022;0.000233690707988144;0.01822662;0.00124506520993882;0.02043668;0.00100088908826103;0.02552816;0.00129691708794356;0.03136786;0.001644105569299;0.0355385;0.00236455423494577;0.04105012;0.0041639456194816;0.04529902;0.00195277399025079;0.05295216;0.00357410271718651;0.06121282;0.00207693446622661;0.0705814;0.00288338863145432;0.0782323333333333;0.00217887287911281
"122";"total_groundwater_abstraction_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"total_groundwater_abstraction_km3";"Mexico";"LCR";"MEX";5.05667;6.18496;6.98781;6.89561;7.42664;7.20632;7.41149;7.42044;6.401;6.89368;6.6344;8.23106;8.21876;8.26562;8.6097;8.59186;9.78729;10.693;9.98414;10.7194;10.0721;11.3102;11.6039;9.95695;12.6315;9.63357;9.9165;10.6383;10.8555;10.918;12.0248;13.2825;12.0389;13.1191;12.1421;13.8483;14.5377;14.588;14.4191;13.077;15.6779;16.1416;15.5098;15.0457;15.5009;15.3162;13.5824;16.2367;16.0338;16.0705;17.0685;17.2688;16.3054;22.1616;20.1988;18.7824;18.2118;16.5745;12.0676063793103;3.99434039103035;0.960599036724896;0.970654280353133;0.858439201451906;0;0;0;0.227215439724382;0.9227505093568;0.9227505093568;6.510338;0.926693703048639;7.066586;0.429126502770453;7.991908;0.775897656472811;9.955138;0.868342920176125;11.11493;1.11866200078487;10.392374;0.581697420382796;12.52148;0.624460720942479;14.09402;0.640557020881045;15.57518;0.39418401413553;15.44792;1.10119822784093;18.60062;2.48112519474532;17.8562333333333;1.14609176915871
"124";"total_groundwater_abstraction_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"total_groundwater_abstraction_km3";"Macedonia, FYR";"ECA";"MKD";0.00216367;0.00168606;0.00187803;0.00272463;0.00256494;0.00279281;0.00197983;0.00311163;0.00256315;0.00154992;0.00249818;0.00198777;0.000107164;1.11377e-09;1.1233e-09;1.25766e-09;1.35606e-09;1.3637e-09;1.12799e-09;1.66293e-09;1.68345e-09;1.67256e-09;2.13968e-09;1.68944e-09;1.64705e-09;2.25778e-09;2.45134e-09;0.000207871;1.57551e-09;3.47e-09;2.46385e-09;1.35471e-09;0.000127362;1.77995e-09;1.93611e-09;0.000728376;0.000125627;1.30814e-09;1.25937e-09;1.469e-09;1.18662e-09;1.58828e-09;2.05472e-09;1.16618e-09;1.95626e-09;2.18943e-09;2.14808e-09;1.9118e-09;3.43338e-09;3.15652e-09;0.000173138;2.66561e-05;7.65065e-05;0.000464261;0.00429931;0.00300608;0.00266458;3.6035e-09;0.000681165778588276;0.00114093152169426;-0.315841445953696;-0.128241410071057;-0.0344827586206897;0.0157269432501147;0.336430299042538;0.702197917259815;-2.13392582171036e-05;0.0997558189821241;0.0997558189821241;0.002203466;0.000440873181345838;0.002399468;0.000629784148673178;0.000918623247414;0.00122313875487936;1.353668e-09;1.97419251264916e-10;1.766436e-09;2.09279635965853e-10;4.1576150926e-05;9.29616467118592e-05;2.5473906924e-05;5.69571755553228e-05;0.000170801407302;0.000316404858065081;1.590412e-09;4.16068501715763e-10;2.567842e-09;6.79243090005338e-10;0.00100797432;0.00184770696828374;0.00189022120116667;0.00164585767531599
"126";"total_groundwater_abstraction_km3";"Mali";"AFR";"MLI";0.00643168;0.00641993;0.00644975;0.00709793;0.00700684;0.00721551;0.00755267;0.00826473;0.0085485;0.0045384;0.00605863;0.00600235;0.00618252;0.00665002;0.00688111;0.00747461;0.00731853;0.00847363;0.00884831;0.00922817;0.00981815;0.0107102;0.0116309;0.010909;0.0106471;0.0111924;0.0116059;0.0114107;0.0115691;0.0124446;0.0132269;0.0124985;0.0133743;0.0133139;0.0140835;0.0142512;0.0122434;0.01386;0.014421;0.0144246;0.0156654;0.016424;0.015447;0.0171487;0.0201324;0.0217058;0.0191613;0.021216;0.0230248;0.0269845;0.0266743;0.0238435;0.0240961;0.0242406;0.024884;0.0246927;0.0242723;0.0255208;0.0135416098275862;0.00652677983004367;0.944509114511943;0.967209080562306;0.875378100423473;0;0;0;0.000365052844135466;0.892097467396129;0.892097467396129;0.006681226;0.000340513085255178;0.007223962;0.00159357793853015;0.006354926;0.000389157762006619;0.00826865;0.00084141676391667;0.01074307;0.000648371528909159;0.01164454;0.000476023101330177;0.01329942;0.000562878789794038;0.01384004;0.000921674447947864;0.0169635;0.00189420975343281;0.02241848;0.00290599617463616;0.0247477;0.00114342422792243;0.0248286;0.000635247723333189
"127";"total_groundwater_abstraction_km3";"Myanmar";"EAP";"MMR";0.0276294;0.026915;0.0270592;0.0261147;0.0292143;0.0356338;0.0360598;0.0349914;0.035319;0.0356155;0.0369085;0.0387263;0.0386744;0.039368;0.0437002;0.0445285;0.0474042;0.0494558;0.0502218;0.0509958;0.0541543;0.0628743;0.0628626;0.0610399;0.0630622;0.0629311;0.0617855;0.0646902;0.0682291;0.0714143;0.0664245;0.0717264;0.0676067;0.0694346;0.0730443;0.0725478;0.0793149;0.084739;0.0842325;0.0860523;0.0893643;0.09473;0.0992504;0.102039;0.108386;0.121288;0.116296;0.11854;0.123814;0.120624;0.122219;0.129725;0.131476;0.124646;0.139737;0.131553;0.138377;0.139235;0.0740345137931035;0.0352055324615793;0.978787097823908;0.995078286013104;0.952813067150635;0;0;0;0.00204056189978158;0.958024182866546;0.958024182866546;0.02738652;0.00115615375577818;0.0355239;0.000397868583831396;0.03947548;0.00253239990858474;0.04852122;0.00260185054182595;0.06079866;0.00380451901072921;0.06581004;0.00396859045480886;0.0696473;0.00275943813574431;0.0813773;0.00555703119795094;0.09875394;0.00721408525095178;0.1201124;0.0028453015305939;0.1295606;0.00680638092527887;0.136388333333333;0.0042094390758548
"128";"total_groundwater_abstraction_km3";"Mongolia";"EAP";"MNG";0.0124377;0.0121687;0.012325;0.0122993;0.0129429;0.0129243;0.0121862;0.0129308;0.0124267;0.0127102;0.0130924;0.0148747;0.0156665;0.0164862;0.020731;0.0199243;0.0268455;0.0250089;0.0246216;0.0301204;0.0394508;0.0371842;0.0431837;0.0436431;0.0454525;0.0436825;0.0416117;0.0420448;0.0499169;0.05246;0.0512202;0.0653719;0.0454849;0.0560955;0.0507298;0.0344498;0.0453974;0.0494426;0.0682105;0.0633602;0.055877;0.0588478;0.0672867;0.072409;0.0842869;0.0505915;0.079923;0.0741642;0.0738268;0.0917285;0.0880538;0.0865005;0.0681754;0.0888091;0.0878177;0.0768035;0.08678;0.117975;0.0467409086206897;0.0273152174954798;0.951642525135269;0.963271709372789;0.847549909255898;0;0;0;0.00153932075117658;0.905623495645829;0.905623495645829;0.01243472;0.000299749682235028;0.01263564;0.000324675011357511;0.01617016;0.00284190250589284;0.02530414;0.00371038599649686;0.04178286;0.00337176811673045;0.04594318;0.00493277693667573;0.05378046;0.00748997104286792;0.0521721;0.013691516568664;0.06774148;0.0113534897761437;0.0740468;0.0149781968389055;0.0838713;0.00881367144696239;0.0938528333333333;0.0214777054543388
"129";"total_groundwater_abstraction_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"total_groundwater_abstraction_km3";"Azerbaijan";"ECA";"AZE";0.21519;0.215088;0.246043;0.251007;0.239572;0.146738;0.28288;0.224517;0.230388;0.234727;0.268623;0.281354;0.281822;0.25722;0.245058;0.295856;0.296439;0.34155;0.323101;0.324373;0.347443;0.360783;0.369444;0.311162;0.327371;0.384044;0.408619;0.483293;0.403088;0.380685;0.317439;0.462288;0.412038;0.445384;0.310648;0.271242;0.327294;0.407004;0.31602;0.323137;0.342209;0.345609;0.47411;0.338853;0.32072;0.349558;0.353341;0.416418;0.552794;0.512968;0.581412;0.507635;0.543015;0.546188;0.56834;0.566908;0.70353;0.551028;0.364562206896552;0.115498847399392;0.824576889829256;0.836229967086038;0.675741076830006;1.77635683940025e-15;0;6.75015598972095e-14;0.00563974450152261;0.679927047240489;0.679927047240489;0.23338;0.0171382388680984;0.22385;0.0489701462781152;0.2668154;0.0158531740291968;0.3162638;0.0197572729317586;0.3432406;0.0239420911638896;0.4119458;0.0416404227488146;0.3895594;0.0713082811235834;0.3289394;0.0490570021077522;0.3643002;0.0621336625163848;0.4370158;0.0925309901881526;0.549318;0.0281906833812166;0.607155333333333;0.0838397333090542
"130";"total_groundwater_abstraction_km3";"Montenegro";"ECA";"MNE";0.000298265;0.000261658;0.000335349;0.000323987;0.000373129;0.000290836;0.000277113;0.000309131;0.000284079;0.00025942;0.00024252;0.000251047;0.00025313;0.000298271;0.000288974;0.000326742;0.000305038;0.000300133;0.000243154;0.000316607;0.000280656;0.000262591;0.000344396;0.000366897;0.000425332;0.000385012;0.000443341;0.00130526;0.000274564;0.000335356;0.000542622;0.000199821;0.00835047;0.00015312;0.00175691;0.00636145;0.000142284;0.000126439;0.000197436;0.000151511;0.000168301;0.000133921;0.00194264;0.000415822;9.70462e-05;0.00515915;0.000127499;0.000160977;0.000145043;0.00185833;0.000346099;0.000150097;0.000273987;0.000494846;0.00172395;0.000348582;0.000149561;0.000400663;0.000730009744827586;0.00148236096310379;0.159784920496557;-0.00187640345750408;0.00544464609800363;0.230873572615878;0.988993767310909;0.951859459608662;1.40262114245285e-05;0.025531220818091;0.025531220818091;0.0003184776;4.16496977516044e-05;0.0002841158;1.82335159719677e-05;0.0002667884;2.50332466591931e-05;0.0002983348;3.25343257452802e-05;0.0003359744;6.6062773157808e-05;0.0005487066;0.000427476175487945;0.0022005886;0.00349864058735944;0.001395824;0.00277599491273912;0.00055154604;0.000787626332701941;0.0014901998;0.00218116648568941;0.0005977958;0.000641767009339604;0.000299602;0.000132522956128363
"131";"total_groundwater_abstraction_km3";"Mozambique";"AFR";"MOZ";0.000231294;0.000274513;0.000276216;0.000261372;0.000380736;0.000419381;0.000571315;0.000567118;0.000533397;0.000279451;0.00093141;0.000311854;0.00109968;0.000723676;0.000366574;0.000616452;0.000595607;0.00111911;0.000704868;0.000460037;0.000437854;0.000875221;0.00145305;0.000636926;0.00164904;0.00196933;0.000814686;0.000723691;0.00318957;0.00168253;0.00135405;0.00207025;0.0039048;0.00432108;0.00626689;0.00174374;0.00253553;0.00397567;0.00139404;0.00165524;0.00316441;0.00260713;0.000979627;0.00188509;0.00395317;0.0042668;0.00334163;0.00588707;0.00180477;0.00260687;0.00391923;0.00212872;0.00382064;0.00279119;0.00413921;0.00522292;0.00721339;0.00675149;0.00206656217241379;0.00181760393985676;0.779591820722837;0.875419114706697;0.697519661222021;5.60662627435704e-13;0;1.04360964314765e-14;8.39106624627018e-05;0.607763406937946;0.607763406937946;0.0002848262;5.65574559823902e-05;0.0004741324;0.000125001635660498;0.0006866388;0.000344526069384016;0.0006992148;0.000250566465708602;0.0010104182;0.000521863292270303;0.0016759614;0.00100321153119958;0.003583414;0.00194346421799579;0.002260844;0.00104899744219421;0.0025178854;0.00114593514906639;0.003581428;0.00157714138837328;0.003359798;0.000861929619673207;0.00639593333333333;0.00104178122109843
"132";"total_groundwater_abstraction_km3";"Mauritania";"AFR";"MRT";0.0977932;0.097599;0.0941208;0.0917033;0.0934711;0.0955653;0.0963117;0.101437;0.10324;0.101282;0.106736;0.103453;0.159604;0.154325;0.159065;0.156325;0.162272;0.160385;0.15988;0.162793;0.249599;0.248581;0.246905;0.23956;0.244359;0.23766;0.240493;0.248862;0.245905;0.262544;0.258531;0.266384;0.264194;0.26755;0.271022;0.24758;0.255163;0.257402;0.256487;0.259658;0.258608;0.267862;0.275848;0.280822;0.281014;0.284024;0.288502;0.293056;0.295448;0.29739;0.300946;0.305368;0.314435;0.309847;0.310832;0.32093;0.319959;0.324387;0.221639282758621;0.077350621975195;0.945835556125632;0.976437294287736;0.889897156684816;0;0;0;0.00433241515887904;0.894604899231483;0.894604899231483;0.09493748;0.00267001789450932;0.0995672;0.00341099819627627;0.1366366;0.0288903585699451;0.160331;0.00255358953240336;0.2458008;0.00401252616190848;0.2470928;0.0096929819302421;0.2655362;0.00462986189858833;0.255258;0.00459423241684615;0.2728308;0.00957737632131055;0.291684;0.00541777721948771;0.3082856;0.00522301065478524;0.321758666666667;0.00232740463463775
"133";"total_groundwater_abstraction_km3";"Martinique (Fr.)";"Other";"MTQ";1.90482e-09;1.8962e-09;1.89787e-09;2.38428e-09;2.52757e-09;2.15764e-09;2.08339e-09;2.1175e-09;2.89743e-09;4.09545e-09;3.38874e-09;3.83588e-09;4.65807e-09;5.00063e-09;5.38978e-09;4.77498e-09;4.37997e-09;4.0087e-09;1.81421e-09;3.37286e-09;3.29518e-09;3.33928e-09;3.3951e-09;4.45603e-09;4.35817e-09;4.29374e-09;4.29685e-09;4.48123e-09;4.72916e-09;4.9109e-09;5.07992e-09;5.21658e-09;5.36941e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.10012965517241e-09;2.04383970628382e-09;-0.63678470430724;-0.631936859541075;-0.352391391137222;7.72494186984085e-08;1.03781371988706e-07;0.000223714688432351;-7.70708369989835e-11;0.405494759639652;0.405494759639652;2.122148e-09;3.08895112894329e-10;2.670282e-09;8.65377377431372e-10;4.45462e-09;8.26586718106455e-10;3.670144e-09;1.15887925291205e-09;3.768752e-09;5.84828411390897e-10;4.542376e-09;2.7227739151461e-10;3.133182e-09;2.86202335006547e-09;0;0;0;0;0;0;0;0;0;0
"134";"total_groundwater_abstraction_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"total_groundwater_abstraction_km3";"Malawi";"AFR";"MWI";9.01721e-06;6.62629e-06;7.25237e-06;6.46865e-06;6.45995e-06;6.7604e-06;1.16766e-05;7.83637e-06;1.66677e-05;1.12448e-05;3.5955e-05;1.54358e-05;2.34791e-05;1.53827e-05;3.52457e-05;5.63771e-05;2.35761e-05;6.35633e-05;3.70559e-05;5.80312e-05;2.53819e-05;5.77057e-05;8.76209e-05;7.88858e-05;3.67163e-05;0.000219296;0.000114229;5.51502e-05;3.80125e-05;0.000210181;6.86354e-05;5.11304e-05;0.0006219;0.000152001;0.0179449;0.000109962;0.000769946;0.00595264;0.000245139;0.00014002;0.00033282;0.000155355;0.000598296;0.000304706;0.000377234;0.000495709;0.000315397;0.00139702;0.000528212;0.00035355;0.000551904;0.000352962;0.000716484;0.000640575;0.00188754;0.00219235;0.00153225;0.00315257;0.000746870678275862;0.00248428497271264;0.219407563298714;0.916146297948261;0.762855414398064;0.0979619072977642;0;0;3.22777777587742e-05;0.0481396788326791;0.0481396788326791;7.164894e-06;1.08518692329018e-06;1.0837174e-05;3.88878963481955e-06;2.509966e-05;1.01392338301767e-05;4.772072e-05;1.67997568000849e-05;5.726212e-05;2.65890718612365e-05;0.00012737374;8.46776229684561e-05;0.00376771336;0.007928718453261;0.0014435414;0.00253473229928287;0.0003536822;0.000160123527509857;0.0006179776;0.000444800941328028;0.000829893;0.000606642634896361;0.00229239;0.000814779250349443
