"FID";"domestic_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"47";"domestic_water_withdrawal_km3";"Czech Republic";"ECA";"CZE";0.269895;0.269895;0.270604;0.272616;0.275156;0.276214;0.28431;0.287952;0.294943;0.296784;0.302843;0.312278;0.318096;0.314957;0.327195;0.356674;0.386303;0.395839;0.401034;0.415474;0.435794;0.460482;0.478739;0.493149;0.481907;0.468581;0.465906;0.469399;0.476499;0.486839;0.498312;0.510821;0.572358;0.524601;0.550479;0.57088;0.601508;0.646617;0.66908;0.65224;0.665538;0.658479;0.647048;0.663396;0.700714;0.742499;0.783683;0.814334;0.849783;0.904227;0.967315;0.932507;0.938235;0.938235;0.940782;0.938235;0.938235;0.938235;0.548357465517241;0.226141731263493;0.973683197114622;0.992353545033217;0.949322437239251;0;1.4069165027763e-52;0;0.0130391418068841;0.948058968343349;0.948058968343349;0.2716332;0.00226262827260689;0.2880406;0.00833492446276509;0.3150738;0.00885268025515438;0.3910648;0.02192822862659;0.4700142;0.0224425083424291;0.4734448;0.00844972314339352;0.5313142;0.030025266788157;0.628065;0.0405778142215669;0.667035;0.0201397844824616;0.8189052;0.0619125486650323;0.9434148;0.013700291537044;0.938235;0
"48";"domestic_water_withdrawal_km3";"Germany";"Other";"DEU";1.76971;1.76971;1.77435;1.81958;1.87684;1.93461;2.00049;2.07156;2.14062;2.19546;2.26431;2.34109;2.48422;2.60062;2.75397;3.00718;3.11122;3.20901;3.27978;3.42833;3.65543;3.85345;3.93108;3.723;3.67791;3.66652;3.60639;3.63081;4.05038;4.33845;4.45835;4.47117;4.81351;4.90804;5.12464;5.0986;5.22316;5.51029;5.46841;5.27685;5.29778;5.26545;5.08164;5.08557;5.18724;5.49723;5.7023;5.72289;5.8111;6.04907;6.20861;6.02336;6.01396;6.01392;6.03024;6.01393;6.01394;6.01385;4.12674448275862;1.48413037355529;0.98341921745441;0.980605072635482;0.899243611510714;0;2.51028952197902e-41;0;0.0864293734042873;0.967113357258643;0.967113357258643;1.802038;0.0467971299333624;2.068548;0.104739415073792;2.488842;0.19688436522487;3.207104;0.160771362592969;3.768174;0.119069150622653;3.85851;0.323816477730828;4.755142;0.28811411883141;5.315462;0.172039757817779;5.183536;0.0996938394786761;5.756518;0.199916587781004;6.058018;0.0844637284282432;6.01390666666667;4.93288286233356e-05
"49";"domestic_water_withdrawal_km3";"Djibouti";"MENA";"DJI";1.95164e-05;1.95164e-05;1.95686e-05;2.04038e-05;2.1546e-05;2.2782e-05;2.44549e-05;4.20619e-05;4.44643e-05;4.68805e-05;4.98481e-05;5.365e-05;5.75125e-05;6.09498e-05;6.64343e-05;7.40392e-05;8.1733e-05;0.00011504;0.000127486;0.000138438;0.000155167;0.000173577;0.00018991;0.000201561;0.000205851;0.000206347;0.000211945;0.000173396;0.000179925;0.0001909;0.000200632;0.000209608;0.000212061;0.000237927;0.00023798;0.000236794;0.000238391;0.000332872;0.000339837;0.000350131;0.00035995;0.000371831;0.00035533;0.0003934;0.00040511;0.000419731;0.00042848;0.000427019;0.000440982;0.000456113;0.000474234;0.000483514;0.000493141;0.000493141;0.000494503;0.000493141;0.000493141;0.000493141;0.000233914477586207;0.000165102374540602;0.983521912022723;0.993399747220229;0.962676077660775;0;2.31751528307701e-54;0;9.61585663969968e-06;0.96731535142883;0.96731535142883;2.011024e-05;8.86883593263513e-07;3.612872e-05;1.1561772141069e-05;5.767894e-05;6.4213894285427e-06;0.00010734724;2.82705606044167e-05;0.0001852132;2.09368369674122e-05;0.0001925026;1.65491755172274e-05;0.0002196416;1.72493208938787e-05;0.000299605;5.69441816738111e-05;0.0003771242;2.14829288785305e-05;0.000434465;1.43131154016168e-05;0.0004877066;8.72274763477654e-06;0.000493141;0
"5";"domestic_water_withdrawal_km3";"Netherlands Antilles (Neth.)";"Other";"ANT";0.00494409;0.00494409;0.00495704;0.00514673;0.00544567;0.00571853;0.00559356;0.00491377;0.00510731;0.00528359;0.0055547;0.00575082;0.00603921;0.00596836;0.00628676;0.00685931;0.00830697;0.00686117;0.00736196;0.00792844;0.00834152;0.00896623;0.00979708;0.0104176;0.0106411;0.010904;0.0100051;0.00873488;0.00894933;0.00843797;0.00923706;0.0085565;0.00900865;0.00944741;0.00999441;0.0101162;0.0101872;0.00861476;0.00853189;0.0092695;0.00957986;0.00989617;0.0105957;0.0109055;0.0100962;0.00983418;0.0110181;0.011252;0.0122592;0.0132111;0.0147221;0.0151099;0.0161158;0.0161527;0.0161964;0.0161527;0.0160622;0.0160963;0.00935149275862069;0.00334010560038903;0.917698035450618;0.923772610256195;0.803268912300335;0;5.18177486742831e-25;0;0.000181514205912207;0.842169684269921;0.842169684269921;0.005087524;0.000217914321879036;0.005323352;0.00033361302135858;0.00591997;0.000279789460666409;0.00746357;0.000645323209058841;0.009632706;0.000970990139949938;0.009406256;0.00102456772671698;0.009248806;0.000532087714601644;0.00934391;0.000791224196925246;0.010214686;0.000534062514018724;0.011514916;0.00128177838345012;0.01565938;0.000692909876535181;0.0161037333333333;4.57056159933693e-05
"50";"domestic_water_withdrawal_km3";"Dominica";"LCR";"DMA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"51";"domestic_water_withdrawal_km3";"Denmark";"Other";"DNK";0.0509596;0.0509559;0.0510921;0.0531141;0.0555039;0.0569733;0.0596678;0.0631618;0.0652948;0.0673793;0.0685646;0.0719458;0.0747505;0.0774189;0.0823198;0.0896577;0.0923045;0.0989968;0.102042;0.104313;0.109957;0.114864;0.114816;0.109785;0.108951;0.108745;0.107944;0.11024;0.12236;0.130589;0.132646;0.131549;0.140428;0.141324;0.14572;0.142819;0.147052;0.155452;0.156529;0.153328;0.154618;0.155729;0.15211;0.152612;0.156613;0.166816;0.174307;0.177483;0.18141;0.189077;0.19427;0.188201;0.188751;0.188751;0.189257;0.188679;0.188749;0.188749;0.124098210344828;0.0459997151995786;0.991722671372611;0.987787621975914;0.925544963758261;0;6.54370693626136e-47;0;0.00270144422160015;0.983513856914426;0.983513856914426;0.05232512;0.00199917972728817;0.0624954;0.00420184836411311;0.07499992;0.00524965023282504;0.0974628;0.00628042820156396;0.1116746;0.00291459264735228;0.1159756;0.0100498421032372;0.1383334;0.00604705505184135;0.151036;0.00588044883491048;0.1543364;0.00194499056552982;0.1778186;0.00826363862351204;0.189846;0.00250113834083603;0.188725666666667;4.04145188432662e-05
"52";"domestic_water_withdrawal_km3";"Dominican Republic";"LCR";"DOM";0.0658923;0.0657173;0.0660738;0.0700271;0.0734003;0.0770887;0.0818525;0.0868789;0.0910287;0.0936679;0.0970507;0.103343;0.109568;0.12795;0.136301;0.149635;0.163903;0.173815;0.180403;0.188936;0.208371;0.212506;0.237278;0.251049;0.262286;0.27783;0.295799;0.314829;0.335396;0.357417;0.379384;0.394552;0.406324;0.430626;0.451453;0.465613;0.483803;0.487023;0.513982;0.500763;0.558418;0.573413;0.613614;0.569827;0.623762;0.660311;0.680949;0.68838;0.715398;0.707036;0.7525;0.738789;0.753197;0.764025;0.81799;0.751809;0.693805;0.684502;0.376147262068966;0.246744393808635;0.984047549994615;0.993294164692854;0.966122202056866;0;0;0;0.0143785138084837;0.968349580650401;0.968349580650401;0.06822216;0.00340547222099961;0.08610334;0.0067345491213592;0.11484254;0.0166499307523485;0.1713384;0.01520114133215;0.234298;0.0235579346399467;0.3162542;0.0314549287028281;0.4124678;0.0287351093472776;0.4902368;0.0182530081685184;0.5878068;0.0289523066041378;0.6904148;0.0217968181554097;0.7653002;0.030785619430182;0.710038666666667;0.036472003130255
"53";"domestic_water_withdrawal_km3";"Algeria";"MENA";"DZA";0.125741;0.125723;0.126036;0.12177;0.115026;0.13099;0.136246;0.141781;0.141256;0.148375;0.157964;0.166577;0.177644;0.198438;0.221972;0.245353;0.285549;0.320828;0.342306;0.369269;0.406006;0.44771;0.493381;0.512448;0.529472;0.554453;0.58306;0.55199;0.580745;0.598516;0.587756;0.586553;0.612105;0.565583;0.581012;0.596225;0.576389;0.594701;0.62251;0.633644;0.641635;0.650989;0.681476;0.690297;0.706591;0.754344;0.815796;0.873655;0.919407;0.972805;1.05462;1.00353;1.0529;1.0529;1.05579;1.0529;1.05259;1.05214;0.53616324137931;0.306716472702843;0.977471213338601;0.988310211979143;0.932486003759358;0;1.93632323966824e-47;0;0.0177538153126825;0.955449972905633;0.955449972905633;0.1228592;0.00472079333375228;0.1397296;0.00651531191118277;0.184519;0.0258399631578685;0.312661;0.0485165409576981;0.4778034;0.0504307285471864;0.5737528;0.0199676779496265;0.5866018;0.0167688967049118;0.6046938;0.023066585089692;0.6741976;0.0272050555191494;0.8672014;0.085584025730857;1.043948;0.0226275047232345;1.05254333333333;0.000382143079661637
"54";"domestic_water_withdrawal_km3";"Ecuador";"LCR";"ECU";0.25379;0.25426;0.254675;0.257794;0.26129;0.273028;0.289751;0.302547;0.315732;0.331324;0.34506;0.365382;0.369288;0.407318;0.438751;0.48922;0.567017;0.607698;0.650662;0.695499;0.737459;0.79868;0.882824;0.933318;0.930869;0.925492;0.924539;0.939935;0.931088;0.939359;0.946934;0.982229;1.01249;1.05679;1.10722;1.18895;1.28251;1.29491;1.3121;1.38657;1.39347;1.29689;1.29601;1.41166;1.48483;1.55695;1.62289;1.68612;1.76037;1.81353;1.929;1.90945;1.98949;1.98987;2.0025;1.99367;1.98904;1.99766;1.02358193103448;0.581322711246466;0.988021868797121;0.996985450183026;0.972171808832426;0;0;0;0.0340121799501673;0.976187213221352;0.976187213221352;0.2563618;0.00317077927330177;0.3024764;0.022566811965805;0.3851598;0.0374635553331501;0.6020192;0.0791922617665388;0.85663;0.0860792278107791;0.9320826;0.00734740296295229;1.0211326;0.0628014878072168;1.293008;0.0708170976530386;1.376572;0.0807402651717221;1.687972;0.102971043114072;1.964062;0.0418387687438337;1.99345666666667;0.00431395796610649
"55";"domestic_water_withdrawal_km3";"Egypt, Arab Rep.";"MENA";"EGY";0.39083;0.39126;0.392416;0.404806;0.40683;0.415583;0.440705;0.456613;0.470079;0.482475;0.50412;0.529813;0.556359;0.425892;0.535669;0.557182;0.588321;0.648294;0.695336;0.732177;0.751602;0.819401;0.898078;0.922774;0.968611;1.01876;1.06807;1.12969;1.16445;1.23724;1.21081;1.28322;1.33481;1.29707;1.35489;1.40259;1.4671;1.54588;1.62542;1.72609;1.79472;1.86706;1.95086;1.96646;1.92342;1.91931;1.91719;2.02441;2.16006;2.32832;2.51522;2.66135;2.8137;2.80789;2.80669;2.80644;2.79174;2.71811;1.31076320689655;0.795434440979703;0.972329940719198;0.994709157464087;0.958862673926195;0;0;0;0.0458003367067576;0.945425513618994;0.945425513618994;0.3972284;0.00789511334940798;0.453091;0.0260992296054884;0.5103706;0.0507657678785616;0.644262;0.0725709645898413;0.8720932;0.0863916029698489;1.123642;0.0846977831469041;1.29616;0.0556685045604784;1.553416;0.127726868473317;1.900504;0.0702136374218;2.069858;0.1753402018078;2.72097;0.13170940038585;2.77209666666667;0.0473280322148865
"56";"domestic_water_withdrawal_km3";"Eritrea";"AFR";"ERI";0.00210585;0.00210589;0.00211159;0.00214258;0.00217883;0.00227871;0.00241225;0.00270468;0.00282806;0.00289549;0.0029895;0.00314268;0.00324182;0.00337032;0.00341592;0.00369986;0.00404616;0.00444168;0.00438477;0.00463226;0.00495189;0.0051809;0.0053311;0.00543415;0.00555159;0.00559325;0.00575988;0.006077;0.00619156;0.00654664;0.00663828;0.00677132;0.0068631;0.00692208;0.00587086;0.0059824;0.00628924;0.00650057;0.00678629;0.00697498;0.007133;0.00710761;0.00714376;0.00752381;0.0077416;0.00851659;0.00930708;0.00971274;0.0103194;0.0109574;0.0114854;0.0125808;0.0132809;0.0132805;0.0133089;0.0132678;0.0132735;0.0132767;0.00642350810344828;0.00340030675023126;0.952543934723988;0.990218093451045;0.954022988505747;0;0;0;0.000191802266141682;0.907339947579455;0.907339947579455;0.002128948;3.17825993273049e-05;0.002623838;0.000267357289726688;0.003232048;0.000173089371481902;0.004240946;0.000369060216468803;0.005289926;0.000232980103935937;0.006033666;0.000373789948473738;0.006613128;0.00042853134508458;0.006506696;0.000393596762219915;0.007329956;0.000287197021276336;0.009762642;0.000935427533441261;0.0127873;0.000790022091463271;0.0132726666666667;4.50814078455163e-06
"57";"domestic_water_withdrawal_km3";"Spain";"Other";"ESP";0.948402;0.973846;0.976346;1.00941;1.08455;1.16118;1.19491;1.24326;1.32822;1.34581;1.35434;1.49085;1.51262;1.62129;1.74992;1.86764;1.96961;2.04128;2.16199;2.32873;2.4285;2.71564;2.68589;2.36796;2.5019;2.31901;2.54031;2.48514;2.8024;3.04672;3.28327;3.25406;3.59766;3.61267;3.59487;3.44929;3.42444;3.25659;3.86362;3.91592;3.84786;3.7302;3.62831;3.91426;4.03998;4.46793;4.72289;4.36953;4.82071;5.20167;5.35536;5.10186;5.61798;5.28124;4.79043;5.27369;5.02249;4.95394;3.01121368965517;1.40674716645253;0.984439011601944;0.986342243686364;0.912885662431942;0;0;0;0.0820078611461433;0.969120167563809;0.969120167563809;0.9985108;0.0527542866807997;1.254676;0.0808670633199945;1.545804;0.148442801206391;2.07385;0.178312801419304;2.539978;0.15460831226037;2.638716;0.286679686636497;3.468506;0.182846477762083;3.581972;0.291179134159713;3.832122;0.159786348978879;4.716546;0.327286457220582;5.229374;0.307615357516493;5.08337333333333;0.168345183576286
"58";"domestic_water_withdrawal_km3";"Estonia";"ECA";"EST";0.170892;0.172151;0.170358;0.177378;0.179916;0.180165;0.184808;0.189787;0.193339;0.200205;0.205508;0.207636;0.214575;0.227567;0.239324;0.260949;0.279534;0.287704;0.277737;0.29474;0.318398;0.338239;0.34755;0.375285;0.360889;0.34705;0.351763;0.355812;0.363846;0.395102;0.370323;0.379739;0.426462;0.419515;0.38152;0.367359;0.365357;0.379139;0.358183;0.381847;0.406119;0.38902;0.38524;0.410043;0.393771;0.408717;0.472055;0.474705;0.457041;0.544943;0.577336;0.525341;0.515505;0.507585;0.552155;0.498541;0.48021;0.490819;0.348048224137931;0.114233785303225;0.959115208897181;0.966962994862961;0.869328493647913;0;0;0;0.00648807656341315;0.919901983937882;0.919901983937882;0.174139;0.00426192339208485;0.1896608;0.00772083416477779;0.218922;0.0142932084396751;0.2801328;0.0126965542845293;0.3480722;0.021692910747523;0.3627146;0.0191258128402429;0.3955118;0.025559224473759;0.370377;0.00989110590379054;0.3968386;0.0107883061830855;0.4714922;0.0488754073251569;0.5355844;0.0287656776176053;0.489856666666667;0.00920331213929709
"59";"domestic_water_withdrawal_km3";"Ethiopia";"AFR";"ETH";0.0738264;0.0738259;0.0740434;0.0783327;0.0795128;0.0832453;0.0882829;0.0986254;0.103266;0.105569;0.108934;0.114554;0.118004;0.116998;0.118498;0.128328;0.13991;0.15344;0.148526;0.154309;0.163543;0.170129;0.175001;0.165682;0.17143;0.180876;0.181635;0.19582;0.202191;0.211661;0.217796;0.22604;0.235642;0.247847;0.256381;0.215119;0.205038;0.21627;0.228251;0.236622;0.233771;0.235771;0.243431;0.249011;0.250507;0.262862;0.281724;0.306407;0.33366;0.369628;0.41469;0.447147;0.446218;0.446206;0.447565;0.446216;0.446217;0.446218;0.216728513793103;0.113359738929472;0.942236303023596;0.987003399227746;0.939183098966775;0;3.69986001286423e-46;0;0.0063251275892829;0.887809250735571;0.887809250735571;0.07590824;0.00278472103504103;0.09579772;0.00966028804782756;0.1153976;0.00391972152072057;0.1449026;0.0108873780957584;0.169157;0.0045786534592607;0.1944366;0.0132899897027801;0.2367412;0.0156820364015647;0.22026;0.0123047794575929;0.2424982;0.00756384156365004;0.3108562;0.0422671901739399;0.4403652;0.0143650273128874;0.446217;1.000000000001e-06
"6";"domestic_water_withdrawal_km3";"United Arab Emirates";"MENA";"ARE";7.22361e-05;7.22361e-05;7.24248e-05;7.88079e-05;8.78884e-05;9.79821e-05;0.000108377;0.00012861;0.000139542;0.000148728;0.00016176;0.000180629;0.00020824;0.0002255;0.000274654;0.000387597;0.000576973;0.00116166;0.00140007;0.00168586;0.00182091;0.0021335;0.00252685;0.00277187;0.00288805;0.00295711;0.00306115;0.00307977;0.00305193;0.00319699;0.00330594;0.00354354;0.00388238;0.00397778;0.00415733;0.00451559;0.00478624;0.00977694;0.0104785;0.0111278;0.0114218;0.0122524;0.0131298;0.0107992;0.0114661;0.0121015;0.0129967;0.0140822;0.014758;0.0152592;0.0159336;0.0151015;0.0155236;0.0155236;0.0155654;0.0155236;0.0155236;0.0155236;0.00597923009310345;0.00599633903703709;0.940200995150575;0.995492151594253;0.969959881527061;0;5.4997468982966e-59;0;0.000333854709625023;0.883977911282126;0.883977911282126;7.671866e-05;6.85113015224496e-06;0.00012464782;2.11730414894035e-05;0.0002101566;4.36265914873028e-05;0.001042432;0.000548083206301288;0.002428236;0.000445800443449757;0.00306939;8.56870060160814e-05;0.003773394;0.000343658457163504;0.008137014;0.00321943756960436;0.01181386;0.000898359392448256;0.01383952;0.00128928754240472;0.01552954;0.000294889484383556;0.0155236;0
"60";"domestic_water_withdrawal_km3";"Finland";"Other";"FIN";0.107867;0.107866;0.108147;0.112918;0.116071;0.119561;0.124759;0.129763;0.133162;0.134277;0.132899;0.139017;0.144546;0.149521;0.157912;0.172561;0.185878;0.194633;0.199994;0.203715;0.209703;0.223771;0.237253;0.236677;0.237201;0.235343;0.238926;0.242727;0.263586;0.282996;0.296821;0.305655;0.323743;0.315522;0.304035;0.285254;0.2981;0.321783;0.321986;0.319208;0.324944;0.325847;0.32028;0.323245;0.33264;0.354506;0.371525;0.382664;0.392831;0.415041;0.427784;0.411145;0.41222;0.412218;0.413336;0.412222;0.412204;0.412212;0.2626245;0.103627924194451;0.98935766282503;0.987880279307269;0.929824561403509;0;0;0;0.00607128668983968;0.978828584990605;0.978828584990605;0.1105738;0.00375042620244686;0.1283044;0.00613214169764529;0.144779;0.00960926097574626;0.1913562;0.0124635384502155;0.228921;0.0121859569176983;0.2527156;0.0201668084311822;0.3091552;0.0105349464735233;0.3092662;0.0167225353400733;0.3253912;0.00457393109917497;0.3833134;0.0227292746320687;0.4153406;0.00699907956805751;0.412212666666667;9.01849950562608e-06
"61";"domestic_water_withdrawal_km3";"Fiji";"EAP";"FJI";0.00196161;0.00197359;0.00197988;0.00205436;0.00206577;0.00221664;0.00225763;0.0022677;0.00210188;0.00237208;0.00251276;0.00230442;0.00281039;0.0030866;0.00329068;0.00374056;0.00411319;0.00430255;0.00445447;0.0040109;0.00433474;0.00503165;0.00549826;0.0057358;0.00550734;0.00469307;0.00537875;0.0057721;0.00580422;0.00462617;0.0057303;0.00608076;0.00656627;0.00567971;0.00474786;0.00657448;0.00614248;0.00635399;0.00721038;0.0073161;0.00431759;0.00749721;0.00650482;0.0072588;0.00753753;0.0068738;0.00733338;0.0066329;0.00753029;0.00718083;0.00702155;0.00761692;0.0067101;0.00769034;0.00774542;0.00771439;0.00637219;0.00537862;0.00509618568965517;0.00194774058149627;0.917352441689721;0.911839798209727;0.795523290986086;0;0;0;0.000105807865821772;0.841535502274093;0.841535502274093;0.002007042;4.90123665007109e-05;0.002243186;9.75900921200508e-05;0.00280097;0.000403458803349239;0.004124334;0.000274328573666689;0.005221558;0.000557940721869268;0.005254862;0.000569109277617225;0.00576098;0.000667965089319794;0.006719486;0.000520690688969949;0.00662319;0.00135404315708547;0.00711024;0.000358808360897569;0.007356866;0.000463829246900193;0.0064884;0.00117221326826649
"62";"domestic_water_withdrawal_km3";"France";"Other";"FRA";1.32346;1.30599;1.32672;1.36233;1.42557;1.5016;1.54955;1.62678;1.67758;1.71575;1.78343;1.82947;1.88413;1.93412;2.097;2.26571;2.34581;2.50744;2.4628;2.63899;2.79588;2.99722;3.12111;3.01245;2.96086;2.94839;2.92323;2.943;3.29726;3.51685;3.61154;3.55259;3.74239;3.8233;3.98729;3.91363;4.014;4.17072;4.12014;4.0192;4.1075;4.12106;4.04916;4.06942;4.15986;4.32462;4.60661;4.65021;4.81885;4.98889;5.20151;5.01022;5.07663;4.97716;5.0017;5.08746;5.05778;4.95222;3.28096793103448;1.2504115319601;0.99075011292841;0.989049186379157;0.929824561403509;0;0;0;0.0733614186840561;0.981585786267656;0.981585786267656;1.348814;0.0475369091338509;1.614252;0.0885240818647672;1.90563;0.121067741987699;2.44415;0.144765034970465;2.977504;0.117788928724223;3.125746;0.268441507837368;3.743422;0.172961610971915;4.047538;0.100379340105422;4.1014;0.0435690119236139;4.677836;0.248614873207537;5.053444;0.0905899212385131;5.03248666666667;0.0710793847281571
"63";"domestic_water_withdrawal_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"domestic_water_withdrawal_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"domestic_water_withdrawal_km3";"Gabon";"AFR";"GAB";0.00656694;0.00656694;0.00658706;0.00691425;0.00694917;0.00679792;0.00752021;0.00780793;0.00801684;0.00838185;0.00862582;0.00887587;0.0089931;0.0104115;0.0109056;0.0128854;0.0161353;0.0177342;0.0198221;0.0198648;0.0192921;0.0209884;0.0236112;0.0235317;0.0236096;0.0238091;0.0246649;0.0225963;0.0234027;0.0236804;0.0252321;0.0263417;0.0297607;0.0296202;0.0306347;0.029284;0.0292399;0.0286476;0.0306467;0.0311045;0.030292;0.0317001;0.0329328;0.0336224;0.0349512;0.0378904;0.0391378;0.0409025;0.042701;0.0457101;0.0493331;0.0461293;0.0489376;0.0489376;0.0490929;0.0489376;0.0489376;0.0489376;0.0256059465517241;0.0139494497528273;0.983856876717908;0.991738131982034;0.943252600684013;0;1.21921102252532e-51;0;0.000812717521301785;0.967974353865114;0.967974353865114;0.006716872;0.000196679180570797;0.00770495;0.000596428149696173;0.009562378;0.00102442240736915;0.01728836;0.00291428631452025;0.0222066;0.00197961622922222;0.02363068;0.000745961401146199;0.02831788;0.00237553927814297;0.02978454;0.00103988218707698;0.0326997;0.00178683957030283;0.04126836;0.00307673791587779;0.0484861;0.00132738709312694;0.0489376;0
"66";"domestic_water_withdrawal_km3";"United Kingdom";"Other";"GBR";0.563394;0.562956;0.564869;0.57967;0.592498;0.608124;0.628724;0.645126;0.6607;0.671349;0.662898;0.680955;0.705225;0.733606;0.766895;0.798564;0.817334;0.859204;0.847764;0.881612;0.946952;1.02661;1.10298;1.08533;1.06995;1.05468;1.03704;1.0547;1.12493;1.20002;1.27684;1.28155;1.34722;1.37061;1.38746;1.34605;1.37974;1.41351;1.44028;1.49144;1.52821;1.54812;1.54633;1.54999;1.59888;1.67085;1.76976;1.79369;1.84127;1.92893;1.89852;1.78646;1.81124;1.81075;1.81679;1.81065;1.81175;1.81079;1.20004032758621;0.44876997264974;0.98910708429064;0.989418314928174;0.93708408953418;0;0;0;0.0262855896213354;0.978332824193928;0.978332824193928;0.5726774;0.0130710642565936;0.6428046;0.0252062706642613;0.7099158;0.0414706518721372;0.8408956;0.0331183899487882;1.0463644;0.0623558061995834;1.094274;0.0680652699987299;1.332736;0.0509492681988662;1.414204;0.0558537691655631;1.554306;0.026402432274319;1.8009;0.0948104741049216;1.824752;0.0428661249706572;1.81106333333333;0.000598776530379492
"67";"domestic_water_withdrawal_km3";"Georgia";"ECA";"GEO";0.362198;0.362172;0.36311;0.368907;0.374473;0.380128;0.385588;0.390028;0.395511;0.4049;0.418058;0.4321;0.443333;0.461061;0.486962;0.526668;0.593594;0.61693;0.648923;0.674622;0.687391;0.728483;0.759514;0.749265;0.774167;0.797236;0.808421;0.824553;0.845097;0.806986;0.791506;0.789187;0.886173;0.819676;0.681851;0.605699;0.575604;0.571356;0.587441;0.605105;0.604128;0.553868;0.588389;0.569577;0.574199;0.599845;0.640855;0.673863;0.703507;0.757937;0.802088;0.751895;0.761862;0.761825;0.763536;0.761811;0.761431;0.761247;0.623721379310345;0.157140248247632;0.671131234200272;0.599249438616999;0.485783424077435;8.15294787237519e-09;1.17330597878278e-06;7.18378558861588e-08;0.00624518785567071;0.450417133519184;0.450417133519184;0.366172;0.00542114715719837;0.391231;0.00950956397528298;0.4483028;0.026736131820067;0.6121474;0.0568536501449116;0.739764;0.0336678258876335;0.8164586;0.018771779225742;0.7936786;0.0737587039290957;0.589041;0.0160578116037024;0.5780322;0.0190941514265494;0.6752014;0.0602213417884391;0.7682412;0.0194730894236123;0.761496333333333;0.000287620119834025
