"FID";"total_runoff_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"175";"total_runoff_km3";"Sao Tome and Principe";"AFR";"STP";0.985621;1.77999;2.01081;1.92998;1.51059;1.57779;1.1324;1.297;2.04864;1.62523;1.33251;1.38233;1.5805;1.41264;1.1267;1.68187;1.41177;1.57467;1.46508;1.58517;1.32914;1.47334;1.08183;1.20961;0.913565;0.805297;1.76847;1.5448;1.12655;1.02671;1.79099;1.59062;1.42224;1.29981;0.818728;1.23597;0.993056;1.29495;1.56759;1.57034;1.26441;1.30165;0.905897;1.06338;1.34337;1.3148;1.09447;0.748467;0.677979;1.2633;0.866378;0.957316;0.84855;0.697507;1.0287;1.05081;1.01232;0.831033;1.28595231034483;0.336320631295688;-0.607718313763492;-0.603678981205205;-0.430127041742287;4.21543611824357e-07;9.46407293333061e-07;1.84795623875597e-06;-0.012103374019502;0.36932154888353;0.36932154888353;1.6433982;0.414151766121068;1.536212;0.35089952332541;1.366936;0.163427275967018;1.543712;0.106485303305198;1.201497;0.216496074086807;1.2543654;0.393218127164555;1.3844776;0.366201526374208;1.3323812;0.243816209299546;1.1757414;0.185240065954426;1.0198032;0.292555999673054;0.8796902;0.125067312285025;0.964721;0.117365800099518
"176";"total_runoff_km3";"Suriname";"LCR";"SUR";158.965;133.393;174.936;106.529;114.665;187.315;73.1194;105.604;125.418;178.12;198.767;184.628;193.903;247.314;196.164;158.4;172.772;203.11;242.494;137.169;150.832;183.24;139.206;154.367;157.914;104.68;117.372;137.948;101.612;119.922;95.275;187.364;270.576;162.796;99.5645;140.939;151.971;128.548;176.774;130.27;88.9462;141.929;222.182;119.077;121.711;89.0605;131.652;144.191;170.354;157.75;156.114;130.66;132.059;180.144;140.421;121.812;114.935;121.234;149.796337931034;40.8300682977796;-0.18551190214529;-0.204774062567289;-0.14216575922565;0.163258237576865;0.122933307615737;0.114939016492493;-0.448541370082126;0.0344146658375633;0.0344146658375633;137.6976;28.9806513349856;133.91528;48.4134762591161;204.1552;24.7082634901767;182.789;41.091294929705;157.1118;16.2089007091783;116.3068;14.4366329592464;163.1151;72.0709961308986;145.7004;19.7475444119009;138.76904;50.3209096619685;138.6015;31.2599386195815;147.8796;20.6835295174687;119.327;3.81454702422188
"177";"total_runoff_km3";"Slovak Republic";"ECA";"SVK";22.6774;17.3251;23.2572;14.5218;16.7597;17.2162;14.6336;27.2757;25.2806;17.296;15.1826;14.088;22.5774;14.6739;19.1111;11.7548;20.7675;18.765;16.7065;21.2775;14.917;17.2546;20.3558;15.8886;14.3828;13.2073;14.4844;19.1093;12.6641;15.3695;14.6575;14.7465;12.0902;14.7222;13.8372;10.5874;16.8045;16.6399;20.4126;15.5205;18.0623;19.4492;15.8106;17.8003;17.3843;10.4317;15.5752;15.9717;16.8914;13.1012;14.7567;16.4491;31.1069;14.159;9.29258;16.8797;17.7873;12.9556;16.7700737931034;3.98553694824165;-0.257458421284746;-0.249315574148697;-0.177253478523896;0.0510462773554617;0.0593413348588492;0.049363347980037;-0.0607637491156301;0.0662848386904364;0.0662848386904364;18.90824;3.85627516043656;20.34042;5.57002076674764;17.1266;3.62896073759417;17.85426;3.8586186664401;16.55976;2.38647194159077;14.96692;2.54722647049688;14.01072;1.13846460507123;15.99298;3.53742998616227;17.70134;1.31058306604351;14.39424;2.62166599379097;17.152856;8.24165172436205;15.8742;2.56799608839266
"178";"total_runoff_km3";"Slovenia";"ECA";"SVN";18.7578;17.9412;23.8999;17.8609;21.2148;18.9462;16.8038;23.9757;18.858;13.738;15.9566;18.1861;18.4429;11.7789;19.9283;14.8035;17.3623;16.6054;14.451;17.592;16.5151;19.2815;18.0927;16.1027;16.0599;12.5457;16.339;16.2565;15.9856;17.7073;14.6699;13.9083;13.9459;16.3766;15.4487;13.3377;16.6858;18.2807;18.6534;13.4596;18.2645;16.7048;14.7375;16.1561;14.4413;10.2685;17.5802;14.9758;14.4791;12.339;13.7013;14.9532;20.8861;10.6289;10.2962;19.1721;21.7211;15.0408;16.4328;2.95295183966289;-0.395203062794883;-0.380602294749146;-0.283726557773745;0.0021384469767087;0.00340299888007746;0.00165494314410889;-0.0691078347534523;0.156185460842457;0.156185460842457;19.93492;2.59909835846972;18.46434;3.73690812009073;16.85856;3.1745974907065;16.16284;1.45389677866071;17.21038;1.42320062956703;15.76682;1.9206846323642;14.86988;1.05161838230415;16.08344;2.56022987112486;16.06084;1.55354553457567;13.92852;2.76843912647542;14.09314;4.28530219156129;18.6446666666667;3.37123737866875
"179";"total_runoff_km3";"Sweden";"Other";"SWE";79.7262;78.6375;62.0078;99.4924;99.5152;72.0503;71.4244;81.4137;95.1864;109.14;97.6992;61.5892;51.974;67.854;62.042;74.9704;71.9899;89.7692;53.8827;70.7216;75.4493;76.5049;77.2648;104.027;99.5178;94.8282;91.9175;116.578;105.721;112.147;111.77;99.1152;82.9709;74.7799;81.3763;91.5315;81.347;88.5808;53.7509;72.2848;105.874;125.56;129.474;154.683;111.448;58.6076;72.5138;90.6078;76.0869;101.98;106.669;97.5615;99.2451;85.7631;99.8654;84.593;69.5555;81.8358;87.8357310344828;20.176068236292;0.264394854410571;0.26383463041004;0.176043557168784;0.0449007138838762;0.0456674806623881;0.0509353665979342;0.315893112676487;0.0699046390387871;0.0699046390387871;83.87582;15.9007658539455;85.84296;16.1848897918089;68.23168;17.4300330978458;72.26676;12.7875223183774;86.55276;13.9995878626122;104.23834;10.6930611345863;90.00246;15.1033740708161;77.499;15.212532553293;125.4078;19.0396943305296;79.95922;16.7677355776503;97.82082;7.58213407735579;78.6614333333333;8.00556396285317
"18";"total_runoff_km3";"Bangladesh";"SOA";"BGD";178.185;299.88;216.66;213.694;195.075;230.548;258.484;236.16;196.621;203.305;251.101;222.371;265.903;214.052;157.844;270.906;316.302;215.43;239.477;242.679;249.106;223.011;194.466;237.395;204.424;275.706;341.096;223.046;242.184;278.617;308.477;218.527;263.149;275.049;170.271;278.593;169.704;233.837;223.933;212.458;272.279;253.653;258.028;213.899;275.468;225.687;245.235;208.497;203.479;277.608;235.155;201.631;256.373;287.135;186.168;190.45;158.936;242.975;235.179;39.4137914018262;-0.0129354273016787;0.0179950167645883;0.0163339382940109;0.923224529263582;0.893183961769165;0.856276824354022;-0.0301911470669486;0.000167325279476832;0.000167325279476832;220.6988;46.9016094574589;225.0236;25.2613441902841;222.2542;41.6932824409401;256.9588;38.5691166051285;221.6804;22.5792470711492;272.1298;45.0476971464691;247.0946;53.6771938424504;223.705;39.2364784416237;254.6654;24.58260804512;232.1012;30.2526697202082;233.2924;40.799394220993;197.453666666667;42.454998414007
"180";"total_runoff_km3";"Swaziland";"AFR";"SWZ";5.04442;2.60534;4.37524;2.89822;1.96384;2.42529;2.14277;1.14482;4.14167;4.73566;2.02979;5.17128;1.97496;4.05389;7.54194;4.05109;4.36106;6.45114;6.46083;3.82996;5.66995;2.24123;3.78598;4.31682;1.64452;2.33449;7.90118;4.37058;2.67577;3.57481;5.206;5.15561;3.36166;4.1343;1.03735;2.54181;1.61628;2.15729;5.87676;3.8733;5.15014;5.25368;13.7481;5.70312;3.4915;1.57209;3.71822;1.68484;4.5755;2.06645;2.05395;4.38085;3.96256;1.9174;3.22125;2.44457;2.50863;1.03243;3.78214103448276;2.1015492326658;-0.0524941343495709;-0.127010981574333;-0.0913490623109498;0.695538062291686;0.341116920538168;0.311105121978826;-0.00653282414100734;0.00275563414111106;0.00275563414111106;3.377412;1.28437556178868;2.918042;1.48232656195253;4.154372;2.33363990409189;5.030816;1.31460560364316;3.5317;1.61863723302969;4.171366;2.23147925086253;3.778984;1.71379984091784;3.213088;1.7063226370971;6.669308;4.04515615156201;2.72342;1.34681533001002;3.107202;1.10586979987248;1.99521;0.834406925426677
"181";"total_runoff_km3";"Seychelles";"AFR";"SYC";0.000188914;0.000249404;0.000173446;0.000340422;0.0442893;0.000192935;0.000196525;0.0090174;0.000190525;0.00035761;0.00690001;0.0012879;0.000202923;0.00142946;0.000201937;0.000477313;0.000169883;0.000254193;0.037491;0.000212218;0.0465096;0.000204436;0.000194738;0.000197321;0.000242125;0.000199646;0.000244614;0.000169724;0.000233354;0.0001837;0.000182561;0.00949479;0.000181862;0.000216752;0.00615176;0.000172966;0.000232498;0.000177925;0.000185115;0.000192801;0.0736467;0.000150671;0.000102682;0.000120451;0.000163764;0.000152514;0.00016155;0.000675534;0.000360302;0.00043729;0.000191111;0.000202488;0.000155626;0.000187919;0.000179154;0.000133482;0.000173419;0.000197576;0.00425489377586207;0.0133557677643048;-0.102727033901408;-0.404165000461411;-0.276467029643073;0.442874379793533;0.00179109745732342;0.00217270359804863;-8.12464189301399e-05;0.0105528434941806;0.0105528434941806;0.0090482972;0.0197004285797287;0.001990999;0.0039285222523097;0.002004446;0.00279754882723332;0.0077209214;0.0166424027950409;0.009469644;0.0207059736657427;0.0002062076;3.198702203707e-05;0.003245545;0.00434283203226431;0.000192261;2.37075462985945e-05;0.0148368536;0.0328757124241639;0.000357438;0.000216757678027792;0.0001832596;1.75610197397532e-05;0.000168159;3.23691351290083e-05
"182";"total_runoff_km3";"Syrian Arab Republic";"MENA";"SYR";6.01374;6.21911;3.33365;12.2493;11.1883;17.7454;13.846;17.3768;9.74297;19.8021;19.2061;27.7389;9.48773;14.7244;18.9937;4.78958;23.2416;16.737;19.086;11.7767;11.7227;12.2348;15.8401;18.4494;12.2729;12.4431;9.14323;9.86609;8.67651;10.7093;26.0164;5.4973;4.38955;8.7986;12.6698;10.5051;14.3482;5.32942;12.7967;13.8257;9.23109;-0.731139;3.43165;10.3191;8.1138;16.2429;13.3381;5.22273;6.78008;3.64349;-0.565855;5.84889;4.53768;5.10902;13.7068;8.65921;3.98174;5.75735;11.0596657931034;6.10482573040576;-0.426215450303505;-0.434248977206312;-0.303085299455535;0.000850070440953333;0.000739207105336396;0.000777449531236904;-0.154082416253956;0.181659610077413;0.181659610077413;7.80082;3.77210366772309;15.702654;3.96061961731747;18.030166;6.71699404654195;15.126176;7.10983953953111;14.10398;2.93317106166688;10.167646;1.48618056562115;11.47433;8.74613449913732;11.361024;3.680076987086;6.0729002;4.62170962962086;9.04546;5.4579389837511;5.727307;5.12563337878062;6.13276666666667;2.36122524453584
"183";"total_runoff_km3";"Chad";"AFR";"TCD";58.8354;66.3803;56.2767;93.2158;91.048;72.33;81.2451;53.4359;59.1767;73.8733;58.1173;57.7965;67.2241;54.1209;36.4086;33.928;43.9649;64.2351;39.87;39.986;47.4585;38.7802;49.7114;46.0206;31.8643;22.4011;12.469;25.5479;20.257;19.9632;67.3832;34.3725;21.399;32.5977;35.0977;20.9549;50.8376;44.4453;35.1069;32.3287;43.7452;45.226;29.7751;31.098;18.0766;24.0028;30.6683;40.879;42.5516;39.6941;44.379;21.4581;35.4623;28.6691;54.4911;28.1053;26.9135;33.0087;43.2529155172414;18.2912817332423;-0.630976665963984;-0.608231566643084;-0.430127041742287;1.09964848725582e-07;7.57140719592947e-07;1.84795623875597e-06;-0.683452062505761;0.398131552991024;0.398131552991024;73.15124;17.7371051054844;68.0122;11.3868357588928;54.73348;11.3250209554773;44.3968;11.6542645930578;42.767;7.34139322778722;20.12764;4.82820826011058;38.17002;17.2452026377483;36.73468;11.5044534599432;33.58418;11.1798202048155;35.55916;7.93351453600483;36.89192;12.9773734388743;29.3425;3.23045873522631
"184";"total_runoff_km3";"Togo";"AFR";"TGO";14.8625;24.8018;29.8806;23.8176;31.8018;41.188;28.7894;25.2432;26.3844;28.8022;40.0023;29.8516;28.8134;27.3099;24.0562;24.3463;27.2302;25.6933;22.9777;15.7603;24.9105;29.9526;25.4099;23.0816;17.4948;14.9838;21.9725;23.8117;20.4025;21.6635;25.8791;28.993;20.0287;27.9843;20.0191;20.363;22.3726;26.5681;23.3474;22.0124;21.1199;28.9004;21.2722;16.8326;24.3582;27.2154;23.1443;21.1747;20.3749;26.4463;31.892;29.3242;29.7591;25.9574;23.3311;17.279;20.9769;14.5485;24.5994982758621;5.30381198568262;-0.301735835263203;-0.290719493063459;-0.209921355111918;0.0213428449040446;0.0271907791632813;0.0199295739810434;-0.0947688547786722;0.0910445142819761;0.0910445142819761;25.03286;6.60086357895692;30.08144;6.39801079305123;30.00668;6.0008587041356;23.20156;4.44892126902691;24.16988;4.50741235488833;20.5668;3.350559762189;24.58084;4.30893331556663;22.9327;2.29957232110669;22.49666;4.47072598220915;23.67112;3.06750155533783;28.05276;3.38941463721983;17.6014666666667;3.22630906816649
"185";"total_runoff_km3";"Thailand";"EAP";"THA";300.407;363.466;343.921;412.811;389.493;381.643;391.12;360.9;445.2;337.783;310.99;382.796;464.587;408.261;338.361;375.322;398.103;426.332;380.57;286.624;366.019;276.486;340.952;325.296;323.801;352.445;330.512;332.541;317.295;277.968;396.081;280.234;296.321;288.108;265.099;268.732;380.726;370.673;406.499;297.496;301.768;375.874;438.447;371.777;373.816;345.417;319.883;353.405;423.341;405.473;379.799;380.106;343.197;494.747;325.245;373.66;262.37;233.212;353.336396551724;54.2757137892374;-0.129436278195084;-0.147866744593805;-0.108287961282517;0.33285450883471;0.267203968523088;0.229856154419568;-0.416018056538165;0.0167537501129936;0.0167537501129936;362.0196;43.1865658949632;383.3292;40.2152367728949;380.999;60.1096055593447;373.3902;52.433795191651;326.5108;32.7137031486807;322.1522;27.7096692275458;305.1686;52.1097776170653;344.8252;58.7172505972478;372.3364;48.387827160351;369.5038;43.2833586404752;384.6188;65.9788411401716;289.747333333333;74.1184792162746
"186";"total_runoff_km3";"Tajikistan";"ECA";"TJK";60.8673;51.0417;47.2197;39.041;35.7267;39.7548;49.1922;45.2049;58.1944;44.9213;45.2591;82.3136;36.4918;27.7897;47.4149;53.1009;33.7296;37.8993;48.0099;38.5213;46.4859;45.2235;44.6179;48.8199;36.6773;41.0129;38.4131;41.6785;32.9687;64.2841;52.6503;33.5944;45.5916;54.3531;49.5054;50.4108;45.9426;38.7054;49.3804;30.8302;69.9153;47.8373;35.1638;28.5847;57.2113;69.4764;52.5466;57.8566;40.8078;46.6413;34.1418;58.1735;62.1766;32.5579;50.2085;41.4986;44.5737;49.1802;46.4033103448276;10.7804196989498;0.0462095743253339;0.0664738995355132;0.044162129461585;0.730511783109711;0.619175235175545;0.624358252663953;0.0294997446860824;0.00213532475932792;0.00213532475932792;46.77928;9.98592764303848;47.45352;6.87619500501549;47.85382;20.7729756543688;42.2522;8.00542729902658;44.3649;4.58928269776443;43.67146;12.022064923631;47.13896;8.27448112228193;43.05388;8.22832700930147;47.74248;16.6323871922223;53.46574;10.9916119140006;47.45166;13.5863749573976;45.0841666666667;3.86615788649834
"187";"total_runoff_km3";"Turkmenistan";"ECA";"TKM";1.14045;7.32525;1.59221;1.01908;1.6741;1.36435;7.58858;4.34754;4.59915;2.63674;4.66242;18.8758;4.49052;2.75701;8.29765;7.82519;7.20638;1.09251;6.85358;3.68847;11.6009;7.17638;7.96088;11.3252;6.43749;1.32611;3.99906;2.80298;0.320706;4.50282;6.12355;0.270514;2.67354;4.29398;6.42043;7.70671;5.20207;0.102736;-1.30134;-0.0398741;0.957693;-2.4119;-1.00731;-0.966284;5.09677;5.38241;3.0038;5.34593;4.15859;5.40832;1.24851;4.4221;2.108;3.27835;3.79625;1.38794;2.47443;4.83749;4.07694673965517;3.60544470381914;-0.246387246178578;-0.203851241194746;-0.14216575922565;0.0622602261099441;0.124658100393903;0.114939016492493;-0.0526050797348409;0.06070667507946;0.06070667507946;2.550218;2.68412565223203;4.107272;2.35081174973029;7.81668;6.50285368737065;5.333226;2.86002453059934;8.90017;2.40277045743034;2.5903352;1.76329262639109;3.9564028;2.55506499938636;2.33406038;3.902606579157;0.3337938;2.91987964757594;4.65981;1.06615773258463;2.970642;1.28383536271985;2.89995333333333;1.7637038813342
"188";"total_runoff_km3";"Tonga";"EAP";"TON";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"189";"total_runoff_km3";"Trinidad and Tobago";"LCR";"TTO";5.35545;2.75008;2.96783;3.49914;3.23632;3.1631;4.13001;4.14685;5.21151;3.7898;3.89277;4.44491;5.58078;5.02048;4.49178;4.27861;3.61506;4.10144;4.4231;3.46016;3.57231;4.77678;4.36065;5.51435;4.73017;5.22446;4.86391;4.76016;4.73274;2.83814;4.5642;2.66918;2.77597;2.85346;3.56307;3.83163;3.51153;2.77779;2.67265;2.97378;4.25309;3.89028;4.1119;3.3237;3.90454;2.26343;3.55534;3.93876;4.15249;3.44595;3.25906;2.37047;4.29595;3.95178;2.49377;2.55734;2.02484;1.856;3.77197931034483;0.913821068732367;-0.42911581673337;-0.39641330093205;-0.264367816091954;0.000776260278419694;0.00222286669933621;0.00337449012359603;-0.0232212882586361;0.184140384170751;0.184140384170751;3.561764;1.04148134180599;4.088254;0.743617141094797;4.686144;0.639837409917551;3.975674;0.419396731484641;4.590852;0.706620132900273;4.483882;0.940691716621338;3.285176;0.796593998678122;3.153476;0.498176620266347;3.896702;0.354173881758664;3.471194;0.733006461861012;3.274206;0.855732995174313;2.14606;0.366046670794859
"19";"total_runoff_km3";"Bulgaria";"ECA";"BGR";7.10853;9.61543;16.6945;13.4647;12.4907;20.8197;10.3874;12.9143;19.414;15.6347;9.53554;19.1811;16.2688;16.9169;13.027;17.4954;9.20805;13.6224;11.0789;12.436;14.9399;16.0973;16.6103;13.7397;10.1281;6.50661;12.6135;4.40113;8.08914;10.7026;9.30273;6.48185;4.38857;12.5074;6.55445;5.23074;5.77044;15.396;12.248;12.1989;18.0623;16.632;6.41979;4.71196;10.8801;13.7822;10.0158;18.1147;15.9567;12.526;6.37512;12.0872;19.6158;5.79686;9.09955;10.3914;19.0187;21.2177;12.2745739655172;4.58765924212817;-0.111003469716861;-0.131625088437048;-0.101028433151845;0.406797525823313;0.323752537456584;0.262614208017709;-0.0301563188655429;0.0123217702891806;0.0123217702891806;11.874772;3.67282947520981;15.83402;4.35612857443396;14.985868;3.75892304338889;12.76815;3.11106239169194;14.30306;2.58340300146919;8.462596;3.26758621242501;7.847;3.13582270237015;10.168816;4.45808270846112;11.34123;5.94864401400017;14.07908;3.11537017174525;10.594906;5.62733060189998;16.8759333333333;5.72239282672322
"190";"total_runoff_km3";"Tunisia";"MENA";"TUN";15.8859;17.6916;11.7091;7.48999;12.274;16.1203;17.7057;16.4564;9.59716;10.4124;10.9278;18.7829;9.82534;13.3876;14.511;20.5689;12.0749;16.7071;26.006;10.8579;13.5505;16.4102;11.5865;7.9145;17.6993;10.3938;16.3273;14.2997;13.6679;12.5312;8.36821;9.09031;22.7137;16.4269;17.8686;9.84117;11.2814;13.5534;19.0919;14.1037;10.2402;15.3227;7.34911;7.7048;7.90894;21.8449;13.9294;13.2012;17.5748;14.0624;9.09942;17.2825;11.584;13.2153;10.0896;8.82347;8.74986;13.0221;13.564084137931;4.15131042967772;-0.157685225880235;-0.175489864345258;-0.1167574107683;0.237139859635799;0.187137006658613;0.195444003802895;-0.0387638438586238;0.0248646304609013;0.0248646304609013;13.010118;3.96524672972818;14.058392;3.75834442398777;13.486928;3.50222328456082;17.24296;6.23734174612871;13.4322;3.90327564617207;13.44398;2.19275491494148;14.893544;6.09537708760746;13.574314;3.53264281154775;9.70515;3.33997909698549;16.12254;3.62086765679167;12.254164;3.21305198144692;10.1984766666667;2.44560650032529
"191";"total_runoff_km3";"Turkey";"ECA";"TUR";153.683;151.614;176.486;150.781;172.818;262.387;157.037;202.172;202.001;217.38;249.362;239.736;159.994;160.498;144.688;112.643;138.385;164.274;197.047;144.676;197.347;176.069;200.107;215.29;150.216;162.514;144.67;151.113;146.604;205.986;231.122;117.787;126.71;151.556;145.546;151.312;146.641;181.038;184.466;171.848;208.733;138.011;138.851;152.14;169.392;198.182;164.57;158.298;165.936;131.414;100.313;210.772;205.466;165.563;197.015;140.839;130.496;183.348;170.257637931034;34.1932327328999;-0.203404850934325;-0.164046879325725;-0.103448275862069;0.12566503850986;0.217894002679057;0.251354512564184;-0.411862345811917;0.0413735333836135;0.0413735333836135;161.0764;12.5051547491425;208.1954;37.791931073974;190.8556;49.542309865407;151.405;31.4884733275527;187.8058;25.2412400982994;162.1774;25.4497913704612;154.5442;44.9441065012978;167.061;17.2207238814168;161.4254;29.3493272887131;163.68;23.8029951896815;175.8258;45.7063140463109;151.561;28.0098989466224
"192";"total_runoff_km3";"Tuvalu";"Other";"TUV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"193";"total_runoff_km3";"Taiwan";"EAP";"TWN";48.9654;59.9716;55.4774;46.0541;46.5271;33.6569;35.6096;41.005;52.8695;43.0882;67.5501;49.6113;49.5787;41.1019;69.0183;58.9489;66.897;65.9679;53.9241;63.8528;56.0374;46.1609;27.1396;63.27;52.8199;58.4362;53.8946;61.103;55.3926;47.3779;52.7875;48.9888;73.4539;40.6967;60.8533;29.3533;51.4636;37.834;42.7723;45.345;67.1118;46.3072;55.3327;61.8459;38.2305;31.2644;40.1856;55.3834;52.8524;41.2316;55.7618;47.115;54.7361;31.3664;68.2344;49.4166;38.8099;47.8826;50.6538724137931;10.9121372179691;-0.107072420028717;-0.109600418345689;-0.0804597701149425;0.423715554261044;0.411763316321673;0.372306038144551;-0.0691891599249421;0.0114645031308057;0.0114645031308057;51.39912;6.08992183504846;41.24584;7.54852597750051;55.37206;12.2974729789498;61.91814;5.42341161013988;49.08556;13.7263479226268;55.24086;5.20183775390967;55.35604;12.4477688389526;41.35364;8.31490931838706;53.76562;11.6494116536845;44.18348;9.90186409278576;51.44274;13.539286412437;45.3697;5.73249692804104
"194";"total_runoff_km3";"Tanzania";"AFR";"TZA";284.357;245.589;368.551;394.882;493.489;463.011;436.653;276.685;275.278;380.314;571.17;256.853;337.721;295.836;335.912;316.474;315.735;278.382;240.022;306.67;436.908;530.138;339.244;250.42;320.327;281.802;314.118;264.398;326.805;273.518;221.078;372.128;304.083;320.184;244.806;291.371;260.001;272.64;259.72;268.791;433.675;248.728;174.912;240.529;370.773;181.061;244.69;123.871;287.726;339.108;251.018;216.552;263.169;224.545;114.838;201.086;190.43;173.754;298.388431034483;91.0060370956981;-0.565870547464826;-0.591313174813129;-0.437386569872958;3.67284105016734e-06;1.71502156691292e-06;1.23540034275022e-06;-3.04956513580849;0.320209476488135;0.320209476488135;357.3736;97.3221931668209;366.3882;87.7706786728917;359.4984;122.906894616616;291.4566;32.6466759073569;375.4074;109.187195333519;292.1282;26.9627785326364;292.4558;60.4503889168631;270.5046;12.9376989569243;293.7234;105.467376692037;235.2912;85.1044200009612;214.0244;58.6061683639188;188.423333333333;13.776051296846
