"FID";"evaporation_from_irrigation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"68";"evaporation_from_irrigation_km3";"Ghana";"AFR";"GHA";0.11925;0.123999;0.125242;0.122142;0.121307;0.128583;0.121584;0.124054;0.125276;0.121416;0.127181;0.12205;0.121779;0.122151;0.12081;0.12722;0.150683;0.15187;0.146365;0.163918;0.162473;0.179281;0.175343;0.178934;0.174488;0.174363;0.18245;0.229066;0.231785;0.235637;0.237589;0.238104;0.278963;0.276237;0.273961;0.277911;0.287157;0.294952;0.289889;0.295627;0.293464;0.296366;0.302716;0.295697;0.296611;0.297771;0.291;0.292123;0.291296;0.301266;0.333828;0.326537;0.326953;0.349603;0.337925;0.348511;0.344693;0.355999;0.223162913793103;0.0827723420058463;0.971088861378064;0.9692392875819;0.866908650937689;0;0;0;0.00475986720600444;0.943013576692541;0.943013576692541;0.122388;0.00233542062592587;0.1241826;0.00295729518310229;0.1227942;0.00250894573476589;0.1480112;0.0133232795399631;0.1741038;0.0068390965558325;0.2106602;0.0296739502712396;0.2609708;0.021184431387224;0.2891072;0.00718399027003794;0.2969708;0.00344320979610595;0.2946912;0.00459513750610359;0.3349692;0.00948088409379631;0.349734333333333;0.00575141872352668
"69";"evaporation_from_irrigation_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"evaporation_from_irrigation_km3";"Argentina";"LCR";"ARG";6.57811;6.57941;6.63878;6.63131;6.62714;6.74351;7.19656;7.17062;7.39376;7.73188;8.06258;7.86312;8.37984;8.60027;8.6334;9.17204;9.34993;9.83199;10.0549;10.4522;10.6779;10.7081;11.1421;10.7833;10.5866;10.5513;10.3106;10.7237;10.5759;10.5383;10.4456;10.4485;10.5102;10.4448;10.6659;10.657;10.6258;10.2647;10.4298;10.4103;10.2293;10.4987;10.8212;10.9087;10.6673;10.8566;10.4865;10.5254;10.7782;10.4675;11.4977;11.5506;11.255;12.5148;12.3292;12.1281;12.6097;12.4784;9.89301120689655;1.66689597104874;0.886093166384118;0.836045402811529;0.681790683605566;0;0;4.04121180963557e-14;0.0874658466886088;0.785161099512636;0.785161099512636;6.61095;0.0296832941231258;7.247266;0.360044107131335;8.307842;0.337126446782212;9.772212;0.520672188588943;10.7796;0.214548409455768;10.53996;0.148146407313846;10.503;0.0951846888948009;10.47752;0.163009285011622;10.62504;0.270785704940272;10.62284;0.180965557496448;11.82946;0.556161593424069;12.4054;0.248960619375836
"70";"evaporation_from_irrigation_km3";"Guinea";"AFR";"GIN";0.173182;0.168231;0.168327;0.167153;0.169661;0.167609;0.167819;0.168441;0.170018;0.168241;0.169811;0.171765;0.489197;0.485811;0.485919;0.486058;0.477492;0.474235;0.477051;0.47602;0.90018;0.950425;0.971706;0.979386;0.983705;0.967507;0.986846;0.978044;0.974226;0.970559;0.980006;0.977729;0.993626;0.952999;0.948212;1.01135;0.993485;1.02419;1.05322;1.03451;1.0404;1.03963;1.02475;1.04081;1.05675;1.04343;1.0628;1.04829;1.03739;1.01314;1.01326;1.02885;1.02801;1.19082;1.14638;1.16164;1.15686;1.14788;0.772328310344828;0.365298454714085;0.894983756305176;0.946722446091852;0.793103448275862;0;0;0;0.0193603680211632;0.800995924050124;0.800995924050124;0.1693108;0.00233980559021471;0.1684256;0.0009493222845799;0.3605006;0.173189841673234;0.4781712;0.00458364229625305;0.9570804;0.0342865394914681;0.9754364;0.00750180033725239;0.9705144;0.0192384592756281;1.023351;0.0226571529544204;1.040468;0.0113245626847133;1.04101;0.018189971137965;1.081464;0.0813175419574399;1.15546;0.00698601460061457
"71";"evaporation_from_irrigation_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"evaporation_from_irrigation_km3";"Gambia, The";"AFR";"GMB";0.0200911;0.0203057;0.0201704;0.0197599;0.021556;0.0223609;0.0235969;0.0243708;0.0260162;0.02693;0.0227078;0.0230021;0.0229625;0.0225423;0.0227282;0.0226322;0.0224648;0.0225357;0.0223865;0.0178865;0.0175969;0.0206793;0.0214204;0.0214578;0.0216425;0.0222281;0.0322422;0.0316907;0.0320323;0.0310626;0.031108;0.030339;0.0335358;0.024357;0.0237684;0.0254688;0.0247491;0.0272213;0.0294041;0.0304479;0.0331299;0.0326179;0.0361931;0.0377445;0.043458;0.0405557;0.0409942;0.0404154;0.0417556;0.0426136;0.0408826;0.0411958;0.0408987;0.0479728;0.0468433;0.0470973;0.0477848;0.047683;0.0298154293103448;0.00912611843885466;0.877353047677143;0.856408994432311;0.658802177858439;0;0;2.77333711551364e-13;0.000474144929096553;0.769748370268367;0.769748370268367;0.02037662;0.000689267500321899;0.02465496;0.00183655455214377;0.02278858;0.000191483646821341;0.02158114;0.00206734953333973;0.02055938;0.00169649133714263;0.02985118;0.00428476901442773;0.02862164;0.00433074395317941;0.02745824;0.00245346131373617;0.03662868;0.00437041798824781;0.0412669;0.000916194788241017;0.04355864;0.00353883044140292;0.0475217;0.000371048959033711
"73";"evaporation_from_irrigation_km3";"Guinea-Bissau";"AFR";"GNB";0.158838;0.15293;0.150558;0.151626;0.154314;0.150193;0.153816;0.150456;0.154072;0.148735;0.148893;0.150703;0.156381;0.149315;0.153522;0.14948;0.14648;0.149157;0.154603;0.152003;0.155303;0.180569;0.173781;0.179782;0.184222;0.177592;0.179517;0.1753;0.181451;0.180282;0.18205;0.178829;0.184036;0.180086;0.177877;0.183546;0.204633;0.23141;0.249229;0.244879;0.24647;0.248646;0.269497;0.270057;0.277104;0.26154;0.273345;0.266371;0.26507;0.271015;0.26336;0.268764;0.262788;0.31351;0.29995;0.29723;0.301674;0.283643;0.202766948275862;0.0538355862181644;0.927211189242527;0.921929311882863;0.749546279491833;0;0;0;0.0029559612107416;0.859720589456535;0.859720589456535;0.1536532;0.00322225188338839;0.1514544;0.00236706850344471;0.1517628;0.00315330020771889;0.1503446;0.00308128711742349;0.1747314;0.0114893821548419;0.1788284;0.00242092158072086;0.1805756;0.00248601011663267;0.2227394;0.0279776894381934;0.2623548;0.0138575960649746;0.2674682;0.00472269347936112;0.2816744;0.0234856060343352;0.294182333333333;0.00939390463722799
"74";"evaporation_from_irrigation_km3";"Equatorial Guinea";"AFR";"GNQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"75";"evaporation_from_irrigation_km3";"Greece";"Other";"GRC";3.6415;3.7775;3.78716;3.72881;4.15167;4.6393;4.39569;4.39477;4.75016;5.08636;5.10802;5.28308;5.46978;5.83507;5.95382;5.98;5.96086;6.3021;6.6849;6.25729;6.67236;6.81188;6.99376;6.79061;7.04893;7.03895;7.18854;7.13948;7.55922;7.77821;7.65217;7.67252;7.25552;8.32016;8.19555;7.83952;8.80353;8.85303;8.80923;9.22844;9.28607;9.64714;9.18361;9.3389;9.61924;9.97259;9.57657;9.36692;9.65863;9.54454;9.23431;9.90666;9.66709;10.2546;10.3121;10.0488;10.3177;10.6872;7.42176068965517;2.06815682870747;0.986306916370163;0.990464179150389;0.933454325468845;0;0;0;0.120794223753421;0.972801333279621;0.972801333279621;3.817328;0.195596442119994;4.653256;0.287367137352203;5.529954;0.358940852341998;6.23703;0.294773811251949;6.863508;0.154809583262794;7.34088;0.313791748218464;7.819184;0.435818032130384;8.70675;0.516118854092737;9.414992;0.207098070898789;9.62385;0.222130443321036;9.874952;0.444371792050305;10.3512333333333;0.320518335408965
"76";"evaporation_from_irrigation_km3";"Grenada";"LCR";"GRD";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77";"evaporation_from_irrigation_km3";"Greenland (Den.)";"Other";"GRL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";"evaporation_from_irrigation_km3";"Guatemala";"LCR";"GTM";0.403833;0.414503;0.403378;0.425001;0.46562;0.47856;0.499282;0.511345;0.534955;0.596537;0.629508;0.642668;0.648647;0.720768;0.788252;0.73336;0.814739;0.807037;0.855987;0.892673;0.914165;0.949594;0.988205;1.01698;1.13782;1.09898;1.06522;1.14045;1.19994;1.13711;1.10247;1.22627;1.35928;1.37576;1.43696;1.39756;1.38695;1.38994;1.39398;1.51128;1.26622;1.42569;1.33904;1.80705;1.87108;1.90242;1.84589;1.91037;1.86921;1.92717;1.94653;1.90609;1.90856;2.28423;2.10105;2.2103;2.44055;2.27519;1.21952081034483;0.570384057668363;0.981870672123325;0.988987664954321;0.933454325468845;0;0;0;0.0331644108708355;0.964070016775907;0.964070016775907;0.422467;0.0257081880827879;0.5241358;0.0453250988272502;0.6859686;0.0673211246474686;0.8207592;0.0597405939558689;1.0013528;0.0856169617348105;1.12834;0.0504882882458892;1.300148;0.134597401423653;1.415942;0.0534467063531515;1.541816;0.278082885899151;1.891012;0.0328770348419683;2.029292;0.163360867162243;2.30868;0.118722157578103
"79";"evaporation_from_irrigation_km3";"French Guiana (Fr.)";"Other";"GUF";0.00621614;0.00617782;0.00616704;0.00630667;0.00636515;0.00635096;0.00635275;0.00633557;0.006365;0.00633655;0.00641267;0.0064307;0.00646207;0.00617449;0.00623233;0.00629435;0.0061837;0.0062046;0.00615986;0.00628375;0.00626877;0.0071882;0.00737154;0.00725192;0.014911;0.0154649;0.0151401;0.0153148;0.0153722;0.0163184;0.0154981;0.015215;0.015243;0.0154233;0.0158753;0.0155462;0.0154901;0.0159975;0.0152211;0.0156121;0.0157838;0.0156358;0.0151018;0.0408707;0.0416002;0.0460149;0.0480721;0.0516171;0.0493169;0.049485;0.0502559;0.0517557;0.0478011;0.0542745;0.0535707;0.0515697;0.0513273;0.0521401;0.0204780862068966;0.017728643674813;0.869803312524919;0.917315205020148;0.761645493042952;0;0;0;0.000913160650896664;0.756557802479317;0.756557802479317;0.006246564;8.60970303204472e-05;0.006348166;1.23064385587384e-05;0.006342452;0.000129773679226567;0.006225252;6.04684568184107e-05;0.008598286;0.0035560846630079;0.01552208;0.000460633484453747;0.01545094;0.000265507143030088;0.0155734;0.000279800160829118;0.02579846;0.0140966220598411;0.0489012;0.00205595940135013;0.05153158;0.00261130670201721;0.0516790333333333;0.000417284427379376
"8";"evaporation_from_irrigation_km3";"Armenia";"ECA";"ARM";0.52992;0.539462;0.527766;0.364766;0.484699;0.58384;0.518946;0.511913;0.528374;0.561113;0.575259;0.516574;0.531747;0.529333;0.680248;0.623058;0.79255;0.744402;0.787783;0.856375;0.831612;0.756826;0.787739;0.963006;1.05218;1.1169;1.01745;1.00595;1.15032;1.20705;1.24612;0.960382;1.06366;1.08081;1.20705;1.2414;1.25454;1.213;1.10298;1.07673;1.09089;1.15114;0.893199;1.14984;1.2499;1.22619;1.26681;1.19568;1.07455;1.23076;1.1024;1.14476;1.27279;1.21006;1.07833;1.13823;1.07838;1.20796;0.929063827586207;0.27948947222869;0.879679878005122;0.834550963692849;0.653555249281003;0;4.00572210424363e-16;4.33209024208736e-13;0.0145593079454919;0.773836687767106;0.773836687767106;0.4893226;0.0727594110806293;0.5408372;0.0305430606308536;0.5666322;0.0672625500832372;0.7608336;0.0867647289184954;0.8782726;0.125046345231678;1.099534;0.0865104532990089;1.1116044;0.115455060550848;1.17773;0.0821373550828124;1.1069938;0.132452269430161;1.198798;0.0738999504059374;1.161668;0.0797397063576234;1.14152333333333;0.0648527457655675
"80";"evaporation_from_irrigation_km3";"Guam (U.S.)";"Other";"GUM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"81";"evaporation_from_irrigation_km3";"Guyana";"LCR";"GUY";0.957013;0.943035;0.958736;0.927891;1.0543;1.05169;1.04057;1.14385;1.16356;1.16034;1.23975;1.23842;1.23735;1.21845;1.27648;1.24798;1.25766;1.26715;1.26298;1.29111;1.28393;1.29847;1.32101;1.3111;1.24646;1.31963;1.30529;1.349;1.46185;1.52104;1.46449;1.47365;1.44288;1.57287;1.57575;1.58906;1.58347;1.57408;1.53811;1.58562;1.58789;1.59846;1.53513;1.58249;1.56828;1.58791;1.60427;1.62825;1.60773;1.56882;1.58546;1.61598;1.61668;1.78672;1.7303;1.77668;1.74739;1.88024;1.40284060344828;0.235003000449299;0.965425407718635;0.970777323202805;0.872958257713249;0;0;0;0.0134351571872404;0.932046217868695;0.932046217868695;0.968195;0.0497142304727731;1.112002;0.0607230448017884;1.24209;0.0211124003846081;1.265376;0.0160723685248939;1.292194;0.029099309785629;1.391362;0.0950438712911043;1.505928;0.063423912052159;1.574068;0.0208541619347313;1.57445;0.0245249189601107;1.599396;0.0223191886053234;1.667028;0.0867808718554959;1.80143666666667;0.0697993555366618
"82";"evaporation_from_irrigation_km3";"Hongkong";"EAP";"HKG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"83";"evaporation_from_irrigation_km3";"Honduras";"LCR";"HND";0.499724;0.494121;0.500292;0.479058;0.606249;0.579612;0.604691;0.623946;0.664701;0.646858;0.655418;0.669154;0.650915;0.638734;0.63662;0.648415;0.630021;0.639706;0.652671;0.665868;0.683564;0.624984;0.63965;0.626196;0.639195;0.627477;0.637081;0.646038;0.641299;0.647634;0.652435;0.687451;0.672217;0.681581;0.672865;0.703822;0.70534;0.710852;0.703635;0.712828;0.724478;0.738991;0.749774;0.783722;0.798517;0.800637;0.817527;0.787189;0.781411;0.768356;0.775337;0.793708;0.778403;0.864346;0.880666;0.885013;0.892137;0.876451;0.689647948275862;0.0958082508094826;0.912750773368409;0.907041127072503;0.762855414398064;0;0;0;0.00517852099418619;0.833113974284632;0.833113974284632;0.5158888;0.0512344406107845;0.6239616;0.033623604555431;0.6501682;0.0132558794955295;0.6473362;0.0135193159479317;0.6427178;0.0238625811093435;0.6399058;0.008088951149562;0.6733098;0.0132809602514276;0.7072954;0.00425868792000544;0.7590964;0.0310240702890514;0.791024;0.018813386165175;0.818492;0.0501296424134463;0.884533666666667;0.00785397793053515
"84";"evaporation_from_irrigation_km3";"Croatia";"ECA";"HRV";0.0241665;0.0255494;0.0239878;0.0254138;0.0280719;0.0292545;0.0274504;0.0235462;0.0265669;0.0236469;0.0238084;0.0286371;0.0262933;0.0273296;0.0319417;0.0291012;0.0286809;0.0286847;0.026459;0.0299071;0.0288522;0.0334267;0.0283108;0.0323814;0.0345095;0.0334905;0.0346268;0.0330463;0.031426;0.0344742;0.0382778;0.0324789;0.0369139;0.0340095;0.0113003;0.010731;0.0115649;0.0147018;0.0106773;0.0108103;0.0149723;0.0165544;0.0167859;0.0203264;0.0253053;0.0483496;0.0493518;0.0683899;0.0701865;0.0693992;0.131034;0.129031;0.12979;0.139987;0.147607;0.140252;0.145017;0.141227;0.0444495465517241;0.0397747752444926;0.635578227518605;0.46002645421268;0.41318814277072;8.31791662214698e-08;0.000325234682973758;4.6153253450143e-06;0.00149701918545632;0.403959683295688;0.403959683295688;0.02543788;0.00163326490717213;0.02609298;0.00247647903625288;0.02760202;0.00300344495987524;0.02856658;0.0012798171029487;0.03149612;0.00277163739096585;0.03341276;0.00129306803107957;0.03059608;0.0110277745348733;0.01169706;0.00171795331805029;0.01878886;0.00413517865430262;0.0611354;0.0112379989600017;0.1354898;0.00807943863767774;0.142165333333333;0.0025172720022543
"85";"evaporation_from_irrigation_km3";"Haiti";"LCR";"HTI";0.40532;0.367035;0.406698;0.394692;0.420319;0.426467;0.457899;0.409299;0.478344;0.471275;0.516513;0.630657;0.660352;0.707097;0.774769;0.743169;0.729875;0.688527;0.726635;0.712366;0.756814;0.885062;0.915734;0.90632;0.989999;1.00542;0.984021;1.01636;0.978147;0.974827;0.994881;0.964384;0.937181;1.07699;1.14235;1.14456;1.19697;1.19627;1.2115;1.16702;1.17598;1.13019;1.10262;0.953824;1.03047;0.954242;1.06149;1.06374;1.08302;1.03762;1.01056;1.02311;1.1394;1.24359;1.25444;1.20853;1.18126;1.13452;0.885529724137931;0.271390663614753;0.904142750146842;0.892399027961488;0.732607380520266;0;0;4.44089209850063e-16;0.0145305658740655;0.817474112643096;0.817474112643096;0.3988128;0.0199615019149362;0.4486568;0.0296637603853591;0.6578776;0.0959390204546617;0.7201144;0.0207792183394852;0.8907858;0.084687939207422;0.991755;0.0181912606352611;1.0231572;0.0847800587089912;1.183264;0.0270006912874467;1.0786168;0.0874741369845968;1.0400224;0.0505871143553376;1.13422;0.11627414308435;1.17477;0.037429401544775
"86";"evaporation_from_irrigation_km3";"Hungary";"ECA";"HUN";0.633804;0.642354;0.628789;0.647891;0.998591;1.28326;1.29179;0.482679;0.797984;1.0333;1.72568;1.07928;0.53268;0.986192;1.26662;1.47792;1.47809;0.839017;1.57244;1.43803;0.874426;1.23842;0.659603;0.92031;0.812613;0.937334;1.19384;0.712861;0.841246;0.767082;0.879924;1.0085;1.04529;1.05881;1.22161;1.06998;1.18628;1.21044;1.13714;1.14298;1.22366;1.28447;1.28654;1.23745;1.21039;1.31336;0.890046;0.865959;0.847851;0.845779;0.875363;0.835256;0.814296;0.866881;0.894069;0.896396;0.878119;0.890865;1.01227293103448;0.26731496874614;0.0204418010584179;0.0536159217447476;0.0514216575922565;0.878944792866989;0.688625434910378;0.568556430873575;0.000323588483189375;0.00041786723051221;0.00041786723051221;0.7102858;0.161337319773511;0.9778026;0.343676584946953;1.1180904;0.433830305419988;1.3610994;0.296009734589591;0.9010744;0.212729908379851;0.8904726;0.189355584128908;1.0428268;0.122413861638297;1.149364;0.0538169813348909;1.248502;0.03511546197902;0.952599;0.202454020973899;0.857173;0.0320360273676372;0.88846;0.00937284380537732
"87";"evaporation_from_irrigation_km3";"Isle of Man (U.K.)";"Other";"IMN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"88";"evaporation_from_irrigation_km3";"India";"SOA";"IND";245.1;250.458;249.608;245.664;255.95;265.099;255.722;266.045;264.049;267.099;275.073;287.749;310.279;313.584;315.203;310.875;323.275;332.165;352.731;359.473;374.66;402.522;386.207;392.274;424.184;416.696;429.752;420.368;426.708;435.935;422.173;458.51;460.737;479.941;490.951;496.465;503.505;529.734;527.647;543.095;554.581;543.742;560.568;589.115;582.018;582.566;602.832;613.669;629.006;645.804;612.934;629.756;607.999;705.069;683.932;711.264;726.446;734.935;449.715534482759;147.517687322776;0.99146525630874;0.995939585960811;0.960072595281307;0;0;0;8.66108330000914;0.983003354467353;0.983003354467353;249.356;4.37330378546929;263.6028;4.54786963313593;300.3776;17.9725034928359;335.7038;20.2383787196505;395.9694;18.7219869618585;425.8918;7.60769835101261;462.4624;26.2627874148956;520.0892;19.4457441153585;566.0048;19.0144562294061;614.7754;24.2208503525371;647.938;43.9047493387674;724.215;11.9921674854882
"89";"evaporation_from_irrigation_km3";"Ireland";"Other";"IRL";0.00260056;0.00272725;0.00260428;0.00259641;0.00265431;0.00265014;0.00271052;0.00271922;0.00270534;0.00262942;0.00265435;0.00261379;0.00274139;0.00283738;0.00268827;0.00277722;0.00643192;0.00631811;0.00642542;0.00980313;0.0139092;0.0137741;0.0182502;0.0134812;0.0141867;0.0143348;0.0145155;0.0142027;0.0145876;0.0143403;0.0146944;0.014995;0.015179;0.014247;0.0197835;0.0198238;0.017798;0.0180766;0.0214459;0.0231419;0.0228692;0.027453;0.0274277;0.0271537;0.0276123;0.0272547;0.027632;0.0232544;0.0237919;0.0245616;0.00013212;0.000157483;0.00015377;0.000162219;0.000163508;0.000168702;0.000173502;0.00016489;0.0113265952413793;0.00943249283709997;0.386749484753979;0.261681380540773;0.397459165154265;0.00270937685097716;0.0475136843200089;1.04741225255278e-05;0.000216026409917253;0.149575163957469;0.149575163957469;0.002636562;5.58787962468771e-05;0.002682928;4.03698045573669e-05;0.002707036;8.65917858690996e-05;0.00635116;0.00248506906504628;0.01472028;0.00198956461493463;0.01439618;0.000154275296142966;0.01577978;0.00226572584219715;0.02005724;0.00226523168417714;0.02650318;0.00203813820360642;0.02529892;0.00201637978739125;0.00015382;1.27348990376838e-05;0.000169031333333333;4.31543524263003e-06
"9";"evaporation_from_irrigation_km3";"American Samoa (U.S.)";"Other";"ASM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90";"evaporation_from_irrigation_km3";"Iran, Islamic Republic of";"MENA";"IRN";31.3528;31.8825;31.4961;32.3857;32.8016;35.0157;32.7514;35.0772;35.894;35.1619;37.2722;39.0201;37.0459;38.6183;40.579;44.0376;43.8091;43.9337;45.3105;43.103;42.0393;40.4262;38.4697;41.0789;42.7701;45.7116;46.831;50.4896;52.4037;54.6983;53.3105;50.0492;50.8034;50.9902;52.3248;56.072;55.0546;56.2104;57.3808;54.4006;59.4771;57.1689;58.3434;61.4516;62.0159;62.6574;66.4512;67.6612;68.8789;68.722;64.7905;68.1646;71.3276;74.682;75.3477;74.7219;75.4585;75.0238;50.8690931034483;13.4682080485062;0.979974406408538;0.982466393921683;0.904416212946159;0;0;0;0.781583118521017;0.960349837215763;0.960349837215763;31.98374;0.607576005944936;34.78004;1.1880597514435;38.5071;1.434258301353;44.03878;0.799492349556891;40.95684;1.65393276102748;50.02684;3.75901710464318;51.49562;1.30461465651739;55.82368;1.14591433013119;59.69138;2.04497182303327;66.87414;2.55014152313161;70.86248;4.44605908946339;75.0680666666667;0.370289809923703
"91";"evaporation_from_irrigation_km3";"Iraq";"MENA";"IRQ";7.86535;8.55445;8.17441;7.95305;8.29098;13.2739;9.37863;9.80852;10.4325;12.4117;12.3642;15.1864;9.27547;11.041;13.4223;9.25005;11.8369;10.2457;12.882;11.7236;12.8216;12.739;14.0253;16.0287;15.7683;13.2297;12.6888;14.3545;14.0845;17.2092;27.7862;14.9876;25.2734;25.8657;29.5814;27.7011;23.7592;25.906;29.9304;26.7391;32.4925;23.7273;20.9593;26.0386;27.2836;31.1668;30.8838;27.3709;30.3065;25.0575;18.9361;23.4864;28.9532;28.6685;27.0461;28.6697;22.5448;25.7601;18.848319137931;7.96195480850162;0.868559575253397;0.854071180288536;0.661222020568663;0;0;2.26929586233382e-13;0.409515119812971;0.754395735764361;0.754395735764361;8.167648;0.274913021008463;11.06105;1.69671772142569;12.257874;2.25382860991691;11.18765;1.43362769312678;14.27658;1.56839199086198;14.31334;1.75024804613518;24.69886;5.68706971365746;26.80716;2.27269325316902;26.10026;4.31060426773324;28.9571;2.65229796308786;25.41806;4.22670690526325;25.6582;3.06372121936706
"92";"evaporation_from_irrigation_km3";"Iceland";"Other";"ISL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
