"FID";"domesticNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"22";"domesticNettoDemand_km3";"Bosnia and Herzegovina";"ECA";"BIH";0.0240812;0.0240812;0.0241472;0.0246359;0.0252608;0.0261744;0.0273418;0.028045;0.0269404;0.0276354;0.0280481;0.028844;0.0295126;0.0301251;0.030417;0.0318762;0.0338013;0.0342794;0.0341427;0.0355524;0.0368872;0.0382516;0.0403992;0.0411304;0.0414646;0.0420367;0.0421974;0.0435428;0.044755;0.0466313;0.0480642;0.0481943;0.0481168;0.0442616;0.0386642;0.0369014;0.0361432;0.0388339;0.0430767;0.0477851;0.050227;0.0468452;0.0490483;0.049896;0.0522828;0.0559437;0.0589265;0.0608765;0.0630449;0.0670066;0.0706692;0.0685849;0.0675499;0.0675499;0.0677349;0.0675499;0.0675499;0.0675499;0.0434675120689655;0.0142783792016335;0.950099294902104;0.960844396812628;0.878912333198488;0;6.74949212227799e-33;0;0.000803338401673375;0.902688670173472;0.902688670173472;0.02444126;0.000513636114384493;0.0272274;0.000714002647053917;0.02938936;0.000962930596149068;0.0339304;0.00132609961352833;0.0396266;0.00197683500576047;0.04383264;0.00191485399782855;0.04546022;0.0041513823097855;0.04054806;0.00485818982471867;0.04965986;0.00197189887367481;0.06115964;0.00418372618343983;0.06841776;0.00132943386371794;0.0675499;0
"220";"domesticNettoDemand_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"domesticNettoDemand_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"domesticNettoDemand_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"domesticNettoDemand_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"domesticNettoDemand_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"domesticNettoDemand_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"domesticNettoDemand_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"domesticNettoDemand_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"domesticNettoDemand_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";"domesticNettoDemand_km3";"Howland Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"23";"domesticNettoDemand_km3";"Belarus";"ECA";"BLR";0.20971;0.20971;0.210285;0.211349;0.213046;0.214545;0.24819;0.24269;0.245153;0.250248;0.258243;0.267075;0.274172;0.284991;0.252413;0.273037;0.307098;0.306626;0.320516;0.331694;0.337302;0.355813;0.368894;0.364736;0.375309;0.384551;0.388239;0.388903;0.396683;0.376376;0.365846;0.3639;0.415328;0.417074;0.411836;0.401428;0.387455;0.376681;0.380747;0.375597;0.380838;0.457307;0.461874;0.457484;0.368002;0.388754;0.417789;0.447808;0.47349;0.499562;0.54288;0.504816;0.515553;0.515553;0.516965;0.515553;0.515553;0.515553;0.366531431034483;0.0966006563916735;0.958716462172588;0.950136209722037;0.843707281178107;0;5.0947750667369e-30;0;0.00548429594881413;0.919137254840722;0.919137254840722;0.21082;0.00141291737196483;0.2401652;0.014609138260007;0.2673788;0.012882812782929;0.3077942;0.0220394928072313;0.3604108;0.0147290936822331;0.3869504;0.00737854482943623;0.3947968;0.0273902319303798;0.3843816;0.0106031162306182;0.425101;0.0465232404933276;0.4454806;0.0438733203758275;0.5191534;0.0141353054547824;0.515553;0
"230";"domesticNettoDemand_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"domesticNettoDemand_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"domesticNettoDemand_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"domesticNettoDemand_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"domesticNettoDemand_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"domesticNettoDemand_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"domesticNettoDemand_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"domesticNettoDemand_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"domesticNettoDemand_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";0.000146716;0.000146716;0.000147118;0.00014722;0.00014722;0.00014722;0.000147118;0.000146747;0.000146747;0.000146747;0.000146645;0.000146747;0.000146747;0.000146747;0.000146645;0.000146747;0.000146747;0.00014653;0.000146428;0.00014653;0.00014653;0.00014653;0.000146428;0.00014653;0.00014653;0.00014653;0.000146428;0.000146563;0.000146563;0.000146563;0.000146461;0.000146563;0.000146563;0.000122483;0.000122398;0.000122483;0.000122483;0.000121249;0.000201611;0.000201751;0.000201751;0.000201872;0.000197377;0.000181843;0.000186328;0.000194769;0.000201479;0.000201913;0.000209627;0.000218836;0.000222448;0.000106174;0.000106174;0.000106174;0.000106465;0.000106174;0.000106174;0.000106174;0.000152018517241379;3.06613743911184e-05;0.110535196505107;-0.15732951750771;-0.161599883118767;0.408792002878351;0.238212900148746;0.0799851425280399;2.00697899043341e-07;0.0122180296664226;0.0122180296664226;0.000146998;2.60775765745208e-07;0.0001469158;2.33935247451085e-07;0.0001467062;5.58677008655307e-08;0.0001465964;1.4364644095835e-07;0.0001465096;4.56157867409988e-08;0.0001465294;5.84576769979836e-08;0.0001368936;1.31939147640115e-05;0.0001539154;4.3606765860357e-05;0.0001938342;9.21907396108741e-06;0.0002053248;9.2048481899486e-06;0.000129487;5.19669315815356e-05;0.000106174;0
"239";"domesticNettoDemand_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"domesticNettoDemand_km3";"Belize";"LCR";"BLZ";0.00110087;0.00110087;0.00110389;0.00117466;0.00120791;0.00125245;0.00130388;0.00147348;0.001547;0.00160741;0.001634;0.00169358;0.00178667;0.00188843;0.00198873;0.00212218;0.00232874;0.00243162;0.00233316;0.00247882;0.00261436;0.00273506;0.00273786;0.00276656;0.00274045;0.00281604;0.00293276;0.0031295;0.00316894;0.00341674;0.00364121;0.00388761;0.0051132;0.00433828;0.00463036;0.00483443;0.00497056;0.0053477;0.0055461;0.00571362;0.00589935;0.00612863;0.00649815;0.00668721;0.00692159;0.0071357;0.00779606;0.00780678;0.00800692;0.00822209;0.00840855;0.00846496;0.00867671;0.00867671;0.00870048;0.00867671;0.00867671;0.00867671;0.00432240879310345;0.00265858867684188;0.974984245905372;0.998384592934815;0.98574145657068;0;1.89450012839302e-71;0;0.000153496815343442;0.950594279763663;0.950594279763663;0.00113764;5.03772805935373e-05;0.001436844;0.000153500711496722;0.001798282;0.000143599290980144;0.002338904;0.000137184489210698;0.002718858;5.97601624830455e-05;0.003092796;0.000231457454146545;0.004322132;0.00058598591644339;0.005282482;0.00037338778142837;0.006426986;0.000413772284330403;0.00779351;0.000406854161831976;0.008585482;0.000137568274940118;0.00867671;0
"240";"domesticNettoDemand_km3";"Guernsey (U.K.)";"Other";"GGY";0.000494396;0.000494396;0.00049575;0.000504662;0.000387588;0.000391965;0.00039443;0.000528187;0.000532312;0.000535894;0.000543036;0.000557225;0.000565042;0.000583085;0.000619263;0.000669847;0.000682589;0.000573544;0.000581896;0.000600236;0.000641307;0.000680812;0.0007094;0.000682937;0.000673236;0.000665821;0.000958439;0.000992695;0.000757792;0.000804337;0.000826864;0.000830284;0.000885196;0.000884787;0.000908413;0.000890435;0.000901577;0.00101125;0.00100995;0.00142634;0.000983794;0.00143889;0.00139937;0.00140494;0.00144092;0.00103562;0.0010775;0.00113755;0.00115257;0.00119655;0.00122614;0.00119241;0.00117866;0.00117866;0.00118189;0.00117866;0.00117866;0.00117866;0.000855838948275862;0.000305577213372161;0.910752298481535;0.940597307428694;0.808502229157725;0;6.0297140905192e-28;0;1.64805561229196e-05;0.829469749189396;0.829469749189396;0.0004753584;4.92519590148453e-05;0.0004765576;7.61508487890975e-05;0.0005735302;2.9370855106721e-05;0.0006216224;5.09647816369304e-05;0.0006775384;2.44246181403108e-05;0.0008358168;0.000137499448006892;0.0008671088;3.64740055340786e-05;0.0010479104;0.00021920646923232;0.0013335828;0.000196457941527442;0.001119958;6.35510335871888e-05;0.001191552;2.01421664673887e-05;0.00117866;0
"241";"domesticNettoDemand_km3";"Jersey (U.K.)";"Other";"JEY";0.00149074;0.00149074;0.00149482;0.00152169;0.00116868;0.00118188;0.00118932;0.00159263;0.00160507;0.00161587;0.0016374;0.00168019;0.00170376;0.00175816;0.00186725;0.00201977;0.00205819;0.00172939;0.00175458;0.00180988;0.00193372;0.00205284;0.00213904;0.00205924;0.00202999;0.00200763;0.00288996;0.00299325;0.00228495;0.0024253;0.00249322;0.00250354;0.00266911;0.00266788;0.00273911;0.00268491;0.0027185;0.00304921;0.00304528;0.0043008;0.00296641;0.00433864;0.00421948;0.00423628;0.00434477;0.00312269;0.00324897;0.00343001;0.00347532;0.00360791;0.00369714;0.00359545;0.003554;0.003554;0.00356373;0.003554;0.003554;0.003554;0.00258059120689655;0.000921400019048202;0.910753784985534;0.940597307428694;0.808502229157725;0;6.0297140905192e-28;0;4.96935270232854e-05;0.829472456865473;0.829472456865473;0.001433334;0.000148509215471633;0.001436954;0.000229616138870943;0.001729352;8.85618177884804e-05;0.001874362;0.000153670716696448;0.002042966;7.36471613845367e-05;0.002520218;0.000414600812794669;0.002614572;0.000109977568940216;0.00315974;0.000660963721129987;0.004021116;0.000592372765266939;0.00337698;0.000191612607622776;0.003592864;6.072434133031e-05;0.003554;0
"242";"domesticNettoDemand_km3";"Malta";"MENA";"MLT";0.00572067;0.00572067;0.00573634;0.00570334;0.00589477;0.00613022;0.00627439;0.00652038;0.0066705;0.00685616;0.00701085;0.00720901;0.00746126;0.00764212;0.00800945;0.00850591;0.00884966;0.0110482;0.0110345;0.0114906;0.0122074;0.0130654;0.013833;0.0133889;0.0133702;0.0135471;0.0135479;0.0113395;0.0126187;0.0135574;0.014005;0.014215;0.0102337;0.0104235;0.0106018;0.0148364;0.0149762;0.018914;0.0195248;0.0191799;0.0192806;0.0191951;0.0187071;0.0188527;0.0194083;0.0134816;0.0140385;0.014882;0.0150743;0.015612;0.0159211;0.0243322;0.0240767;0.0240767;0.0241427;0.0240767;0.0240767;0.0240767;0.0134514913793103;0.0057600820452991;0.915299765904457;0.933212350814494;0.81093016377982;0;1.4525917775698e-26;0;0.000312207003599;0.837773661464751;0.837773661464751;0.005755158;7.8913840801218e-05;0.00649033;0.000293046547497151;0.007466538;0.000387163582959451;0.010185774;0.00139407935555333;0.01317298;0.000605198679773841;0.01292212;0.00097243650795309;0.0118958;0.00202682590396906;0.01748626;0.00236562161555901;0.01908876;0.000296481564350972;0.01461768;0.000850465517819505;0.02250988;0.00368472600908127;0.0240767;0
"243";"domesticNettoDemand_km3";"Timor-Leste";"EAP";"TLS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"244";"domesticNettoDemand_km3";"Indonesia";"EAP";"IDN";0.774767;0.774767;0.77689;0.772721;0.784711;0.816957;0.861651;0.936624;0.976652;0.762818;0.830526;0.88666;0.924267;1.04005;1.1081;1.26523;1.47928;1.58011;1.69895;1.83816;1.93944;1.9789;2.22727;2.38998;2.43829;2.39392;2.44169;2.45979;2.42605;2.41302;2.54971;2.68516;2.82854;2.95519;3.05397;3.20744;3.34667;3.49792;3.65154;3.62002;2.84278;3.20936;3.3881;3.37801;3.60177;3.82053;3.95121;4.08441;4.41386;4.66805;4.92846;5.03593;5.47461;5.47461;5.48961;5.47461;5.47461;5.47461;2.68240570689655;1.52427498669799;0.977024946331991;0.988230277590289;0.934754829506679;0;2.34094509091657e-47;0;0.088190051462671;0.954577745755026;0.954577745755026;0.7767712;0.00467686574534701;0.8709404;0.0868622925860238;0.9579206;0.113731166070695;1.572346;0.217788574608495;2.194776;0.229269737492762;2.426894;0.0254044942874287;2.814514;0.202595198190875;3.464718;0.187250396047645;3.284004;0.283239598626322;4.187612;0.347596958588535;5.280644;0.275150376667015;5.47461;0
"245";"domesticNettoDemand_km3";"Sudan";"AFR";"SDN";0.133829;0.133829;0.134196;0.141409;0.14728;0.150051;0.153438;0.158351;0.160751;0.166525;0.171082;0.178295;0.18872;0.219443;0.22862;0.248866;0.275321;0.299642;0.327554;0.35837;0.374548;0.386347;0.383061;0.418961;0.425539;0.422988;0.454552;0.492831;0.538053;0.548404;0.545851;0.549717;0.524748;0.518084;0.454851;0.494357;0.560951;0.580845;0.518085;0.567279;0.56805;0.570448;0.601631;0.621358;0.65128;0.692076;0.742347;0.804174;0.887533;0.965788;1.04284;1.03791;1.08878;1.08878;1.09176;1.08878;1.08878;1.08878;0.507874465517241;0.30408606394377;0.95846997291512;0.990753471100141;0.949322437239251;0;2.81640683525243e-50;0;0.0172593982281828;0.918664688979908;0.918664688979908;0.1381086;0.00606105620333618;0.1578232;0.00640720260332074;0.197232;0.0254628242640128;0.3019506;0.0429276215716641;0.3976912;0.0229469262037424;0.4913656;0.0535396514678607;0.5186502;0.038121094064835;0.5443034;0.0364772418200719;0.6025534;0.0351780708368154;0.8183836;0.11005315051056;1.070014;0.0271399480471131;1.08878;0
"246";"domesticNettoDemand_km3";"South Sudan";"AFR";NA;0.0435203;0.0435203;0.0436395;0.0460039;0.0479047;0.04882;0.0499025;0.0510306;0.0518216;0.0536847;0.0551449;0.0575068;0.0608697;0.070728;0.0736466;0.0801912;0.088708;0.0957392;0.104582;0.114457;0.119623;0.123395;0.122301;0.133767;0.135883;0.13508;0.145075;0.157081;0.171513;0.175641;0.174062;0.175405;0.167509;0.165417;0.145249;0.157845;0.179141;0.185842;0.165839;0.181686;0.182002;0.182828;0.1928;0.199227;0.208827;0.22191;0.237993;0.258805;0.285691;0.311039;0.33587;0.334595;0.351097;0.351097;0.352059;0.351097;0.351097;0.351097;0.163067353448276;0.0979515908385473;0.957028027154624;0.990630388489904;0.948108469928203;0;4.07188473819203e-50;0;0.00555119867421324;0.915902644759468;0.915902644759468;0.04491774;0.00197745089648264;0.05105188;0.00185923543345107;0.0635792;0.00818246192627867;0.09673548;0.0133675573397685;0.1269938;0.00731772746144594;0.156878;0.0171809357719537;0.1655284;0.0120991612023313;0.1740706;0.0117611485961193;0.1931368;0.011331829891946;0.2630876;0.0358954203457767;0.3449436;0.00888511844603099;0.351097;0
"25";"domesticNettoDemand_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"domesticNettoDemand_km3";"Bolivia";"LCR";"BOL";0.0261516;0.0261516;0.0262233;0.0272743;0.0284061;0.0294177;0.0309031;0.0322401;0.0336005;0.0348974;0.0336416;0.0347697;0.0322583;0.0365453;0.0386512;0.044641;0.04653;0.0491242;0.0517887;0.0549917;0.0578623;0.0613459;0.0626047;0.0680768;0.0674616;0.0668025;0.0695804;0.0675097;0.0735919;0.0763463;0.0785873;0.0800905;0.08211;0.0855253;0.0879369;0.0897638;0.0925631;0.0976568;0.101896;0.105564;0.109013;0.109071;0.110448;0.110229;0.110646;0.112876;0.117061;0.12276;0.131589;0.138212;0.150035;0.153383;0.161049;0.161049;0.16149;0.161049;0.161049;0.161049;0.0816058827586207;0.043638107572505;0.981406247761633;0.997707638578513;0.978457652704394;0;3.38602525201353e-67;0;0.00253609400473712;0.963158223145563;0.963158223145563;0.02684138;0.000996165672466182;0.03221176;0.00215994365852445;0.03517322;0.00249921963960753;0.04941512;0.00412107086046819;0.06347026;0.00429715954590937;0.07076616;0.00408790680153058;0.08285;0.00385249377806117;0.09748874;0.00649227688010917;0.1098814;0.000780599321034805;0.1244996;0.010389376319106;0.1574012;0.005332401166454;0.161049;0
"27";"domesticNettoDemand_km3";"Brazil";"LCR";"BRA";1.39594;1.39594;1.39977;1.42119;1.56136;1.64782;1.62999;1.64616;1.77272;1.85851;1.93714;2.00446;2.10749;2.46524;2.62252;2.91071;3.20894;3.33466;3.57799;3.76224;3.93441;4.09995;4.17622;4.3481;4.48132;4.1116;4.1974;4.26959;4.54202;4.68991;4.87705;5.281;5.42911;5.25454;5.2137;5.43835;5.85463;6.46766;6.66841;6.76201;6.70295;6.01676;6.19448;5.929;5.78998;5.98333;6.35438;6.8537;7.31489;7.85398;8.33256;8.24485;8.9403;8.9403;8.9648;8.9403;8.9403;8.9403;4.8102574137931;2.38720214403518;0.983390338665205;0.988291818895407;0.934754829506679;0;2.02297932929168e-47;0;0.139016309022116;0.967056558180064;0.967056558180064;1.43484;0.0715016744559175;1.71104;0.100408053212877;2.22737;0.300424364358153;3.358908;0.329633674963587;4.208;0.213229976433896;4.362104;0.244062001610247;5.21108;0.203652623479296;6.238212;0.569867400910071;6.126634;0.35398115102361;6.872056;0.744720749697496;8.684562;0.362832343128338;8.9403;0
"28";"domesticNettoDemand_km3";"Barbados";"LCR";"BRB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
